annex_code,scientific_name_original,scientific_name_corrected,page_number,corrected
hab_4,Festuca duriotagana Franco & R. Afonso,Festuca duriotagana Franco & R. Afonso,"",""
hab_4,Festuca elegans Boiss.,Festuca elegans Boiss.,"",""
hab_4,Festuca henriquesii Hack.,Festuca henriquesii Hack.,"",""
hab_4,Festuca summilusitana Franco & R. Afonso,Festuca summilusitana Franco & R. Afonso,"",""
hab_4,Gaudinia hispanica Stace & Tutin,Gaudinia hispanica Stace & Tutin,"",""
hab_4,Holcus setiglumis Boiss. & Reuter subsp. duriensis Pinto da Silva,Holcus setiglumis Boiss. & Reuter subsp. duriensis Pinto da Silva,"",""
hab_4,Micropyropsis tuberosa Romero - Zarco & Cabezudo,Micropyropsis tuberosa Romero - Zarco & Cabezudo,"",""
hab_4,Poa granitica Br.-Bl. subsp. disparilis (E. I. NyÃ¡rÃ¡dy) E. I. NyÃ¡rÃ¡dy,Poa granitica Br.-Bl. subsp. disparilis (E. I. NyÃ¡rÃ¡dy) E. I. NyÃ¡rÃ¡dy,"",""
hab_4,Poa riphaea (Ascher et Graebner) Fritsch,Poa riphaea (Ascher et Graebner) Fritsch,"",""
hab_4,Pseudarrhenatherum pallens (Link) J. Holub,Pseudarrhenatherum pallens (Link) J. Holub,"",""
hab_4,Puccinellia phryganodes (Trin.) Scribner + Merr.,Puccinellia phryganodes (Trin.) Scribner + Merr.,"",""
hab_4,Puccinellia pungens (Pau) Paunero,Puccinellia pungens (Pau) Paunero,"",""
hab_4,Stipa austroitalica Martinovsky,Stipa austroitalica Martinovsky,"",""
hab_4,Stipa bavarica Martinovsky & H. Scholz,Stipa bavarica Martinovsky & H. Scholz,"",""
hab_4,Stipa danubialis Dihoru & Roman,Stipa danubialis Dihoru & Roman,"",""
hab_4,Stipa styriaca Martinovsky,Stipa styriaca Martinovsky,"",""
hab_4,Stipa veneta Moraldo,Stipa veneta Moraldo,"",""
hab_4,Stipa zalesskii Wilensky,Stipa zalesskii Wilensky,"",""
hab_4,Trisetum subalpestre (Hartman) Neuman,Trisetum subalpestre (Hartman) Neuman,"",""
hab_4,Ribes sardoum Martelli,Ribes sardoum Martelli,"",""
hab_4,Hippuris tetraphylla L. Fil.,Hippuris tetraphylla L. Fil.,"",""
hab_4,Hypericum aciferum (Greuter) N.K.B. Robson,Hypericum aciferum (Greuter) N.K.B. Robson,"",""
hab_4,Crocus cyprius Boiss. et Kotschy,Crocus cyprius Boiss. et Kotschy,"",""
hab_4,Crocus hartmannianus Holmboe,Crocus hartmannianus Holmboe,"",""
hab_4,Gladiolus palustris Gaud.,Gladiolus palustris Gaud.,"",""
hab_4,Iris aphylla L. subsp. hungarica Hegi,Iris aphylla L. subsp. hungarica Hegi,"",""
hab_4,Iris humilis Georgi subsp. arenaria (Waldst. et Kit.) A. et D.LÃ¶ve,Iris humilis Georgi subsp. arenaria (Waldst. et Kit.) A. et D.LÃ¶ve,"",""
hab_4,Juncus valvatus Link,Juncus valvatus Link,"",""
hab_4,Luzula arctica Blytt,Luzula arctica Blytt,"",""
hab_4,Dracocephalum austriacum L.,Dracocephalum austriacum L.,"",""
hab_4,Micromeria taygetea P.H. Davis,Micromeria taygetea P.H. Davis,"",""
hab_4,Nepeta dirphya (Boiss.) Heldr. ex Halacsy,Nepeta dirphya (Boiss.) Heldr. ex Halacsy,"",""
hab_4,Nepeta sphaciotica P.H. Davis,Nepeta sphaciotica P.H. Davis,"",""
hab_4,Origanum dictamnus L.,Origanum dictamnus L.,"",""
hab_4,Phlomis brevibracteata Turril,Phlomis brevibracteata Turril,"",""
hab_4,Phlomis cypria Post,Phlomis cypria Post,"",""
hab_4,Salvia veneris Hedge,Salvia veneris Hedge,"",""
hab_4,Sideritis cypria Post,Sideritis cypria Post,"",""
hab_4,Sideritis incana subsp. glauca (Cav.) Malagarriga,Sideritis incana subsp. glauca (Cav.) Malagarriga,"",""
hab_4,Sideritis javalambrensis Pau,Sideritis javalambrensis Pau,"",""
hab_4,Sideritis serrata Cav. ex Lag.,Sideritis serrata Cav. ex Lag.,"",""
hab_4,Teucrium lepicephalum Pau,Teucrium lepicephalum Pau,"",""
hab_4,Teucrium turredanum Losa & Rivas Goday,Teucrium turredanum Losa & Rivas Goday,"",""
hab_4,Thymus camphoratus Hoffmanns. & Link,Thymus camphoratus Hoffmanns. & Link,"",""
hab_4,Thymus carnosus Boiss.,Thymus carnosus Boiss.,"",""
hab_4,Thymus lotocephalus G. LÃ³pez & R. Morales (Thymus cephalotos L.),Thymus cephalotos L.,"",removed Thymus lotocephalus G. LÃ³pez & R. Morales
hab_4,"Anthyllis hystrix Cardona, Contandr. & E. Sierra","Anthyllis hystrix Cardona, Contandr. & E. Sierra","",""
hab_4,Astragalus algarbiensis Coss. ex Bunge,Astragalus algarbiensis Coss. ex Bunge,"",""
hab_4,Astragalus aquilanus Anzalone,Astragalus aquilanus Anzalone,"",""
hab_4,Astragalus centralpinus Braun-Blanquet,Astragalus centralpinus Braun-Blanquet,"",""
hab_4,Astragalus macrocarpus DC. subsp. lefkarensis,Astragalus macrocarpus DC. subsp. lefkarensis,"",""
hab_4,Astragalus maritimus Moris,Astragalus maritimus Moris,"",""
hab_4,Astragalus peterfii JÃ¡v.,Astragalus peterfii JÃ¡v.,"",""
hab_4,Astragalus tremolsianus Pau,Astragalus tremolsianus Pau,"",""
hab_4,Astragalus verrucosus Moris,Astragalus verrucosus Moris,"",""
hab_4,Cytisus aeolicus Guss. ex Lindl.,Cytisus aeolicus Guss. ex Lindl.,"",""
hab_4,Genista dorycnifolia Font Quer,Genista dorycnifolia Font Quer,"",""
hab_4,Genista holopetala (Fleischm. ex Koch) Baldacci,Genista holopetala (Fleischm. ex Koch) Baldacci,"",""
hab_4,Melilotus segetalis (Brot.) Ser. subsp. fallax Franco,Melilotus segetalis (Brot.) Ser. subsp. fallax Franco,"",""
hab_4,Ononis hackelii Lange,Ononis hackelii Lange,"",""
hab_4,Trifolium saxatile All.,Trifolium saxatile All.,"",""
hab_4,Vicia bifoliolata J.D. RodrÃ­guez,Vicia bifoliolata J.D. RodrÃ­guez,"",""
hab_4,Pinguicula crystallina Sm.,Pinguicula crystallina Sm.,"",""
hab_4,Pinguicula nevadensis (Lindb.) Casper,Pinguicula nevadensis (Lindb.) Casper,"",""
hab_4,Allium grosii Font Quer,Allium grosii Font Quer,"",""
hab_4,Androcymbium rechingeri Greuter,Androcymbium rechingeri Greuter,"",""
hab_4,Asphodelus bento-rainhae P. Silva,Asphodelus bento-rainhae P. Silva,"",""
hab_4,Chionodoxa lochiae Meikle in Kew Bull.,Chionodoxa lochiae Meikle in Kew Bull.,"",""
hab_4,Colchicum arenarium Waldst. et Kit.,Colchicum arenarium Waldst. et Kit.,"",""
hab_4,Hyacinthoides vicentina (Hoffmans. & Link) Rothm.,Hyacinthoides vincentina (Hoffmans. & Link) Rothm.,"",added n
hab_4,Muscari gussonei (Parl.) Tod.,Muscari gussonei (Parl.) Tod.,"",""
hab_4,Scilla litardierei Breist.,Scilla litardierei Breist.,"",""
hab_4,Scilla morrisii Meikle,Scilla morrisii Meikle,"",""
hab_4,Tulipa cypria Stapf,Tulipa cypria Stapf,"",""
hab_4,Tulipa hungarica Borbas,Tulipa hungarica Borbas,"",""
hab_4,Linum dolomiticum Borbas,Linum dolomiticum Borbas,"",""
hab_4,Linum muelleri Moris (Linum maritimum muelleri),Linum muelleri Moris,"",removed (Linum maritimum muelleri)
hab_4,Lythrum flexuosum Lag.,Lythrum flexuosum Lag.,"",""
hab_4,Kosteletzkya pentacarpos (L.) Ledeb.,Kosteletzkya pentacarpos (L.) Ledeb.,"",""
hab_4,Najas flexilis (Willd.) Rostk. & W.L. Schmidt,Najas flexilis (Willd.) Rostk. & W.L. Schmidt,"",""
hab_4,Najas tenuissima (A. Braun) Magnus,Najas tenuissima (A. Braun) Magnus,"",""
hab_4,Syringa josikaea Jacq. Fil. ex Reichenb.,Syringa josikaea Jacq. Fil. ex Reichenb.,"",""
hab_4,Anacamptis urvilleana Sommier et Caruana Gatto,Anacamptis urvilleana Sommier et Caruana Gatto,"",""
hab_4,Calypso bulbosa L.,Calypso bulbosa,"",removed authoship
hab_4,Cephalanthera cucullata Boiss. & Heldr.,Cephalanthera cucullata Boiss. & Heldr.,"",""
hab_4,Cypripedium calceolus L.,Cypripedium calceolus L.,"",""
hab_4,Dactylorhiza kalopissii E. Nelson,Dactylorhiza kalopissii E. Nelson,"",""
hab_4,Gymnigritella runei Teppner & Klein,Gymnigritella runei Teppner & Klein,"",""
hab_4,Himantoglossum adriaticum Baumann,Himantoglossum adriaticum Baumann,"",""
hab_4,Himantoglossum caprinum (Bieb.) V. Koch,Himantoglossum caprinum (Bieb.) V. Koch,"",""
hab_4,Liparis loeselii (L.) Rich.,Liparis loeselii (L.) Rich.,"",""
hab_4,Ophrys kotschyi H.Fleischm. et Soo,Ophrys kotschyi H.Fleischm. et Soo,"",""
hab_4,Ophrys lunulata Parl.,Ophrys lunulata Parl.,"",""
hab_4,Ophrys melitensis (Salkowski) J et P Devillers-Terschuren,Ophrys melitensis (Salkowski) J et P Devillers-Terschuren,"",""
hab_4,Platanthera obtusata (Pursh) subsp. oligantha (Turez.) Hulten,Platanthera obtusata (Pursh) subsp. oligantha (Turez.) Hulten,"",""
hab_4,Orobanche densiflora Salzm. ex Reut.,Orobanche densiflora Salzm. ex Reut.,"",""
hab_4,Paeonia cambessedesii (Willk.) Willk.,Paeonia cambessedesii (Willk.) Willk.,"",""
hab_4,Paeonia clusii F.C. Stern subsp. rhodia (Stearn) Tzanoudakis,Paeonia clusii F.C. Stern subsp. rhodia (Stearn) Tzanoudakis,"",""
hab_4,Paeonia officinalis L. subsp. banatica (Rachel) Soo,Paeonia officinalis L. subsp. banatica (Rachel) Soo,"",""
hab_4,Paeonia parnassica Tzanoudakis,Paeonia parnassica Tzanoudakis,"",""
hab_4,Phoenix theophrasti Greuter,Phoenix theophrasti Greuter,"",""
hab_4,Corydalis gotlandica LidÃ©n,Corydalis gotlandica LidÃ©n,"",""
hab_4,Papaver laestadianum (Nordh.) Nordh.,Papaver laestadianum (Nordh.) Nordh.,"",""
hab_4,Papaver radicatum Rottb. subsp. hyperboreum Nordh.,Papaver radicatum Rottb. subsp. hyperboreum Nordh.,"",""
hab_4,Plantago algarbiensis Sampaio (Plantago bracteosa (Willk.) G. Sampaio),Plantago algarbiensis Samp,"",removed aio (Plantago bracteosa (Willk.) G. Sampaio)
hab_4,Plantago almogravensis Franco,Plantago almogravensis Franco,"",""
hab_4,Armeria berlengensis Daveau,Armeria berlengensis Daveau,"",""
hab_4,Armeria helodes Martini & Pold,Armeria helodes Martini & Pold,"",""
hab_4,Armeria neglecta Girard,Armeria neglecta Girard,"",""
hab_4,Armeria pseudarmeria (Murray) Mansfeld,Armeria pseudarmeria (Murray) Mansfeld,"",""
hab_4,Armeria rouyana Daveau,Armeria rouyana Daveau,"",""
hab_4,Armeria soleirolii (Duby) Godron,Armeria soleirolii (Duby) Godron,"",""
hab_4,Armeria velutina Welw. ex Boiss. & Reuter,Armeria velutina Welw. ex Boiss. & Reuter,"",""
hab_4,Limonium dodartii (Girard) O. Kuntze subsp. lusitanicum (Daveau) Franco,Limonium dodartii (Girard) O. Kuntze subsp. lusitanicum (Daveau) Franco,"",""
hab_4,Limonium insulare (Beg. & Landi) Arrig. & Diana,Limonium insulare (Beg. & Landi) Arrig. & Diana,"",""
hab_4,Limonium lanceolatum (Hoffmans. & Link) Franco,Limonium lanceolatum (Hoffmans. & Link) Franco,"",""
hab_4,Limonium multiflorum Erben,Limonium multiflorum Erben,"",""
hab_4,Limonium pseudolaetum Arrig. & Diana,Limonium pseudolaetum Arrig. & Diana,"",""
hab_4,Limonium strictissimum (Salzmann) Arrig.,Limonium strictissimum (Salzmann) Arrig.,"",""
hab_4,Persicaria foliosa (H. Lindb.) Kitag.,Persicaria foliosa (H. Lindb.) Kitag.,"",""
hab_4,Polygonum praelongum Coode & Cullen,Polygonum praelongum Coode & Cullen,"",""
hab_4,Rumex rupestris Le Gall,Rumex rupestris Le Gall,"",""
hab_4,Androsace mathildae Levier,Androsace mathildae Levier,"",""
hab_4,Androsace pyrenaica Lam.,Androsace pyrenaica Lam.,"",""
hab_4,Cyclamen fatrense Halda et Sojak,Cyclamen fatrense Halda et Sojak,"",""
hab_4,Primula apennina Widmer,Primula apennina Widmer,"",""
hab_4,Primula carniolica Jacq.,Primula carniolica Jacq.,"",""
hab_4,Primula nutans Georgi,Primula nutans Georgi,"",""
hab_4,Primula palinuri Petagna,Primula palinuri Petagna,"",""
hab_4,Primula scandinavica Bruun,Primula scandinavica Bruun,"",""
hab_4,Soldanella villosa Darracq.,Soldanella villosa Darracq.,"",""
hab_4,Aconitum corsicum Gayer (Aconitum napellus subsp. corsicum),Aconitum corsicum Gayer,"",removed  (Aconitum napellus subsp. corsicum)
hab_4,Aconitum firmum (Reichenb.) Neilr subsp. moravicum Skalicky,Aconitum firmum (Reichenb.) Neilr subsp. moravicum Skalicky,"",""
hab_4,Adonis distorta Ten.,Adonis distorta Ten.,"",""
hab_4,Aquilegia bertolonii Schott,Aquilegia bertolonii Schott,"",""
hab_4,Aquilegia kitaibelii Schott,Aquilegia kitaibelii Schott,"",""
hab_4,Aquilegia pyrenaica D.C. subsp. cazorlensis (Heywood) Galiano,Aquilegia pyrenaica D.C. subsp. cazorlensis (Heywood) Galiano,"",""
hab_4,Consolida samia P.H. Davis,Consolida samia P.H. Davis,"",""
hab_4,Delphinium caseyi B.L. Burtt,Delphinium caseyi B.L. Burtt,"",""
hab_4,Pulsatilla grandis Wenderoth,Pulsatilla grandis Wenderoth,"",""
hab_4,Pulsatilla patens (L.) Miller,Pulsatilla patens (L.) Miller,"",""
hab_4,Pulsatilla pratensis (L.) Miller subsp. hungarica Soo,Pulsatilla pratensis (L.) Miller subsp. hungarica Soo,"",""
hab_4,Pulsatilla slavica G. Reuss.,Pulsatilla slavica G. Reuss.,"",""
hab_4,Pulsatilla subslavica Futak ex Goliasova,Pulsatilla subslavica Futak ex Goliasova,"",""
hab_4,Pulsatilla vulgaris Hill. subsp. gotlandica (Johanss.) Zaemelis & Paegle,Pulsatilla vulgaris Hill. subsp. gotlandica (Johanss.) Zaemelis & Paegle,"",""
hab_4,Ranunculus kykkoensis Meikle,Ranunculus kykkoensis Meikle,"",""
hab_4,Ranunculus lapponicus L.,Ranunculus lapponicus L.,"",""
hab_4,Ranunculus weyleri Mares,Ranunculus weyleri Mares,"",""
hab_4,Reseda decursiva Forssk.,Reseda decursiva Forssk.,"",""
hab_4,Agrimonia pilosa Ledebour,Agrimonia pilosa Ledebour,"",""
hab_4,Potentilla delphinensis Gren. & Godron,Potentilla delphinensis Gren. & Godron,"",""
hab_4,Potentilla emilii-popii NyÃ¡rÃ¡dy,Potentilla emilii-popii NyÃ¡rÃ¡dy,"",""
hab_4,Pyrus magyarica Terpo,Pyrus magyarica Terpo,"",""
hab_4,Sorbus teodorii Liljefors,Sorbus teodorii Liljefors,"",""
hab_4,Galium cracoviense Ehrend.,Galium cracoviense Ehrend.,"",""
hab_4,Galium litorale Guss.,Galium litorale Guss.,"",""
hab_4,Galium moldavicum (Dobrescu) Franco,Galium moldavicum (Dobrescu) Franco,"",""
hab_4,Galium sudeticum Tausch,Galium sudeticum Tausch,"",""
hab_4,Galium viridiflorum Boiss. & Reuter,Galium viridiflorum Boiss. & Reuter,"",""
hab_4,Salix salvifolia Brot. subsp. australis Franco,Salix salvifolia Brot. subsp. australis Franco,"",""
hab_4,Thesium ebracteatum Hayne,Thesium ebracteatum Hayne,"",""
hab_4,Saxifraga berica (Beguinot) D.A. Webb,Saxifraga berica (Beguinot) D.A. Webb,"",""
hab_4,Saxifraga florulenta Moretti,Saxifraga florulenta Moretti,"",""
hab_4,Saxifraga hirculus L.,Saxifraga hirculus L.,"",""
hab_4,Saxifraga osloÃ«nsis Knaben,Saxifraga osloÃ«nsis Knaben,"",""
hab_4,Saxifraga tombeanensis Boiss. ex Engl.,Saxifraga tombeanensis Boiss. ex Engl.,"",""
hab_4,Antirrhinum charidemi Lange,Antirrhinum charidemi Lange,"",""
hab_4,Chaenorrhinum serpyllifolium (Lange) Lange subsp. lusitanicum R. Fernandes,Chaenorrhinum serpyllifolium (Lange) Lange subsp. lusitanicum R. Fernandes,"",""
hab_4,Euphrasia genargentea (Feoli) Diana,Euphrasia genargentea (Feoli) Diana,"",""
hab_4,Euphrasia marchesettii Wettst. ex Marches.,Euphrasia marchesettii Wettst. ex Marches.,"",""
hab_4,Linaria algarviana Chav.,Linaria algarviana Chav.,"",""
hab_4,Linaria coutinhoi ValdÃ©s,Linaria coutinhoi ValdÃ©s,"",""
hab_4,Linaria loeselii Schweigger,Linaria loeselii Schweigger,"",""
hab_4,Linaria ficalhoana Rouy,Linaria ficalhoana Rouy,"",""
hab_4,Linaria flava (Poiret) Desf.,Linaria flava (Poiret) Desf.,"",""
hab_4,Linaria hellenica Turrill,Linaria hellenica Turrill,"",""
hab_4,Linaria pseudolaxiflora Lojacono,Linaria pseudolaxiflora Lojacono,"",""
hab_4,Linaria ricardoi Cout.,Linaria ricardoi Cout.,"",""
hab_4,Linaria tonzigii Lona,Linaria tonzigii Lona,"",""
hab_4,Linaria tursica B. ValdÃ©s & Cabezudo,Linaria tursica B. ValdÃ©s & Cabezudo,"",""
hab_4,Odontites granatensis Boiss.,Odontites granatensis Boiss.,"",""
hab_4,Pedicularis sudetica Willd.,Pedicularis sudetica Willd.,"",""
hab_4,Rhinanthus oesilensis (Ronniger & Saarsoo) Vassilcz,Rhinanthus oesilensis (Ronniger & Saarsoo) Vassilcz,"",""
hab_4,Tozzia carpathica Wol.,Tozzia carpathica Wol.,"",""
hab_4,Verbascum litigiosum Samp.,Verbascum litigiosum Samp.,"",""
hab_4,Veronica micrantha Hoffmanns. & Link,Veronica micrantha Hoffmanns. & Link,"",""
hab_4,Veronica oetaea L.-A. Gustavsson,Veronica oetaea L.-A. Gustavsson,"",""
hab_4,Atropa baetica Willk.,Atropa baetica Willk.,"",""
hab_4,Daphne arbuscula Celak,Daphne arbuscula Celak,"",""
hab_4,Daphne petraea Leybold,Daphne petraea Leybold,"",""
hab_4,Daphne rodriguezii Texidor,Daphne rodriguezii Texidor,"",""
hab_4,Zelkova abelicea (Lam.) Boiss.,Zelkova abelicea (Lam.) Boiss.,"",""
hab_4,Angelica heterocarpa Lloyd,Angelica heterocarpa Lloyd,"",""
hab_4,Angelica palustris (Besser) Hoffm.,Angelica palustris (Besser) Hoffm.,"",""
hab_4,Apium bermejoi Llorens,Apium bermejoi Llorens,"",""
hab_4,Apium repens (Jacq.) Lag.,Apium repens (Jacq.) Lag.,"",""
hab_4,Athamanta cortiana Ferrarini,Athamanta cortiana Ferrarini,"",""
hab_4,Bupleurum capillare Boiss. & Heldr.,Bupleurum capillare Boiss. & Heldr.,"",""
hab_4,Bupleurum kakiskalae Greuter,Bupleurum kakiskalae Greuter,"",""
hab_4,Eryngium alpinum L.,Eryngium alpinum L.,"",""
hab_4,Eryngium viviparum Gay,Eryngium viviparum Gay,"",""
hab_4,Ferula sadleriana Lebed.,Ferula sadleriana Ledeb.,"",changed Lebed. to Ledeb.
hab_4,Hladnikia pastinacifolia Reichenb.,Hladnikia pastinacifolia Reichenb.,"",""
hab_4,Laserpitium longiradium Boiss.,Laserpitium longiradium Boiss.,"",""
hab_4,Naufraga balearica Constans & Cannon,Naufraga balearica Constans & Cannon,"",""
hab_4,Oenanthe conioides Lange,Oenanthe conioides Lange,"",""
hab_4,Petagnia saniculifolia Guss.,Petagnia saniculifolia Guss.,"",""
hab_4,Rouya polygama (Desf.) Coincy,Rouya polygama (Desf.) Coincy,"",""
hab_4,Seseli intricatum Boiss.,Seseli intricatum Boiss.,"",""
hab_4,Seseli leucospermum Waldst. et Kit,Seseli leucospermum Waldst. et Kit,"",""
hab_4,Thorella verticillatinundata (Thore) Briq.,Thorella verticillatinundata (Thore) Briq.,"",""
hab_4,Centranthus trinervis (Viv.) Beguinot,Centranthus trinervis (Viv.) Beguinot,"",""
hab_4,Viola delphinantha Boiss.,Viola delphinantha Boiss.,"",""
hab_4,Viola hispida Lam.,Viola hispida Lam.,"",""
hab_4,Viola jaubertiana Mares & Vigineix,Viola jaubertiana Mares & Vigineix,"",""
hab_4,Viola rupestris F.W. Schmidt subsp. relicta Jalas,Viola rupestris F.W. Schmidt subsp. relicta Jalas,"",""
bird_1,Gavia stellata,Gavia stellata,"",""
bird_1,Gavia arctica,Gavia arctica,"",""
bird_1,Gavia immer,Gavia immer,"",""
bird_1,Podiceps auritus,Podiceps auritus,"",""
bird_1,Pterodroma madeira,Pterodroma madeira,"",""
bird_1,Pterodroma feae,Pterodroma feae,"",""
bird_1,Bulweria bulwerii,Bulweria bulwerii,"",""
bird_1,Calonectris diomedea,Calonectris diomedea,"",""
bird_1,Puffinus puffinus mauretanicus (Puffinus mauretanicus),Puffinus puffinus mauretanicus,"",removed  (Puffinus mauretanicus)
bird_1,Puffinus yelkouan,Puffinus yelkouan,"",""
bird_1,Puffinus assimilis,Puffinus assimilis,"",""
bird_1,Pelagodroma marina,Pelagodroma marina,"",""
bird_1,Hydrobates pelagicus,Hydrobates pelagicus,"",""
bird_1,Oceanodroma leucorhoa,Oceanodroma leucorhoa,"",""
bird_1,Oceanodroma castro,Oceanodroma castro,"",""
bird_1,Pelecanus onocrotalus,Pelecanus onocrotalus,"",""
bird_1,Pelecanus crispus,Pelecanus crispus,"",""
bird_1,Phalacrocorax aristotelis desmarestii,Phalacrocorax aristotelis desmarestii,"",""
bird_1,Phalacrocorax pygmeus,Phalacrocorax pygmeus,"",""
bird_1,Botaurus stellaris,Botaurus stellaris,"",""
bird_1,Ixobrychus minutus,Ixobrychus minutus,"",""
bird_1,Nycticorax nycticorax,Nycticorax nycticorax,"",""
bird_1,Ardeola ralloides,Ardeola ralloides,"",""
bird_1,Egretta garzetta,Egretta garzetta,"",""
bird_1,Egretta alba (Ardea alba),Egretta alba,"",removed (Ardea alba)
bird_1,Ardea purpurea,Ardea purpurea,"",""
bird_1,Ciconia nigra,Ciconia nigra,"",""
bird_1,Ciconia ciconia,Ciconia ciconia,"",""
bird_1,Plegadis falcinellus,Plegadis falcinellus,"",""
bird_1,Platalea leucorodia,Platalea leucorodia,"",""
bird_1,Phoenicopterus ruber,Phoenicopterus ruber,"",""
bird_1,Cygnus bewickii (Cygnus columbianus bewickii),Cygnus bewickii,"",removed (Cygnus columbianus bewickii)
bird_1,Cygnus cygnus,Cygnus cygnus,"",""
bird_1,Anser albifrons flavirostris,Anser albifrons flavirostris,"",""
bird_1,Anser erythropus,Anser erythropus,"",""
bird_1,Branta leucopsis,Branta leucopsis,"",""
bird_1,Branta ruficollis,Branta ruficollis,"",""
bird_1,Tadorna ferruginea,Tadorna ferruginea,"",""
bird_1,Marmaronetta angustirostris,Marmaronetta angustirostris,"",""
bird_1,Aythya nyroca,Aythya nyroca,"",""
bird_1,Polysticta stelleri,Polysticta stelleri,"",""
bird_1,Mergus albellus (Mergellus albellus),Mergus albellus,"",removed (Mergellus albellus)
bird_1,Oxyura leucocephala,Oxyura leucocephala,"",""
bird_1,Pandion haliaetus,Pandion haliaetus,"",""
bird_1,Pernis apivorus,Pernis apivorus,"",""
bird_1,Elanus caeruleus,Elanus caeruleus,"",""
bird_1,Milvus migrans,Milvus migrans,"",""
bird_1,Milvus milvus,Milvus milvus,"",""
bird_1,Haliaeetus albicilla,Haliaeetus albicilla,"",""
bird_1,Gypaetus barbatus,Gypaetus barbatus,"",""
bird_1,Neophron percnopterus,Neophron percnopterus,"",""
bird_1,Gyps fulvus,Gyps fulvus,"",""
bird_1,Aegypius monachus,Aegypius monachus,"",""
bird_1,Circaetus gallicus,Circaetus gallicus,"",""
bird_1,Circus aeruginosus,Circus aeruginosus,"",""
bird_1,Circus cyaneus,Circus cyaneus,"",""
bird_1,Circus macrourus,Circus macrourus,"",""
bird_1,Circus pygargus,Circus pygargus,"",""
bird_1,Accipiter gentilis arrigonii,Accipiter gentilis arrigonii,"",""
bird_1,Accipiter nisus granti,Accipiter nisus granti,"",""
bird_1,Accipiter brevipes,Accipiter brevipes,"",""
bird_1,Buteo rufinus,Buteo rufinus,"",""
bird_1,Aquila pomarina,Aquila pomarina,"",""
bird_1,Aquila clanga,Aquila clanga,"",""
bird_1,Aquila heliaca,Aquila heliaca,"",""
bird_1,Aquila adalberti,Aquila adalberti,"",""
bird_1,Aquila chrysaetos,Aquila chrysaetos,"",""
bird_1,Hieraaetus pennatus,Hieraaetus pennatus,"",""
bird_1,Hieraaetus fasciatus,Hieraaetus fasciatus,"",""
bird_1,Falco naumanni,Falco naumanni,"",""
bird_1,Falco vespertinus,Falco vespertinus,"",""
bird_1,Falco columbarius,Falco columbarius,"",""
bird_1,Falco eleonorae,Falco eleonorae,"",""
bird_1,Falco biarmicus,Falco biarmicus,"",""
bird_1,Falco cherrug,Falco cherrug,"",""
bird_1,Falco rusticolus,Falco rusticolus,"",""
bird_1,Falco peregrinus,Falco peregrinus,"",""
bird_1,Bonasa bonasia,Bonasa bonasia,"",""
