id,annex_code,scientific_name_original,gbif_scientificName,relation_to_annexspecies
,EUR-DIR-HAB_Annex IV,Pinna nobilis,"Pinna nobilis Linnaeus, 1758",not in annexspecies
,EUR-DIR-HAB_Annex IV,Margaritifera auricularia,"Margaritifera auricularia (Spengler, 1793)",not in annexspecies
4097,EUR-DIR-HAB_Annex IV,Unio crassus,"Unio crassus Philipsson, 1788",not in annexspecies
,EUR-DIR-HAB_Annex IV,Congeria kusceri,"Congeria kusceri Bole, 1962",not in annexspecies
,EUR-DIR-HAB_Annex IV,Centrostephanus longispinus,"Centrostephanus longispinus (Philippi, 1845)",not in annexspecies
,EUR-DIR-HAB_Annex IV,Asplenium hemionitis L.,Asplenium hemionitis L.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dracaena draco (L.) L.,Dracaena draco L.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus longispathus Pugsley,Narcissus longispathus Degen & Hervier ex Pugsley,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus triandrus L.,Narcissus triandrus L.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Berberis maderensis Lowe,Berberis maderensis Lowe,not in annexspecies
,EUR-DIR-HAB_Annex IV,Campanula morettiana Reichenb.,Campanula morettiana Rchb.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Physoplexis comosa (L.) Schur.,Physoplexis comosa Schur,not in annexspecies
,EUR-DIR-HAB_Annex IV,Moehringia fontqueri Pau,Moehringia fontqueri Pau,not in annexspecies
,EUR-DIR-HAB_Annex IV,Argyranthemum pinnatifidum (L.f.) Lowe subsp. succulentum (Lowe) C. J. Humphries,Argyranthemum pinnatifidum subsp. succulentum (Lowe) Humphries,not in annexspecies
,EUR-DIR-HAB_Annex IV,Helichrysum sibthorpii Rouy,Helichrysum sibthorpii Rouy,not in annexspecies
,EUR-DIR-HAB_Annex IV,Picris willkommii (Schultz Bip.) Nyman,Picris willkommii Nyman,not in annexspecies
,EUR-DIR-HAB_Annex IV,Santolina elegans Boiss. ex DC.,Santolina elegans Boiss. ex DC.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Senecio caespitosus Brot.,Senecio caespitosus Brot.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Senecio lagascanus DC. subsp. lusitanicus (P. Cout.) Pinto da Silva,Senecio lagascanus subsp. lusitanicus (P.Cout.) A.R.Pinto da Silva,not in annexspecies
,EUR-DIR-HAB_Annex IV,Wagenitzia lancifolia (Sieber ex Sprengel) Dostal,Wagenitzia lancifolia (Spreng.) Dostal,not in annexspecies
,EUR-DIR-HAB_Annex IV,Murbeckiella sousae Rothm.,Murbeckiella sousae Rothm.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Euphorbia nevadensis Boiss. & Reuter,Euphorbia nevadensis Boiss. & Reut.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Jankaea heldreichii (Boiss.) Boiss.,Jankaea heldreichii Boiss.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Ramonda serbica Pancic,Ramonda serbica Pancic,not in annexspecies
,EUR-DIR-HAB_Annex IV,Crocus etruscus Parl.,Crocus etruscus Parl.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Iris boissieri Henriq.,Iris boissieri Henriq.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Rosmarinus tomentosus Huber-Morath & Maire,"Rosmarinus tomentosus Hub.-Mor., Maire & Maire",not in annexspecies
,EUR-DIR-HAB_Annex IV,Teucrium charidemi Sandwith,Teucrium charidemi Sandwith,not in annexspecies
,EUR-DIR-HAB_Annex IV,Thymus capitellatus Hoffmanns. & Link,Thymus capitellatus Hoffmanns. & Link,not in annexspecies
,EUR-DIR-HAB_Annex IV,Thymus villosus L. subsp. villosus L.,Thymus villosus subsp. villosus,not in annexspecies
,EUR-DIR-HAB_Annex IV,Androcymbium europaeum (Lange) K. Richter,Androcymbium europaeum (Lange) K.Richt.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Bellevalia hackelli Freyn,Bellevalia hackelii Freyn,not in annexspecies
,EUR-DIR-HAB_Annex IV,Colchicum corsicum Baker,Colchicum corsicum Baker,not in annexspecies
,EUR-DIR-HAB_Annex IV,Colchicum cousturieri Greuter,Colchicum cousturieri Greuter,not in annexspecies
,EUR-DIR-HAB_Annex IV,Fritillaria drenovskii Degen & Stoy.,Fritillaria drenovskii Degen & Stoj.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Fritillaria gussichiae (Degen & Doerfler) Rix,Fritillaria gussichiae (Degen & Dörfl.) Rix,not in annexspecies
,EUR-DIR-HAB_Annex IV,Fritillaria obliqua Ker-Gawl.,Fritillaria obliqua Ker Gawl.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Fritillaria rhodocanakis Orph. ex Baker,Fritillaria rhodocanakis Orph. ex Baker & Turrill,not in annexspecies
,EUR-DIR-HAB_Annex IV,Scilla beirana Samp.,Scilla beirana Samp.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Scilla odorata Link,Scilla odorata Link,not in annexspecies
,EUR-DIR-HAB_Annex IV,Ophrys argolica Fleischm.,Ophrys argolica H.Fleischm.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Orchis scopulorum Simsmerh.,Orchis scopulorum Summerh.,not in annexspecies
1713,EUR-DIR-HAB_Annex IV,Spiranthes aestivalis (Poiret) L.C.M. Richard,Spiranthes aestivalis Rich.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Androsace cylindrica DC.,Androsace cylindrica DC.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Primula glaucescens Moretti,Primula glaucescens Moretti,not in annexspecies
,EUR-DIR-HAB_Annex IV,Primula spectabilis Tratt.,Primula spectabilis Tratt.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Aquilegia alpina L.,Aquilegia alpina L.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Sideroxylon marmulano Banks ex Lowe,Sideroxylon marmulano Lowe,not in annexspecies
,EUR-DIR-HAB_Annex IV,Saxifraga cintrana Kuzinsky ex Willk.,Saxifraga cintrana Kuzinsky ex Willk.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Saxifraga portosanctana Boiss.,Saxifraga portosanctana Boiss.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Saxifraga presolanensis Engl.,Saxifraga presolanensis Engl.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Saxifraga valdensis DC.,Saxifraga valdensis DC.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Saxifraga vayredana Luizet,Saxifraga vayredana Luizet,not in annexspecies
,EUR-DIR-HAB_Annex IV,Antirrhinum lopesianum Rothm.,Antirrhinum lopesianum Rothm.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Lindernia procumbens (Krocker) Philcox,Lindernia procumbens (Krock.) Philcox,not in annexspecies
,EUR-DIR-HAB_Annex IV,Mandragora officinarum L.,Mandragora officinarum L.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Thymelaea broterana P. Cout.,Thymelaea broteriana P.Cout.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Bunium brevifolium Lowe,Bunium brevifolium Lowe,not in annexspecies
,EUR-DIR-HAB_Annex IV,Viola athois W. Becker,Viola athois W.Becker,not in annexspecies
,EUR-DIR-HAB_Annex IV,Viola cazorlensis Gandoger,Viola cazorlensis Gand.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Asplenium jahandiezii (Litard.) Rouy,Asplenium jahandiezii Rouy,not in annexspecies
,EUR-DIR-HAB_Annex IV,Asplenium adulterinum Milde,Asplenium adulterinum Milde,not in annexspecies
,EUR-DIR-HAB_Annex IV,Woodwardia radicans (L.) Sm.,Woodwardia radicans (L.) Sm.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Culcita macrocarpa C. Presl,Culcita macrocarpa C.Presl,not in annexspecies
,EUR-DIR-HAB_Annex IV,Diplazium sibiricum (Turcz. ex Kunze) Kurata,Diplazium sibiricum (Turcz. ex Kunze) Sa.Kurata,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dryopteris corleyi Fraser-Jenk.,Dryopteris corleyi Fraser-Jenk.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Trichomanes speciosum Willd.,Trichomanes speciosum Willd.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Isoetes boryana Durieu,Isoetes boryana Durieu,not in annexspecies
,EUR-DIR-HAB_Annex IV,Isoetes malinverniana Ces. & De Not.,Isoetes malinverniana Cesati & De Not.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Marsilea batardae Launert,Marsilea batardae Launert,not in annexspecies
,EUR-DIR-HAB_Annex IV,Marsilea quadrifolia L.,Marsilea quadrifolia L.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Marsilea strigosa Willd.,Marsilea strigosa Willd.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Botrychium simplex Hitchc.,Botrychium simplex Hitchc.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Ophioglossum polyphyllum A. Braun,Ophioglossum polyphyllum A.Braun,not in annexspecies
,EUR-DIR-HAB_Annex IV,Abies nebrodensis (Lojac.) Mattei,Abies nebrodensis Mattei,not in annexspecies
,EUR-DIR-HAB_Annex IV,Alisma wahlenbergii (Holmberg) Juz.,Alisma wahlenbergii (Holmb.) Juz.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Caldesia parnassifolia (L.) Parl.,Caldesia parnassifolia (L.) Parl.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Leucojum nicaeense Ard.,Leucojum nicaeense Ardoino,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus asturiensis (Jordan) Pugsley,Narcissus asturiensis (Jord.) Pugsley,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus calcicola MendonÃ§a,Narcissus calcicola Mendonca,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus cyclamineus DC.,Narcissus cyclamineus DC.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus fernandesii G. Pedro,Narcissus fernandesii Pedro,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus humilis (Cav.) Traub,Narcissus humilis (Cav.) Traub,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus nevadensis Pugsley,Narcissus nevadensis Pugsley,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus pseudonarcissus L. subsp. nobilis (Haw.) A. Fernandes,Narcissus pseudonarcissus subsp. nobilis (Haw.) A.Fern.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus scaberulus Henriq.,Narcissus scaberulus Henriques,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus triandrus L. subsp. capax (Salisb.) D. A. Webb.,Narcissus triandrus subsp. capax (Salisb.) D.A.Webb,not in annexspecies
,EUR-DIR-HAB_Annex IV,Narcissus viridiflorus Schousboe,Narcissus viridiflorus Schousb.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Vincetoxicum pannonicum (Borhidi) Holub,Vincetoxicum pannonicum (Borhidi) Holub,not in annexspecies
,EUR-DIR-HAB_Annex IV,Anchusa crispa Viv.,Anchusa crispa Viviani,not in annexspecies
,EUR-DIR-HAB_Annex IV,Echium russicum J.F.Gemlin,Echium russicum J.F.Gmelin,not in annexspecies
,EUR-DIR-HAB_Annex IV,Lithodora nitida (H. Ern) R. Fernandes,Lithodora nitida (Ern) R.Fernandes,not in annexspecies
,EUR-DIR-HAB_Annex IV,Myosotis lusitanica Schuster,Myosotis lusitanica Schuster,not in annexspecies
,EUR-DIR-HAB_Annex IV,Myosotis rehsteineri Wartm.,Myosotis rehsteineri Warten.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Myosotis retusifolia R. Afonso,Myosotis retusifolia Rocha Afonso,not in annexspecies
,EUR-DIR-HAB_Annex IV,Omphalodes kuzinskyanae Willk.,Omphalodes kuzinskyanae Willk.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Omphalodes littoralis Lehm.,Omphalodes littoralis Lehm.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Onosma tornensis Javorka,Onosma tornensis Javorka,not in annexspecies
,EUR-DIR-HAB_Annex IV,Solenanthus albanicus (Degen & al.) Degen & Baldacci,Solenanthus albanicus (Degen & Bald.) Degen & Bald.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Symphytum cycladense Pawl.,Symphytum cycladense Pawl.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Adenophora lilifolia (L.) Ledeb.,Adenophora lilifolia Ledeb.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Asyneuma giganteum (Boiss.) Bornm.,Asyneuma giganteum Bornm.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Campanula bohemica Hruby,Campanula bohemica Hruby,not in annexspecies
,EUR-DIR-HAB_Annex IV,Campanula gelida Kovanda,Campanula gelida Kovanda,not in annexspecies
,EUR-DIR-HAB_Annex IV,Campanula sabatia De Not.,Campanula sabatia De Not.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Campanula serrata (Kit.) Hendrych,Campanula serrata (Kit. ex Schult.) Hendrych,not in annexspecies
,EUR-DIR-HAB_Annex IV,Campanula zoysii Wulfen,Campanula zoysii Wulfen,not in annexspecies
,EUR-DIR-HAB_Annex IV,Jasione crispa (Pourret) Samp. subsp. serpentinica Pinto da Silva,Jasione crispa subsp. serpentinica P.Silva,not in annexspecies
,EUR-DIR-HAB_Annex IV,Jasione lusitanica A. DC.,Jasione lusitanica A.DC.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Arenaria ciliata L. subsp. pseudofrigida Ostenf. & O.C. Dahl,Arenaria ciliata subsp. pseudofrigida Ostenfeld & Dahl,not in annexspecies
,EUR-DIR-HAB_Annex IV,Arenaria humifusa Wahlenberg,Arenaria humifusa Wahlenb.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Arenaria nevadensis Boiss. & Reuter,Arenaria nevadensis Boiss.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Arenaria provincialis Chater & Halliday,Arenaria provincialis Chater & Hallid.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Cerastium alsinifolium Tausch Cerastium dinaricum G. Beck & Szysz.,Cerastium alsinifolium Tausch,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dianthus arenarius L. subsp. arenarius,Dianthus arenarius subsp. arenarius,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dianthus arenarius subsp. bohemicus (Novak) O. Schwarz,Dianthus arenarius subsp. bohemicus (Novák) O.Schwarz,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dianthus cintranus Boiss. & Reuter subsp. cintranus Boiss. & Reuter,Dianthus cintranus subsp. cintranus,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dianthus diutinus Kit.,Dianthus diutinus Kit.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dianthus lumnitzeri Wiesb.,Dianthus lumnitzeri Wiesb.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dianthus marizii (Samp.) Samp.,Dianthus marizii Sampaio,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dianthus moravicus Kovanda,Dianthus moravicus M.Kovanda,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dianthus nitidus Waldst. et Kit.,Dianthus nitidus Waldst. & Kit.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dianthus plumarius subsp. regis-stephani (Rapcs.) Baksay,Dianthus plumarius subsp. regis-stephani (Rapaics) Baksay,not in annexspecies
,EUR-DIR-HAB_Annex IV,Dianthus rupicola Biv.,Dianthus rupicola Biv.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Gypsophila papillosa P. Porta,Gypsophila papillosa Porta,not in annexspecies
,EUR-DIR-HAB_Annex IV,Herniaria algarvica Chaudhri,Herniaria algarvica Chaudhri,not in annexspecies
,EUR-DIR-HAB_Annex IV,Herniaria latifolia Lapeyr. subsp. litardierei Gamis,Herniaria latifolia subsp. litardierei Gamisans,not in annexspecies
,EUR-DIR-HAB_Annex IV,Herniaria lusitanica (Chaudhri) subsp. berlengiana Chaudhri,Herniaria lusitanica subsp. berlengiana Chaudhri,not in annexspecies
,EUR-DIR-HAB_Annex IV,Herniaria maritima Link,Herniaria maritima Link,not in annexspecies
,EUR-DIR-HAB_Annex IV,Minuartia smejkalii Dvorakova,Minuartia smejkalii M.Dvoráková,not in annexspecies
,EUR-DIR-HAB_Annex IV,Moehringia jankae Griseb. ex Janka,Moehringia jankae Griseb. ex Janka,not in annexspecies
,EUR-DIR-HAB_Annex IV,Moehringia lateriflora (L.) Fenzl.,Moehringia lateriflora Fenzl,not in annexspecies
,EUR-DIR-HAB_Annex IV,Moehringia tommasinii Marches.,Moehringia tommasinii Marches,not in annexspecies
,EUR-DIR-HAB_Annex IV,Moehringia villosa (Wulfen) Fenzl,Moehringia villosa Fenzl,not in annexspecies
,EUR-DIR-HAB_Annex IV,Petrocoptis grandiflora Rothm.,Petrocoptis grandiflora Rothm.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Petrocoptis montsicciana O. Bolos & Rivas Mart.,Petrocoptis montsicciana O.Bolós & Rivas Martinez,not in annexspecies
,EUR-DIR-HAB_Annex IV,Petrocoptis pseudoviscosa FernÃ¡ndez Casas,Petrocoptis pseudoviscosa Fernandez Casas,not in annexspecies
,EUR-DIR-HAB_Annex IV,Silene furcata Rafin. subsp. angustiflora (Rupr.) Walters,Silene furcata subsp. angustiflora (Rupr.) Walters,not in annexspecies
,EUR-DIR-HAB_Annex IV,Silene hicesiae Brullo & Signorello,Silene hicesiae Brullo & P.Signorello,not in annexspecies
,EUR-DIR-HAB_Annex IV,Silene hifacensis Rouy ex Willk.,Silene hifacensis Rouy ex Willk.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Silene holzmanii Heldr. ex Boiss.,Silene holzmannii Heldr. ex Boiss.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Silene longicilia (Brot.) Otth.,Silene longicilia Otth,not in annexspecies
,EUR-DIR-HAB_Annex IV,Silene mariana Pau,Silene mariana Pau,not in annexspecies
,EUR-DIR-HAB_Annex IV,Silene orphanidis Boiss,Silene orphanidis Boiss.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Silene rothmaleri Pinto da Silva,Silene rothmaleri P.Silva,not in annexspecies
,EUR-DIR-HAB_Annex IV,Silene velutina Pourret ex Loisel.,Silene velutina Pourr. ex Loisel.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Bassia (Kochia) saxicola (Guss.) A. J. Scott,Bassia saxicola (Guss.) A.J.Scott,not in annexspecies
,EUR-DIR-HAB_Annex IV,Cremnophyton lanfrancoi Brullo et Pavone,Cremnophyton lanfrancoi S.Brullo & P.Pavone,not in annexspecies
,EUR-DIR-HAB_Annex IV,Salicornia veneta Pignatti & Lausi,Salicornia veneta Pignatti & Lausi,not in annexspecies
,EUR-DIR-HAB_Annex IV,Cistus palhinhae Ingram,Cistus palhinhae Ingram,not in annexspecies
,EUR-DIR-HAB_Annex IV,Halimium verticillatum (Brot.) Sennen,Halimium verticillatum (Brot.) Sennen,not in annexspecies
,EUR-DIR-HAB_Annex IV,Helianthemum alypoides Losa & Rivas Goday,Helianthemum alypoides Losa Espana & Rivas Goday,not in annexspecies
,EUR-DIR-HAB_Annex IV,Helianthemum caput-felis Boiss.,Helianthemum caput-felis Boiss.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Tuberaria major (Willk.) Pinto da Silva & Rozeira,Tuberaria major (Willk.) Pinto da Silva & Rozeira,not in annexspecies
,EUR-DIR-HAB_Annex IV,Anthemis glaberrima (Rech. f.) Greuter,Anthemis glaberrima (Rech.f.) Greuter,not in annexspecies
1434,EUR-DIR-HAB_Annex IV,Artemisia campestris L. subsp. bottnica A.N. LundstrÃ¶m ex Kindb.,Artemisia campestris L.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Artemisia granatensis Boiss.,Artemisia granatensis Boiss.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Artemisia laciniata Willd.,Artemisia laciniata Willd.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Artemisia oelandica (Besser) Komaror,Artemisia oelandica (Bess.) Komarov.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Artemisia pancicii (Janka) Ronn.,Artemisia pancicii (Janka) Ronniger,not in annexspecies
,EUR-DIR-HAB_Annex IV,Aster pyrenaeus Desf. ex DC,Aster pyrenaeus DC.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Aster sorrentinii (Tod) Lojac.,Aster sorrentinii (Tod.) Lojac.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Carlina onopordifolia Besser,Carlina onopordifolia Bess.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Carduus myriacanthus Salzm. ex DC.,Carduus myriacanthus Salzm. ex DC.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea alba L. subsp. heldreichii (Halacsy) Dostal,Centaurea alba subsp. heldreichii (Halácsy) Dostál,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea alba L. subsp. princeps (Boiss. & Heldr.) Gugler,Centaurea alba subsp. princeps (Boiss. & Heldr.) Gugler,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea akamantis T. Georgiadis & G. Chatzikyriakou,Centaurea akamantis T.Georgiadis & Hadjik.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea attica Nyman subsp. megarensis (Halacsy & Hayek) Dostal,Centaurea attica subsp. megarensis (Halácsy & Hayek) Dostál,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea balearica J.D. Rodriguez,Centaurea balearica J.J.Rodr.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea borjae Valdes-Berm. & Rivas Goday,Centaurea borjae Valdés Berm. & S.Rivas Goday,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea citricolor Font Quer,Centaurea citricolor Font Quer,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea corymbosa Pourret,Centaurea corymbosa Pourr.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea gadorensis G. Blanca,Centaurea gadorensis Blanca,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea horrida Badaro,Centaurea horrida Badaro,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea immanuelis-loewii Degen,Centaurea immanuelis-loewii Degen,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea jankae Brandza,Centaurea jankae Brandza,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea kalambakensis Freyn & Sint.,Centaurea kalambakensis Freyn & Sint.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea kartschiana Scop.,Centaurea kartschiana Scop.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea lactiflora Halacsy,Centaurea lactiflora Halácsy,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea micrantha Hoffmanns. & Link subsp. herminii (Rouy) DostÃ¡l,Centaurea micrantha subsp. herminii (Rouy) J.Dostal,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea niederi Heldr.,Centaurea niederi Heldr.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea peucedanifolia Boiss. & Orph.,Centaurea peucedanifolia Boiss. & Orph.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea pinnata Pau,Centaurea pinnata Pau,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea pontica Prodan & E.I. NyÃ¡rÃ¡dy,Centaurea pontica Prodan & E.I.Nyárády,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea pulvinata (G. Blanca) G. Blanca,Centaurea pulvinata (Blanca) Blanca,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea rothmalerana (ArÃ¨nes) DostÃ¡l,Centaurea rothmalerana (Arènes) Dostál,not in annexspecies
,EUR-DIR-HAB_Annex IV,Centaurea vicentina Mariz,Centaurea vicentina Mariz,not in annexspecies
,EUR-DIR-HAB_Annex IV,Cirsium brachycephalum Juratzka,Cirsium brachycephalum Juratzka,not in annexspecies
,EUR-DIR-HAB_Annex IV,Crepis crocifolia Boiss. & Heldr.,Crepis crocifolia Boiss. & Heldr.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Crepis granatensis (Willk.) B. Blanca & M. Cueto,Crepis granatensis (Willk.) G.Blanca López & M.Cueto Romero,not in annexspecies
,EUR-DIR-HAB_Annex IV,Crepis pusilla (Sommier) MerxmÃ¼ller,Crepis pusilla Merxm.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Crepis tectorum L. subsp. nigrescens,Crepis tectorum subsp. nigrescens (Pohle) P.D.Sell,not in annexspecies
,EUR-DIR-HAB_Annex IV,Erigeron frigidus Boiss. ex DC.,Erigeron frigidus Boiss. ex DC.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Helichrysum melitense (Pignatti) Brullo et al,"Helichrysum melitense (Pignatti) Brullo, Lanfr., Pavone & Ronsisv.",not in annexspecies
,EUR-DIR-HAB_Annex IV,Hymenostemma pseudanthemis (Kunze) Willd.,Hymenostemma pseudanthemis Kunze ex Willk.,not in annexspecies
,EUR-DIR-HAB_Annex IV,Hyoseris frutescens Brullo et Pavone,Hyoseris frutescens S.Brullo & P.Pavone,not in annexspecies
