id	speciesbeid	colid	acceptedname	vernacularnamefr	vernacularnamenl	scientificnameauthorship	parentid	distributionstatuscode	taxonranken	media	taxonomicstatusen	speciesbeparentid	bruenvi_created	bruenvi_modified	bruenvi_author
11221	12603		Delia pallipennis			(Zetterstedt, 1838)	35827	0a	species		accepted	48808	2015-04-29		
11222	12605		Delia parcepilosa			(Villeneuve, 1908)	35827	0a	species		accepted	48808	2015-04-29		
11223	12607		Delia planipalpis			(Stein, 1898)	35827	0a	species		accepted	48808	2015-04-29		
11224	12608		Delia platura		bonevlieg	(Meigen, 1826)	35827	0a	species		accepted	48808	2015-04-29		
11225	12609		Delia radicum			(Linnaeus, 1758)	35827	0a	species		accepted	48808	2015-04-29		
11241	12631		Hylemya nigrimana			(Meigen, 1826)	35835	0a	species		accepted	48816	2015-04-29		
11242	12633		Hylemya urbica			(Van der Wulp, 1896)	35835	0a	species		accepted	48816	2015-04-29		
11243	12634		Hylemya vagans			(Panzer, 1798)	35835	0a	species		accepted	48816	2015-04-29		
11244	12635		Hylemya variata			(Fallén, 1823)	35835	0a	species		accepted	48816	2015-04-29		
11247	12640		Lasiomma picipes			(Meigen, 1826)	35837	0a	species		accepted	48818	2015-04-29		
11248	12642		Lasiomma strigillatum			(Zetterstedt, 1838)	35837	0a	species		accepted	48818	2015-04-29		
11296	12717		Zaphne caudata			(Zetterstedt, 1855)	35848	0a	species		accepted	48829	2015-04-29		
11313	12738		Dioctria bicincta			Meigen, 1820	35858	0a	species		accepted	48839	2015-04-29		
11315	54847		Aposphaeria				45965		genus		to determine	59172	2015-04-29		
11321	12747		Dioctria sudetica			Duda, 1940	35858	0a	species		accepted	48839	2015-04-29		
51087			Navicula slesvicensis			Grunow, 1880			species		accepted		2016-07-06		
11335	12762		Molobratia teutonus			(Linnaeus, 1767)	35866	0a	species		accepted	48847	2015-04-29		
11339	12766		Pamponerus germanicus			(Linnaeus, 1758)	35869	0a	species		accepted	48850	2015-04-29		
11347	12774		Leiomyza dudai			Sabrosky, 1956	35876	0a	species		accepted	48856	2015-04-29		
11348	12775		Leiomyza laevigata			(Meigen, 1830)	35876	0a	species		accepted	48856	2015-04-29		
11387	12824		Exoprosopa capucina			(Fabricius, 1781)	35888	0a	species		accepted	48868	2015-04-29		
11403	12845		Calliphora loewi			Enderlein, 1903	35898	0a	species		accepted	48878	2015-04-29		
11416	12862		Lucilia silvarum			(Meigen, 1826)	35901	0a	species		accepted	48881	2015-04-29		
11424	12875		Pollenia angustigena			Wainwright, 1940	35907	0a	species		accepted	48887	2015-04-29		
11427	12878		Pollenia labialis			Robineau-Desvoidy, 1863	35907	0a	species		accepted	48887	2015-04-29		
11428	12879		Pollenia pediculata			(Macquart, 1834)	35907	0a	species		accepted	48887	2015-04-29		
11431	12882		Pollenia viatica			Robineau-Desvoidy, 1830	35907	0a	species		accepted	48887	2015-04-29		
29490	36237		Hymenula vulgaris			Fr.	42718	1a	species		accepted	55816	2015-04-29		
11439	12894		Campichoeta obscuripennis			(Meigen, 1830)	35912	0a	species		accepted	48892	2015-04-29		
11443	12898		Meoneura flavifacies			Collin, 1930	35915	0a	species		accepted	48895	2015-04-29		
11444	12899		Meoneura lacteipennis			(Fallén, 1823)	35915	0a	species		accepted	48895	2015-04-29		
11483	12946		Catocha latipes			Haliday, 1833	35932	0a	species		accepted	48912	2015-04-29		
11486	12949		Cecidomyia pini			(De Geer, 1776)	35933	0a	species		accepted	48913	2015-04-29		
11499	12968		Contarinia anthobia			(Löw, 1877)	35938	0a	species		accepted	48918	2015-04-29		
11505	12975		Contarinia dipsacearum			Rübsaamen, 1921	35938	0a	species		accepted	48918	2015-04-29		
11506	12976		Contarinia floriperda			Rübsaamen, 1917	35938	0a	species		accepted	48918	2015-04-29		
11520	12992		Contarinia pulchripes			(Kieffer, 1890)	35938	0a	species		accepted	48918	2015-04-29		
11521	12993		Contarinia pyrivora		peregalmug	(Riley, 1886)	35938	0a	species		accepted	48918	2015-04-29		
11526	12999		Contarinia scoparii			(Rübsaamen, 1889)	35938	0a	species		accepted	48918	2015-04-29		
11531	13004		Contarinia steini			(Karsch, 1881)	35938	0a	species		accepted	48918	2015-04-29		
11539	13015		Cystiphora sonchi			(Bremi, 1847)	35941	0a	species		accepted	48921	2015-04-29		
11548	13027		Dasineura brassicae		koolzaadhauwgalmug	(Winnertz, 1853)	35942	0a	species		accepted	48922	2015-04-29		
11562	13043		Dasineura gentneri			Pritchard, 1953	35942	0a	species		accepted	48922	2015-04-29		
11577	13059		Dasineura mali		appelbladgalmug	(Kieffer, 1904)	35942	0a	species		accepted	48922	2015-04-29		
11582	13065		Dasineura papaveris		blauwmaanzaadgalmug	(Winnertz, 1853)	35942	0a	species		accepted	48922	2015-04-29		
11586	13069		Dasineura populeti			(Rübsaamen, 1889)	35942	0a	species		accepted	48922	2015-04-29		
11590	13073		Dasineura ranunculi			(Bremi, 1847)	35942	0a	species		accepted	48922	2015-04-29		
11591	13074		Dasineura ruebsaameni			(Kieffer, 1909)	35942	0a	species		accepted	48922	2015-04-29		
11592	13075		Dasineura serotina			(Winnertz, 1853)	35942	0a	species		accepted	48922	2015-04-29		
11596	13079		Dasineura symphyti			(Rübsaamen, 1891)	35942	0a	species		accepted	48922	2015-04-29		
11603	13087		Dasineura traili			(Kieffer, 1909)	35942	0a	species		accepted	48922	2015-04-29		
11643	13138		Jaapiella picridis			(Rübsaamen, 1912)	35962	0a	species		accepted	48942	2015-04-29		
11649	13145		Janetiella lemeei			(Kieffer, 1904)	35965	0a	species		accepted	48944	2015-04-29		
11667	13164		Lestodiplosis heterobiae			Barnes, 1928	35971	0a	species		accepted	48950	2015-04-29		
11669	13166		Lestodiplosis pini			Barnes, 1928	35971	0a	species		accepted	48950	2015-04-29		
11671	13168		Lestodiplosis rosarum			Barnes, 1928	35971	0a	species		accepted	48950	2015-04-29		
11673	13170		Lestodiplosis urticae			Nijveldt, 1951	35971	0a	species		accepted	48950	2015-04-29		
11674	13171		Lestodiplosis variegata			(Macquart, 1826)	35971	0a	species		accepted	48950	2015-04-29		
11685	13183		Mayetiola schoberi		graszaadstengelgalmug	Barnes, 1958	35641	0a	species		accepted	48622	2015-04-29		
11702	13204		Mycophila speyeri			(Barnes, 1926)	35985	0a	species		accepted	48964	2015-04-29		
11704	13206		Neomikiella lychnidis			(von Heyden, 1861)	35987	0a	species		accepted	48966	2015-04-29		
11754	13268		Rhizomyia fasciata			Kieffer, 1904	36000	0a	species		accepted	48979	2015-04-29		
11772	13289		Tricholaba trifolii			Rübsaamen, 1917	36012	0a	species		accepted	48991	2015-04-29		
11773	13290		Trisopsis abdominalis			Mamaev, 1961	36013	0a	species		accepted	48992	2015-04-29		
11827	13365		Dasyhelea flaviventris			(Goetghebuer, 1910)	36023	0a	species		accepted	49002	2015-04-29		
11828	13366		Dasyhelea flavoscutellata			(Zetterstedt, 1850)	36023	0a	species		accepted	49002	2015-04-29		
11829	13367		Dasyhelea kyrenica			Remm, 1972	36023	0a	species		accepted	49002	2015-04-29		
11830	13368		Dasyhelea modesta			(Winnertz, 1852)	36023	0a	species		accepted	49002	2015-04-29		
11833	13372		Dasyhelea septuosa			Borkent, 1997	36023	0a	species		accepted	49002	2015-04-29		
11864	13408		Palpomyia aterrima			Goetghebuer, 1921	36029	0a	species		accepted	49008	2015-04-29		
11865	13410		Palpomyia csiskii			Remm, 1981	36029	0a	species		accepted	49008	2015-04-29		
34452	47424		Gnathia			Leach, 1814	44228		genus		to determine	57407	2015-04-29		
11872	13422		Palpomyia rufipes			(Meigen, 1818)	36029	0a	species		accepted	49008	2015-04-29		
11875	13426		Palpomyia tibialis			(Meigen, 1818)	36029	0a	species		accepted	49008	2015-04-29		
11891	13449		Chamaemyia geniculata			(Zetterstedt, 1838)	36035	0a	species		accepted	49014	2015-04-29		
11892	13450		Chamaemyia juncorum			(Fallén, 1823)	36035	0a	species		accepted	49014	2015-04-29		
51088			Navicula tenelloides			Hustedt, 1937			species		accepted		2016-07-06		
11895	13454		Chamaemyia sylvatica			Collin, 1966	36035	0a	species		accepted	49014	2015-04-29		
11897	13457		Leucopis glyphinivora			Tanasijtshuk, 1958	36036	0a	species		accepted	49015	2015-04-29		
11900	13460		Leucopis interruptovittata			Aczél, 1937	36036	0a	species		accepted	49015	2015-04-29		
11905	13464		Leucopis olivacea			De Meijere, 1928	36036	0a	species		accepted	49015	2015-04-29		
11947	13513		Chironomus ambiguus			Van der Wulp, 1859	36053		species		nomen dubium	49032	2015-04-29		
11948	54991		Brunchorstia				45965		genus		to determine	59172	2015-04-29		
11950	13516		Chironomus annulimanus			(Goetghebuer, 1921)	36053		species		nomen dubium	49032	2015-04-29		
11951	13517		Chironomus anthracinus			Zetterstedt, 1860	36053	0a	species		accepted	49032	2015-04-29		
11953	13519		Chironomus balatonicus			Dévai, Wülker & Scholl, 1983	36053	0a	species		accepted	49032	2015-04-29		
11954	13520		Chironomus bernensis			Klotzi & Klotzi, 1973	36053	0a	species		accepted	49032	2015-04-29		
11955	13521		Chironomus cingulatus			Meigen, 1830	36053	0a	species		accepted	49032	2015-04-29		
11957	13523		Chironomus dorsalis			Meigen, 1818	36053	0a	species		accepted	49032	2015-04-29		
11958	13526		Chironomus frisianus			(Kieffer, 1912)	36053	3a	species		accepted	49032	2015-04-29		
11965	13537		Chironomus melanotus			Keyl, 1961	36053	0a	species		accepted	49032	2015-04-29		
11967	13542		Chironomus nuditarsis			Keyl, 1961	36053	0a	species		accepted	49032	2015-04-29		
11969	13545		Chironomus obtusidens			Goetghebuer, 1921	36053	0a	species		accepted	49032	2015-04-29		
11971	13547		Chironomus pallidivittatus			Malloch, 1915	36053	0a	species		accepted	49032	2015-04-29		
11972	13548		Chironomus piger			Strenzke, 1959	36053	0a	species		accepted	49032	2015-04-29		
11973	13549		Chironomus pilicornis			(Fabricius, 1787)	36053	0a	species		accepted	49032	2015-04-29		
11977	13553		Chironomus pseudovulpes			(Kruseman, 1933)	36053	3a	species		accepted	49032	2015-04-29		
11978	13554		Chironomus pusio			(Meigen, 1830)	36053		species		nomen dubium	49032	2015-04-29		
11983	13560		Chironomus striatus			Strenzke, 1959	36053	0a	species		accepted	49032	2015-04-29		
11987	13566		Chironomus uliginosus			Keyl, 1960	36053	0a	species		accepted	49032	2015-04-29		
11988	13567		Chironomus venustus			Staeger, 1839	36053	0a	species		accepted	49032	2015-04-29		
11990	13571		Chironomus vulpes			Kieffer, 1924	36053	3a	species		accepted	49032	2015-04-29		
12013	13595		Cricotopus albiforceps			(Kieffer, 1916)	36060	0a	species		accepted	49039	2015-04-29		
12015	13598		Cricotopus arcuatus			Hirvenoja, 1973	36060	0a	species		accepted	49039	2015-04-29		
12017	13600		Cricotopus brevipalpis			Kieffer, 1909	36060	0a	species		accepted	49039	2015-04-29		
12024	13607		Cricotopus laricomalis			Edwards, 1932	36060	0a	species		accepted	49039	2015-04-29		
12030	13616		Cricotopus tibialis			(Meigen, 1804)	36060	0a	species		accepted	49039	2015-04-29		
12031	13617		Cricotopus tremulus			(Linnaeus, 1758)	36060	0a	species		accepted	49039	2015-04-29		
12035	13621		Cricotopus trifasciatus			(Meigen, 1813)	36060	0a	species		accepted	49039	2015-04-29		
12054	13646		Dicrotendipes nervosus			(Staeger, 1839)	36066	0a	species		accepted	49045	2015-04-29		
12055	13647		Dicrotendipes notatus			(Meigen, 1818)	36066	0a	species		accepted	49045	2015-04-29		
12090	13695		Guttipelopia guttipennis			(Van der Wulp, 1861)	36077	0a	species		accepted	49056	2015-04-29		
12098	13704		Heterotrissocladius marcidus			(Walker, 1856)	36083	0a	species		accepted	49062	2015-04-29		
12148	13762		Monodiamesa bathyphila			(Kieffer, 1918)	36102	0a	species		accepted	49081	2015-04-29		
12178	13797		Parachironomus monochromus			(Van der Wulp, 1874)	36112	0a	species		accepted	49091	2015-04-29		
12179	13798		Parachironomus parilis			(Walker, 1856)	36112	0a	species		accepted	49091	2015-04-29		
12193	13813		Paramerina pygmaea			(Van der Wulp, 1874)	36119	0a	species		accepted	49098	2015-04-29		
12226	13856		Polypedilum cultellatum			Goetghebuer, 1931	36129	0a	species		accepted	49108	2015-04-29		
12227	13859		Polypedilum laetum			(Meigen, 1818)	36129	0a	species		accepted	49108	2015-04-29		
12230	13863		Polypedilum scalaenum			(Schrank, 1803)	36129	0a	species		accepted	49108	2015-04-29		
12231	13864		Polypedilum sordens			(Van der Wulp, 1874)	36129	0a	species		accepted	49108	2015-04-29		
12262	13904		Pseudorthocladius filiformis			(Kieffer & Thienemann, 1908)	36136	0a	species		accepted	49115	2015-04-29		
12453	14126		Lasiosina albipila			(Loew, 1866)	36189	0a	species		accepted	49168	2015-04-29		
12462	14136		Meromyza femorata			Macquart, 1838	36193	0a	species		accepted	49172	2015-04-29		
12524	14208		Coelopa frigida			(Fabricius, 1805)	36215	0a	species		accepted	49194	2015-04-29		
12525	14209		Coelopa pilipes			Haliday, 1838	36215	0a	species		accepted	49194	2015-04-29		
12548	14235		Physocephala chrysorrhoea			(Meigen, 1824)	36222	0a	species		accepted	49201	2015-04-29		
12576	14271		Anopheles atroparvus			Van Thiel, 1927	36227	0a	species		accepted	49206	2015-04-29		
12596	14294		Triogma trisulcata			(Schummel, 1829)	36234	0a	species		accepted	49213	2015-04-29		
12607	14309		Dixa maculata			Meigen, 1818	36239	0a	species		accepted	49218	2015-04-29		
12609	14311		Dixa puberula			Loew, 1849	36239	0a	species		accepted	49218	2015-04-29		
12620	14322		Achalcus cinereus			(Haliday in Walker, 1851)	36241	0a	species		accepted	49220	2015-04-29		
12623	14325		Achalcus vaillanti			Brunhes, 1987	36241	0a	species		accepted	49220	2015-04-29		
12624	14326		Acropsilus niger			(Loew, 1869)	36242	0a	species		accepted	49221	2015-04-29		
12656	14362		Chrysotimus flaviventris			(von Roser, 1840)	36250	0a	species		accepted	49229	2015-04-29		
12799	14528		Neurigona suturalis			(Fallén, 1823)	36266	0a	species		accepted	49245	2015-04-29		
12803	14532		Poecilobothrus principalis			(Loew, 1861)	36268	0a	species		accepted	49247	2015-04-29		
12870	14613		Acletoxenus formosus			(Loew, 1864)	36282	0a	species		accepted	49260	2015-04-29		
12872	14615		Amiota basdeni			d’Assis Fonseca, 1965	36283	0a	species		accepted	49261	2015-04-29		
12902	14660		Hirtodrosophila confusa			(Staeger, 1844)	36287	0a	species		accepted	49265	2015-04-29		
12913	14679		Stegana nigrithorax			Strobl, 1898	36292	0a	species		accepted	49270	2015-04-29		
12922	14689		Chelifera stigmatica			(Schiner, 1862)	36295	0a	species		accepted	49273	2015-04-29		
12924	14691		Chelifera trapezina			(Zetterstedt, 1838)	36295	0a	species		accepted	49273	2015-04-29		
12991	14770		Hilara aartseni			Chvála, 1997	36303	0a	species		accepted	49281	2015-04-29		
12994	14773		Hilara anglodanica			Lundbeck, 1913	36303	0a	species		accepted	49281	2015-04-29		
12995	14774		Hilara angustifrons			Strobl, 1892	36303	0a	species		accepted	49281	2015-04-29		
12997	14777		Hilara beckeri			Strobl, 1892	36303	0a	species		accepted	49281	2015-04-29		
12998	14778		Hilara biseta			Collin, 1927	36303	0a	species		accepted	49281	2015-04-29		
13005	14787		Hilara cornicula			Loew, 1873	36303	0a	species		accepted	49281	2015-04-29		
13008	14790		Hilara discoidalis			Lundbeck, 1910	36303	0a	species		accepted	49281	2015-04-29		
13016	14798		Hilara interstincta			(Fallén, 1816)	36303	0a	species		accepted	49281	2015-04-29		
13017	14799		Hilara lasiochira			Strobl, 1892	36303	0a	species		accepted	49281	2015-04-29		
13018	14800		Hilara litorea			(Fallén, 1816)	36303	0a	species		accepted	49281	2015-04-29		
13024	14806		Hilara manicata			Meigen, 1822	36303	0a	species		accepted	49281	2015-04-29		
13030	14812		Hilara nigrocincta			De Meijere, 1935	36303	0a	species		accepted	49281	2015-04-29		
13037	14820		Hilara pseudochorica			Strobl, 1892	36303	0a	species		accepted	49281	2015-04-29		
13040	14823		Hilara recedens			Walker, 1851	36303	0a	species		accepted	49281	2015-04-29		
13042	14825		Hilara sturmii			Meigen, 1822	36303	0a	species		accepted	49281	2015-04-29		
13101	14902		Axysta cesta			(Haliday, 1833)	36312	0a	species		accepted	49290	2015-04-29		
13159	14969		Paracoenia fumosa			(Stenhammar, 1844)	36332	0a	species		accepted	49310	2015-04-29		
13168	14978		Pelina aenescens			(Stenhammar, 1844)	36334	0a	species		accepted	49312	2015-04-29		
13169	14979		Pelina similis			Papp, 1974	36334	0a	species		accepted	49312	2015-04-29		
13245	15071		Gasterophilus haemorrhoidalis			(Linnaeus, 1758)	36346	0a	species		accepted	49324	2015-04-29		
13248	15074		Gasterophilus pecorum			(Fabricius, 1794)	36346	0a	species		accepted	49324	2015-04-29		
13249	61511		Haemobaphes ambiguus			Scott T., 1900	48657		species		accepted	63413	2015-04-29		
13269	15100		Oecothea praecox			Loew, 1862	36354	0a	species		accepted	49332	2015-04-29		
13313	15154		Bicellaria nigra			(Meigen, 1824)	36370	0a	species		accepted	49348	2015-04-29		
13386	55209		Coniothyrium				45965		genus		to determine	59172	2015-04-29		
13417	15271		Tachydromia aemula			(Loew, 1864)	36385	0a	species		accepted	49363	2015-04-29		
13422	15278		Tachydromia halterata			(Collin, 1926)	36385	0a	species		accepted	49363	2015-04-29		
13439	15296		Hypoderma lineatum			(de Villers, 1789)	36389	0a	species		accepted	49367	2015-04-29		
13456	15318		Macrocera stigmoides			Edwards, 1925	36394	0a	species		accepted	49372	2015-04-29		
13458	15320		Macrocera vittata			Meigen, 1830	36394	0a	species		accepted	49372	2015-04-29		
13468	15334		Orfelia nemoralis			(Meigen, 1818)	36398	0a	species		accepted	49376	2015-04-29		
13498	15368		Minettia desmometopa			(De Meijere, 1907)	36407	0a	species		accepted	49385	2015-04-29		
13528	15402		Antocha vitripennis			(Meigen, 1830)	36416	0a	species		accepted	49394	2015-04-29		
13539	15415		Dicranomyia frontalis			(Staeger, 1840)	36420	0a	species		accepted	49398	2015-04-29		
13540	15416		Dicranomyia fusca			(Meigen, 1804)	36420	0a	species		accepted	49398	2015-04-29		
13542	15419		Dicranomyia longipennis			(Schummel, 1829)	36420	0a	species		accepted	49398	2015-04-29		
13548	15426		Dicranomyia omissinervis			De Meijere, 1918	36420	0a	species		accepted	49398	2015-04-29		
13588	15479		Helius flavus			(Walker, 1856)	36434	0a	species		accepted	49411	2015-04-29		
13591	15482		Hexatoma gaedii			(Meigen, 1830)	36435	0a	species		accepted	49412	2015-04-29		
13599	15493		Limnophila arnoudi			Theowald, 1971	36439	0a	species		accepted	49416	2015-04-29		
13601	15496		Limnophila schranki			Oosterbroek, 1992	36439	0a	species		accepted	49416	2015-04-29		
13671	15584		Chaetolonchaea dasyops			(Meigen, 1826)	36459	0a	species		accepted	49436	2015-04-29		
13725	15647		Desmometopa m-nigrum			(Zetterstedt, 1848)	36473	0a	species		accepted	49450	2015-04-29		
13770	15711		Dexiopsis ruficornis			(Macquart, 1835)	36484	0a	species		accepted	49461	2015-04-29		
13842	15813		Lispocephala alma			(Meigen, 1826)	36497	0a	species		accepted	49474	2015-04-29		
13848	15820		Morellia aenescens			Robineau-Desvoidy, 1830	36500	0a	species		accepted	49477	2015-04-29		
13868	15851		Myospila meditabunda			(Fabricius, 1781)	36504	0a	species		accepted	49481	2015-04-29		
13961	15977		Brevicornu ruficorne			(Meigen, 1838)	36528	0a	species		accepted	49504	2015-04-29		
13962	15978		Brevicornu sericoma			(Meigen, 1830)	36528	0a	species		accepted	49504	2015-04-29		
13984	16004		Dynatosoma fuscicorne			(Meigen, 1818)	36533	0a	species		accepted	49509	2015-04-29		
14075	16115		Mycomya affinis			Staeger, 1840	36543	0a	species		accepted	49519	2015-04-29		
14078	16120		Mycomya cinerascens			(Macquart, 1826)	36543	0a	species		accepted	49519	2015-04-29		
14079	16121		Mycomya circumdata			(Staeger, 1840)	36543	0a	species		accepted	49519	2015-04-29		
14080	16122		Mycomya fimbriata			(Meigen, 1818)	36543	0a	species		accepted	49519	2015-04-29		
14086	16133		Mycomya maculata			(Meigen, 1804)	36543	3a	species		accepted	49519	2015-04-29		
14090	16137		Mycomya nitida			(Zetterstedt, 1852)	36543	0a	species		accepted	49519	2015-04-29		
14093	16141		Mycomya permixta			Väisänen, 1984	36543	0a	species		accepted	49519	2015-04-29		
14097	16145		Mycomya tumida			(Winnertz, 1863)	36543	0a	species		accepted	49519	2015-04-29		
14099	16147		Mycomya winnertzi			(Dziedzicki, 1885)	36543	0a	species		accepted	49519	2015-04-29		
14140	16199		Sceptonia concolor			Winnertz, 1863	36553	0a	species		accepted	49529	2015-04-29		
14141	16200		Sceptonia costata			(Van der Wulp, 1859)	36553	0a	species		accepted	49529	2015-04-29		
14142	16201		Sceptonia demeijerei			Bechev, 1997	36553	0a	species		accepted	49529	2015-04-29		
14243	16327		Borophaga subsultans			(Linnaeus, 1767)	36585	0a	species		accepted	49560	2015-04-29		
14272	16377		Megaselia aequalis			(Wood, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14274	16379		Megaselia albicans			(Wood, 1908)	36594	0a	species		accepted	49569	2015-04-29		
14275	16380		Megaselia albicaudata			(Wood, 1910)	36594	0a	species		accepted	49569	2015-04-29		
14282	16394		Megaselia aristica			(Schmitz, 1920)	36594	0a	species		accepted	49569	2015-04-29		
14290	16404		Megaselia brevicornis			Schmitz, 1938	36594	0a	species		accepted	49569	2015-04-29		
14293	16407		Megaselia breviterga			(Lundback, 1921)	36594	0a	species		accepted	49569	2015-04-29		
14297	16412		Megaselia cinereifrons			(Strobl, 1910)	36594	0a	species		accepted	49569	2015-04-29		
14298	16415		Megaselia coacta			(Lundbeck, 1920)	36594	0a	species		accepted	49569	2015-04-29		
14300	16418		Megaselia communiformis			(Schmitz, 1918)	36594	0a	species		accepted	49569	2015-04-29		
14305	16424		Megaselia cothurnata			(Schmitz, 1919)	36594	0a	species		accepted	49569	2015-04-29		
14307	16426		Megaselia crassipes			(Wood, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14309	16430		Megaselia dahli			(Becker, 1901)	36594	0a	species		accepted	49569	2015-04-29		
14312	16434		Megaselia discreta			(Wood, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14313	16435		Megaselia diversa			(Wood, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14314	16436		Megaselia dubitalis			(Wood, 1908)	36594	0a	species		accepted	49569	2015-04-29		
14315	16438		Megaselia eisfelderae			Schmitz, 1948	36594	3b	species		accepted	49569	2015-04-29		
14322	16446		Megaselia flavescens			(Wood, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14326	16450		Megaselia fumata			(Malloch, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14329	16455		Megaselia fusca			(Wood, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14331	16458		Megaselia fuscovariana			Schmitz, 1933	36594	0a	species		accepted	49569	2015-04-29		
14334	16461		Megaselia halterata		champignonvlieg	(Wood, 1910)	36594	0a	species		accepted	49569	2015-04-29		
14338	16468		Megaselia hirticaudata			(Wood, 1910)	36594	0a	species		accepted	49569	2015-04-29		
14339	16469		Megaselia hirticrus			(Schmitz, 1918)	36594	0a	species		accepted	49569	2015-04-29		
14345	16476		Megaselia ignobilis			(Schmitz, 1919)	36594	0a	species		accepted	49569	2015-04-29		
14350	16482		Megaselia intercostata			(Lundbeck, 1921)	36594	0a	species		accepted	49569	2015-04-29		
14353	16488		Megaselia latifrons			(Wood, 1910)	36594	0a	species		accepted	49569	2015-04-29		
14356	16491		Megaselia longicostalis			(Wood, 1912)	36594	0a	species		accepted	49569	2015-04-29		
14357	16492		Megaselia longipalpis			(Wood, 1910)	36594	0a	species		accepted	49569	2015-04-29		
14366	16502		Megaselia maura			(Wood, 1910)	36594	0a	species		accepted	49569	2015-04-29		
14368	16504		Megaselia meigeni			(Becker, 1901)	36594	0a	species		accepted	49569	2015-04-29		
14379	16517		Megaselia offuscata			(Schmitz, 1921)	36594	0a	species		accepted	49569	2015-04-29		
14383	16523		Megaselia pedatella			(Schmitz, 1926)	36594	0a	species		accepted	49569	2015-04-29		
14384	16525		Megaselia perdistans			(Schmitz, 1924)	36594	0a	species		accepted	49569	2015-04-29		
14387	16529		Megaselia pleuralis			(Wood, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14399	16546		Megaselia quadriseta			(Schmitz, 1918)	36594	0a	species		accepted	49569	2015-04-29		
14406	16554		Megaselia rupestris			Schmitz, 1934	36594	3b	species		accepted	49569	2015-04-29		
14409	16558		Megaselia scutellaris			(Wood, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14412	16561		Megaselia simplex			(Wood, 1910)	36594	0a	species		accepted	49569	2015-04-29		
14416	16567		Megaselia stigmatica			(Schmitz, 1920)	36594	0a	species		accepted	49569	2015-04-29		
14420	16571		Megaselia subfraudulenta			Schmitz, 1933	36594	0a	species		accepted	49569	2015-04-29		
14423	16575		Megaselia subpleuralis			(Wood, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14426	16578		Megaselia superciliata			(Wood, 1910)	36594	0a	species		accepted	49569	2015-04-29		
14435	16587		Megaselia tumida			(Wood, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14437	16589		Megaselia unguicularis			(Wood, 1909)	36594	0a	species		accepted	49569	2015-04-29		
14443	16596		Megaselia vestita			(Wood, 1914)	36594	0a	species		accepted	49569	2015-04-29		
14444	16597		Megaselia virilis			(Schmitz, 1919)	36594	0a	species		accepted	49569	2015-04-29		
14467	16626		Pseudacteon lundbecki			Schmitz, 1924	36599	0a	species		accepted	49574	2015-04-29		
14498	16670		Mycetaulus bipunctatus			(Fallén, 1823)	36605	0a	species		accepted	49580	2015-04-29		
14503	16677		Prochyliza nigrimana			(Meigen, 1826)	36609	0a	species		accepted	49584	2015-04-29		
14579	16758		Tomosvaryella cilitarsis			(Strobl, 1910)	36623	0a	species		accepted	49598	2015-04-29		
14580	16759		Tomosvaryella geniculata			(Meigen, 1824)	36623	0a	species		accepted	49598	2015-04-29		
14582	16761		Tomosvaryella littoralis			(Becker, 1898)	36623	0a	species		accepted	49598	2015-04-29		
14584	16764		Tomosvaryella sylvatica			(Meigen, 1824)	36623	0a	species		accepted	49598	2015-04-29		
14586	16766		Agathomyia antennata			(Zetterstedt, 1819)	36625	0a	species		accepted	49600	2015-04-29		
14588	16768		Agathomyia elegantula			(Fallén, 1815)	36625	0a	species		accepted	49600	2015-04-29		
14591	16771		Agathomyia unicolor			Oldenberg, 1928	36625	0a	species		accepted	49600	2015-04-29		
14595	16776		Callomyia amoena			Meigen, 1824	36627	0a	species		accepted	49602	2015-04-29		
14597	16778		Callomyia speciosa			Meigen, 1824	36627	0a	species		accepted	49602	2015-04-29		
14681	16867		Tinearia alternata			(Say, 1824)	36656	0a	species		accepted	49631	2015-04-29		
14685	16871		Ulomyia annulata			(Tonnoir, 1919)	36659	0a	species		accepted	49634	2015-04-29		
14692	16878		Ptychoptera paludosa			Meigen, 1804	36660	0a	species		accepted	49635	2015-04-29		
14723	16915		Angiometopa falleni			Pape, 1986	36673	0a	species		accepted	49648	2015-04-29		
14796	17026		Cleigastra apicalis			(Meigen, 1826)	36690	0a	species		accepted	49665	2015-04-29		
14797	17027		Conisternum decipiens			(Haliday in Curtis, 1832)	36691	0a	species		accepted	49666	2015-04-29		
14813	17044		Micropselapha filiformis			(Zetterstedt, 1846)	36698	0a	species		accepted	49673	2015-04-29		
14816	17047		Nanna flavipes			(Fallén, 1819)	36699	0a	species		accepted	49674	2015-04-29		
14819	55215		Corethropsis				45965		genus		to determine	59172	2015-04-29		
14820	17052		Norellia liturata			(Wiedemann in Meigen, 1826)	36700	0a	species		accepted	49675	2015-04-29		
