annex_code,scientific_name_original,gbif_scientificName,relation_to_annexspecies
bonn_2,Phalacrocorax nigrogularis,"Phalacrocorax nigrogularis Ogilvie-Grant & H.O.Forbes, 1899",not in annexspecies
bonn_2,Haematopodidae spp.,Haematopodidae,not in annexspecies
bonn_2,Ibidorhynchidae spp.,Ibidorhynchidae,not in annexspecies
bonn_2,Recurvirostridae spp.,Recurvirostridae,not in annexspecies
bonn_2,Charadriidae spp.,Charadriidae,not in annexspecies
bonn_2,Scolopacidae spp.,Scolopacidae,not in annexspecies
bonn_2,Pluvianellidae spp.,Pluvianellidae,not in annexspecies
bonn_2,Dromas ardeola,"Dromas ardeola Paykull, 1805",not in annexspecies
bonn_2,Glareola nuchalis,"Glareola nuchalis G.R.Gray, 1849",not in annexspecies
bonn_2,Anous minutus worcesteri,"Anous minutus worcesteri (McGregor, 1911)",not in annexspecies
bonn_2,Rynchops flavirostris,"Rynchops flavirostris Vieillot, 1816",not in annexspecies
bonn_2,Larus genei,"Larus genei Breme, 1839",not in annexspecies
bonn_2,Larus hemprichii,"Larus hemprichii Bruch, 1853",not in annexspecies
bonn_2,Larus leucophthalmus,"Larus leucophthalmus Temminck, 1825",not in annexspecies
bonn_2,Larus audouinii,"Larus audouinii Payraudeau, 1826",not in annexspecies
bonn_2,Larus armenicus,"Larus armenicus Buturlin, 1934",not in annexspecies
bonn_2,Sternula saundersi,"Sternula saundersi (Hume, 1877)",not in annexspecies
bonn_2,Sternula balaenarum,"Sternula balaenarum Strickland, 1853",not in annexspecies
bonn_2,Gelochelidon nilotica nilotica,Gelochelidon nilotica nilotica,not in annexspecies
bonn_2,Chlidonias niger niger,Chlidonias niger niger,not in annexspecies
bonn_2,Sterna hirundo hirundo,Sterna hirundo hirundo,not in annexspecies
bonn_2,Sterna repressa,"Sterna repressa Hartert, 1916",not in annexspecies
bonn_2,Thalasseus bengalensis,"Thalasseus bengalensis (Lesson, 1831)",not in annexspecies
bonn_2,Thalasseus sandvicensis sandvicensis,Thalasseus sandvicensis sandvicensis,not in annexspecies
bonn_2,Thalasseus maximus albididorsalis,"Thalasseus maximus albididorsalis (Hartert, 1921)",not in annexspecies
bonn_2,Thalasseus bergii,"Thalasseus bergii (Lichtenstein, 1823)",not in annexspecies
bonn_2,Cathartidae spp.,Cathartidae,not in annexspecies
bonn_2,Accipitridae spp.,Accipitridae,not in annexspecies
bonn_2,Falconidae spp.,Falconidae,not in annexspecies
bonn_2,Amazona tucumana,"Amazona tucumana (Cabanis, 1885)",not in annexspecies
bonn_2,Polystictus pectoralis pectoralis,Polystictus pectoralis pectoralis,not in annexspecies
bonn_2,Pseudocolopteryx dinelliana,"Pseudocolopteryx dinelliana Lillo, 1905",not in annexspecies
bonn_2,Alectrurus tricolor,"Alectrurus tricolor (Vieillot, 1816)",not in annexspecies
bonn_2,Alectrurus risora,"Alectrurus risora (Vieillot, 1824)",not in annexspecies
bonn_2,Maluridae spp.89,Maluridae,not in annexspecies
bonn_2,Dasyornithidae spp.,Dasyornithidae,not in annexspecies
bonn_2,Meliphagidae spp.,Meliphagidae,not in annexspecies
bonn_2,Acanthizidae spp.,Acanthizidae,not in annexspecies
bonn_2,Orthonychidae spp.,Orthonychidae,not in annexspecies
bonn_2,Pomatostomidae spp.,Pomatostomidae,not in annexspecies
bonn_2,Mohouidae spp.,Mohouidae,not in annexspecies
bonn_2,Eulacestomidae spp.,Eulacestomatidae,not in annexspecies
bonn_2,Oriolidae spp.,Oriolidae,not in annexspecies
bonn_2,Oreoicidae spp.,Oreoicidae,not in annexspecies
bonn_2,Cinclosomatidae spp.,Cinclosomatidae,not in annexspecies
bonn_2,Falcunculidae spp.,Falcunculidae,not in annexspecies
bonn_2,Pachycephalidae spp.,Pachycephalidae,not in annexspecies
bonn_2,Psophodidae spp.,Psophodidae,not in annexspecies
bonn_2,Vireonidae spp.,Vireonidae,not in annexspecies
bonn_2,Rhagologidae spp.,Rhagologidae,not in annexspecies
bonn_2,Artamidae spp.,Artamidae,not in annexspecies
bonn_2,Machaerirhynchidae spp.,Machaerirhynchidae,not in annexspecies
bonn_2,Vangidae spp.,Vangidae,not in annexspecies
bonn_2,Platysteiridae spp.,Platysteiridae,not in annexspecies
bonn_2,Rhipiduridae spp.,Rhipiduridae,not in annexspecies
bonn_2,Ifritidae spp.,Ifritidae,not in annexspecies
bonn_2,Monarchidae spp.,Monarchidae,not in annexspecies
bonn_2,Lanius minor,"Lanius minor Gmelin, 1788",not in annexspecies
bonn_2,Lanius excubitor excubitor,Lanius excubitor excubitor,not in annexspecies
bonn_2,Melampittidae spp.,Melampittidae,not in annexspecies
bonn_2,Picathartidae spp.,Picathartidae,not in annexspecies
bonn_2,Eupetidae spp.,Eupetidae,not in annexspecies
bonn_2,Chaetopidae spp.,Chaetopidae,not in annexspecies
bonn_2,Petroicidae spp.,Petroicidae,not in annexspecies
bonn_2,Hyliotidae spp.,Hyliotidae,not in annexspecies
bonn_2,Stenostiridae spp.,Stenostiridae,not in annexspecies
bonn_2,Panuridae spp.,Panuridae,not in annexspecies
bonn_2,Macrosphenidae spp.,Macrosphenidae,not in annexspecies
bonn_2,Cisticolidae spp.,Cisticolidae,not in annexspecies
bonn_2,Acrocephalidae spp.,Acrocephalidae,not in annexspecies
bonn_2,Pnoepygidae spp.,Pnoepygidae,not in annexspecies
bonn_2,Locustellidae spp.,Locustellidae,not in annexspecies
bonn_2,Hirundo atrocaerulea,"Hirundo atrocaerulea Sundevall, 1850",not in annexspecies
bonn_2,Bernieridae spp.,Bernieridae,not in annexspecies
bonn_2,Phylloscopidae spp.,Phylloscopidae,not in annexspecies
bonn_2,Scotocercidae spp.,Scotocercidae,not in annexspecies
bonn_2,Aegithalidae spp.,Aegithalidae,not in annexspecies
bonn_2,Sylviidae spp.,Sylviidae,not in annexspecies
bonn_2,Zosteropidae spp.,Zosteropidae,not in annexspecies
bonn_2,Timaliidae spp.,Timaliidae,not in annexspecies
bonn_2,Pellorneidae spp.,Pellorneidae,not in annexspecies
bonn_2,Leiotrichidae spp.,Leiotrichidae,not in annexspecies
bonn_2,Polioptilidae spp.,Polioptilidae,not in annexspecies
bonn_2,Turdidae spp.,Turdidae,not in annexspecies
bonn_2,Muscicapidae spp.,Muscicapidae,not in annexspecies
bonn_2,Regulidae spp.,Regulidae,not in annexspecies
bonn_2,Hylocitreidae spp.,Hylocitreidae,not in annexspecies
bonn_2,Motacillidae spp.,Motacillidae,not in annexspecies
bonn_2,Emberiza sulphurata,"Emberiza sulphurata Temminck & Schlegel, 1848",not in annexspecies
bonn_2,Xanthopsar flavus,"Xanthopsar flavus (Gmelin, 1788)",not in annexspecies
bonn_2,Dolichonyx oryzivorus,"Dolichonyx oryzivorus (Linnaeus, 1758)",not in annexspecies
bonn_2,Cardellina canadensis,"Cardellina canadensis (Linnaeus, 1766)",not in annexspecies
bonn_2,Sporophila ruficollis,"Sporophila ruficollis Cabanis, 1851",not in annexspecies
bonn_2,Sporophila hypochroma,"Sporophila hypochroma Todd, 1915",not in annexspecies
bonn_2,Sporophila cinnamomea,"Sporophila cinnamomea (Lafresnaye, 1839)",not in annexspecies
bonn_2,Sporophila palustris,"Sporophila palustris (W.B.Barrows, 1883)",not in annexspecies
bonn_2,Reptilia,Reptilia,not in annexspecies
bonn_2,Cheloniidae spp.,Cheloniidae,not in annexspecies
bonn_2,Dermochelyidae spp.,Dermochelyidae,not in annexspecies
bonn_2,Podocnemis expansa,"Podocnemis expansa (Schweigger, 1812)",not in annexspecies
bonn_2,Crocodylus porosus,"Crocodylus porosus Schneider, 1801",not in annexspecies
bonn_2,Rhincodon typus,"Rhincodon typus Smith, 1828",not in annexspecies
bonn_2,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",not in annexspecies
bonn_2,Isurus oxyrinchus,"Isurus oxyrinchus Rafinesque, 1810",not in annexspecies
bonn_2,Isurus paucus,"Isurus paucus Guitart Manday, 1966",not in annexspecies
bonn_2,Lamna nasus,"Lamna nasus (Bonnaterre, 1788)",not in annexspecies
bonn_2,Alopias pelagicus,"Alopias pelagicus Nakamura, 1935",not in annexspecies
bonn_2,Alopias superciliosus,"Alopias superciliosus Lowe, 1841",not in annexspecies
bonn_2,Alopias vulpinus,"Alopias vulpinus (Bonnaterre, 1788)",not in annexspecies
bonn_2,Carcharhinus falciformis,"Carcharhinus falciformis (Müller & Henle, 1839)",not in annexspecies
bonn_2,Carcharhinus obscurus,"Carcharhinus obscurus (Lesueur, 1818)",not in annexspecies
bonn_2,Prionace glauca,"Prionace glauca (Linnaeus, 1758)",not in annexspecies
bonn_2,Sphyrna lewini,"Sphyrna lewini (Griffith & Smith, 1834)",not in annexspecies
bonn_2,Sphyrna mokarran,"Sphyrna mokarran (Rüppell, 1837)",not in annexspecies
bonn_2,Squalus acanthias,"Squalus acanthias Linnaeus, 1758",not in annexspecies
bonn_2,Squatina squatina,"Squatina squatina (Linnaeus, 1758)",not in annexspecies
bonn_2,Rhinobatos rhinobatos,"Rhinobatos rhinobatos (Linnaeus, 1758)",not in annexspecies
bonn_2,Rhynchobatus australiae,"Rhynchobatus australiae Whitley, 1939",not in annexspecies
bonn_2,Anoxypristis cuspidata,"Anoxypristis cuspidata (Latham, 1794)",not in annexspecies
bonn_2,Pristis clavata,"Pristis clavata Garman, 1906",not in annexspecies
bonn_2,Pristis pectinata,"Pristis pectinata Latham, 1794",not in annexspecies
bonn_2,Pristis zijsron,"Pristis zijsron Bleeker, 1851",not in annexspecies
bonn_2,Pristis pristis,"Pristis pristis (Linnaeus, 1758)",not in annexspecies
bonn_2,Manta alfredi,"Manta alfredi (Krefft, 1868)",not in annexspecies
bonn_2,Manta birostris,"Manta birostris (Donndorff, 1798)",not in annexspecies
bonn_2,Mobula mobular,"Mobula mobular (Bonnaterre, 1788)",not in annexspecies
bonn_2,Mobula japanica,"Mobula japanica (Müller & Henle, 1841)",not in annexspecies
bonn_2,Mobula thurstoni,"Mobula thurstoni (Lloyd, 1908)",not in annexspecies
bonn_2,Mobula tarapacana,"Mobula tarapacana (Philippi, 1892)",not in annexspecies
bonn_2,Mobula eregoodootenkee,"Mobula eregoodootenkee (Bleeker, 1859)",not in annexspecies
bonn_2,Mobula kuhlii,"Mobula kuhlii (Müller & Henle, 1841)",not in annexspecies
bonn_2,Mobula hypostoma,"Mobula hypostoma (Bancroft, 1831)",not in annexspecies
bonn_2,Mobula rochebrunei,"Mobula rochebrunei (Vaillant, 1879)",not in annexspecies
bonn_2,Mobula munkiana,"Mobula munkiana Notarbartolo-di-Sciara, 1987",not in annexspecies
bonn_2,Huso huso,"Huso huso (Linnaeus, 1758)",not in annexspecies
bonn_2,Huso dauricus,"Huso dauricus (Georgi, 1775)",not in annexspecies
bonn_2,Acipenser baerii baicalensis,"Acipenser baerii baicalensis Nikolskii, 1896",not in annexspecies
bonn_2,Acipenser fulvescens,"Acipenser fulvescens Rafinesque, 1817",not in annexspecies
bonn_2,Acipenser gueldenstaedtii,"Acipenser gueldenstaedtii Brandt & Ratzeburg, 1831",not in annexspecies
bonn_2,Acipenser medirostris,"Acipenser medirostris Ayres, 1854",not in annexspecies
bonn_2,Acipenser mikadoi,"Acipenser mikadoi Hilgendorf, 1892",not in annexspecies
bonn_2,Acipenser naccarii,"Acipenser naccarii Bonaparte, 1836",not in annexspecies
bonn_2,Acipenser nudiventris,"Acipenser nudiventris Lovetsky, 1828",not in annexspecies
bonn_2,Acipenser persicus,"Acipenser persicus Borodin, 1897",not in annexspecies
bonn_2,Acipenser ruthenus,"Acipenser ruthenus Linnaeus, 1758",not in annexspecies
bonn_2,Acipenser schrenckii,"Acipenser schrenckii Brandt, 1869",not in annexspecies
bonn_2,Acipenser sinensis,"Acipenser sinensis Gray, 1835",not in annexspecies
bonn_2,Acipenser stellatus,"Acipenser stellatus Pallas, 1771",not in annexspecies
bonn_2,Pseudoscaphirhynchus kaufmanni,"Pseudoscaphirhynchus kaufmanni (Kessler, 1877)",not in annexspecies
bonn_2,Pseudoscaphirhynchus hermanni,"Pseudoscaphirhynchus hermanni (Kessler, 1877)",not in annexspecies
bonn_2,Pseudoscaphirhynchus fedtschenkoi,"Pseudoscaphirhynchus fedtschenkoi (Kessler, 1872)",not in annexspecies
bonn_2,Psephurus gladius,"Psephurus gladius (Martens, 1862)",not in annexspecies
bonn_2,Anguilla anguilla,"Anguilla anguilla (Linnaeus, 1758)",not in annexspecies
hab_2,Galemys pyrenaicus,"Galemys pyrenaicus (É.Geoffroy Saint-Hilaire, 1811)",not in annexspecies
hab_2,Rhinolophus blasii,"Rhinolophus blasii Peters, 1867",not in annexspecies
hab_2,Rhinolophus euryale,"Rhinolophus euryale Blasius, 1853",not in annexspecies
hab_2,Rhinolophus hipposideros,"Rhinolophus hipposideros (Bechstein, 1800)",not in annexspecies
hab_2,Rhinolophus mehelyi,"Rhinolophus mehelyi Matschie, 1901",not in annexspecies
hab_2,Miniopterus schreibersii,"Miniopterus schreibersii (Kuhl, 1817)",not in annexspecies
hab_2,Myotis blythii,"Myotis blythii (Tomes, 1857)",not in annexspecies
hab_2,Myotis capaccinii,"Myotis capaccinii (Bonaparte, 1837)",not in annexspecies
hab_2,Rousettus aegyptiacus,"Rousettus aegyptiacus (E.Geoffroy, 1810)",not in annexspecies
hab_2,Myomimus roachi,"Myomimus roachi (Bate, 1937)",not in annexspecies
hab_2,Marmota marmota latirostris,"Marmota marmota latirostris Kratochvil, 1961",not in annexspecies
hab_2,Pteromys volans (Sciuropterus russicus),"Pteromys volans (Linnaeus, 1758)",not in annexspecies
hab_2,Spermophilus citellus (Citellus citellus),"Spermophilus citellus (Linnaeus, 1766)",not in annexspecies
hab_2,Spermophilus suslicus (Citellus suslicus),"Spermophilus suslicus (Güldenstaedt, 1770)",not in annexspecies
hab_2,"Castor fiber (except the Estonian, Latvian, Lithuanian, Finnish and Swedish populations)","Castor fiber Linnaeus, 1758",not in annexspecies
hab_2,Mesocricetus newtoni,"Mesocricetus newtoni (Nehring, 1898)",not in annexspecies
hab_2,Dinaromys bogdanovi,"Dinaromys bogdanovi (Martino, 1922)",not in annexspecies
hab_2,Microtus cabrerae,"Microtus cabrerae Thomas, 1906",not in annexspecies
hab_2,Microtus oeconomus arenicola,"Microtus oeconomus arenicola (de Sélys-Longchamps, 1841)",not in annexspecies
hab_2,Microtus oeconomus mehelyi,"Microtus oeconomus mehelyi Ehik, 1928",not in annexspecies
hab_2,Microtus tatricus,"Microtus tatricus Kratochvíl, 1952",not in annexspecies
hab_2,Sicista subtilis,"Sicista subtilis (Pallas, 1773)",not in annexspecies
hab_2,Alopex lagopus,"Alopex lagopus (Linnaeus, 1758)",not in annexspecies
hab_2,"Canis lupus (except the Estonian population; Greek populations: only south of the 39th parallel; Spanish populations: only those south of the Duero; Latvian, Lithuanian and Finnish populations).","Canis lupus Linnaeus, 1758",not in annexspecies
hab_2,"Ursus arctos (except the Estonian, Finnish and Swedish populations)","Ursus arctos Linnaeus, 1758",not in annexspecies
hab_2,Gulo gulo,"Gulo gulo (Linnaeus, 1758)",not in annexspecies
hab_2,Mustela eversmanii,"Mustela eversmanii Lesson, 1827",not in annexspecies
hab_2,Mustela lutreola,"Mustela lutreola (Linnaeus, 1761)",not in annexspecies
hab_2,Vormela peregusna,"Vormela peregusna (Güldenstädt, 1770)",not in annexspecies
hab_2,"Lynx lynx (except the Estonian, Latvian and Finnish populations)","Lynx lynx (Linnaeus, 1758)",not in annexspecies
hab_2,Lynx pardinus,"Lynx pardinus (Temminck, 1827)",not in annexspecies
hab_2,Halichoerus grypus,"Halichoerus grypus (Fabricius, 1791)",not in annexspecies
hab_2,Monachus monachus,"Monachus monachus (Hermann, 1779)",not in annexspecies
hab_2,Phoca hispida bottnica,"Phoca hispida botnica Gmelin, 1788",not in annexspecies
hab_2,Phoca hispida saimensis,"Phoca hispida saimensis Nordquist, 1899",not in annexspecies
hab_2,Phoca vitulina,"Phoca vitulina Linnaeus, 1758",not in annexspecies
hab_2,Cervus elaphus corsicanus,"Cervus elaphus corsicanus Erxleben, 1777",not in annexspecies
hab_2,Rangifer tarandus fennicus,"Rangifer tarandus fennicus Lönnberg, 1909",not in annexspecies
hab_2,Bison bonasus,"Bison bonasus (Linnaeus, 1758)",not in annexspecies
hab_2,Capra aegagrus (natural populations),"Capra aegagrus Erxleben, 1777",not in annexspecies
hab_2,Capra pyrenaica pyrenaica,Capra pyrenaica pyrenaica,not in annexspecies
hab_2,Ovis gmelini musimon (Ovis ammon musimon) (natural populations â€” Corsica and Sardinia),"Ovis gmelinii musimon (Pallas, 1811)",not in annexspecies
hab_2,Ovis orientalis ophion (Ovis gmelini ophion),"Ovis orientalis ophion Blyth, 1841",not in annexspecies
hab_2,Rupicapra pyrenaica ornata (Rupicapra rupicapra ornata),"Rupicapra pyrenaica ornata Neumann, 1899",not in annexspecies
hab_2,Rupicapra rupicapra balcanica,"Rupicapra rupicapra balcanica Bolkay, 1925",not in annexspecies
hab_2,Rupicapra rupicapra tatrica,"Rupicapra rupicapra tatrica Blahout, 1971",not in annexspecies
hab_2,Phocoena phocoena,"Phocoena phocoena (Linnaeus, 1758)",not in annexspecies
hab_2,Tursiops truncatus,"Tursiops truncatus (Montagu, 1821)",not in annexspecies
hab_2,Testudo graeca,"Testudo graeca Linnaeus, 1758",not in annexspecies
hab_2,Testudo hermanni,"Testudo hermanni Gmelin, 1789",not in annexspecies
hab_2,Testudo marginata,"Testudo marginata Schoepff, 1792",not in annexspecies
hab_2,Caretta caretta,"Caretta caretta (Linnaeus, 1758)",not in annexspecies
hab_2,Chelonia mydas,"Chelonia mydas (Linnaeus, 1758)",not in annexspecies
hab_2,Emys orbicularis,"Emys orbicularis (Linnaeus, 1758)",not in annexspecies
hab_2,Mauremys caspica,"Mauremys caspica (Gmelin, 1774)",not in annexspecies
hab_2,Mauremys leprosa,"Mauremys leprosa (Schweigger, 1812)",not in annexspecies
hab_2,Dinarolacerta mosorensis,"Dinarolacerta mosorensis (Kolombatovic, 1886)",not in annexspecies
hab_2,Lacerta bonnali (Lacerta monticola),"Lacerta bonnali Carranza Et Al., 2004",not in annexspecies
hab_2,Lacerta schreiberi,"Lacerta schreiberi Bedriaga, 1878",not in annexspecies
hab_2,Gallotia galloti insulanagae,"Gallotia galloti insulanagae Martin, 1985",not in annexspecies
hab_2,Gallotia simonyi,"Gallotia simonyi (Steindachner, 1889)",not in annexspecies
hab_2,Podarcis lilfordi,"Podarcis lilfordi (Günther, 1874)",not in annexspecies
hab_2,Podarcis pityusensis,"Podarcis pityusensis (Boscá, 1883)",not in annexspecies
hab_2,Chalcides simonyi (Chalcides occidentalis),"Chalcides simonyi Steindachner, 1891",not in annexspecies
hab_2,Phyllodactylus europaeus,"Phyllodactylus europaeus Géné, 1839",not in annexspecies
hab_2,Coluber cypriensis,"Coluber cypriensis Schätti, 1985",not in annexspecies
hab_2,Elaphe quatuorlineata,"Elaphe quatuorlineata (Bonnaterre, 1790)",not in annexspecies
hab_2,Elaphe situla,"Elaphe situla Engelmann Et Al, 1993",not in annexspecies
hab_2,Natrix natrix cypriaca,"Natrix natrix cypriaca (Hecht, 1930)",not in annexspecies
hab_2,Macrovipera schweizeri (Vipera lebetina schweizeri),"Macrovipera schweizeri (Werner, 1935)",not in annexspecies
hab_2,Vipera ursinii (except Vipera ursinii rakosiensis and Vipera ursinii macrops),"Vipera ursinii (Bonaparte, 1835)",not in annexspecies
hab_2,Vipera ursinii macrops,"Vipera ursinii macrops (Méhely, 1911)",not in annexspecies
hab_2,Vipera ursinii rakosiensis,"Vipera ursinii rakosiensis Méhely, 1893",not in annexspecies
hab_2,Chioglossa lusitanica,"Chioglossa lusitanica Bocage, 1864",not in annexspecies
hab_2,Mertensiella luschani (Salamandra luschani),"Mertensiella luschani (Steindachner, 1891)",not in annexspecies
hab_2,Salamandrina terdigitata,"Salamandrina terdigitata (Bonnaterre, 1789)",not in annexspecies
hab_2,Triturus carnifex (Triturus cristatus carnifex),"Triturus carnifex (Laurenti, 1768)",not in annexspecies
hab_2,Triturus dobrogicus (Triturus cristatus dobrogicus),"Triturus dobrogicus (Kiritzescu, 1903)",not in annexspecies
hab_2,Triturus karelinii (Triturus cristatus karelinii),"Triturus karelinii (Strauch, 1870)",not in annexspecies
hab_2,Triturus montandoni,"Triturus montandoni (Boulenger, 1880)",not in annexspecies
hab_2,Proteus anguinus,"Proteus anguinus Laurenti, 1768",not in annexspecies
hab_2,Hydromantes (Speleomantes) ambrosii,"Hydromantes ambrosii Lanza, 1955",not in annexspecies
hab_2,Hydromantes (Speleomantes) flavus,"Hydromantes flavus Stefani, 1969",not in annexspecies
hab_2,Hydromantes (Speleomantes) genei,"Hydromantes genei (Temminck & Schlegel, 1838)",not in annexspecies
hab_2,Hydromantes (Speleomantes) imperialis,"Hydromantes imperialis Stefani, 1969",not in annexspecies
hab_2,Hydromantes (Speleomantes) strinatii,"Hydromantes strinatii Aellen, 1958",not in annexspecies
hab_2,Hydromantes (Speleomantes) supramontis,"Hydromantes supramontis Lanza, Nascetti & Bullini, 1986",not in annexspecies
