annex_code,annex_scientificName,gbif_scientificName,gbif_canonicalName,gbif_accepted_name,kingdom,phylum,order,family,genus
bonn_1,Camelus bactrianus,"Camelus bactrianus Linnaeus, 1758",Camelus bactrianus,"Camelus bactrianus Linnaeus, 1758",Animalia,Chordata,Artiodactyla,Camelidae,Camelus
bonn_1,Vicugna vicugna,"Vicugna vicugna (Molina, 1782)",Vicugna vicugna,"Vicugna vicugna (Molina, 1782)",Animalia,Chordata,Artiodactyla,Camelidae,Vicugna
bonn_1,Hippocamelus bisulcus,"Hippocamelus bisulcus (Molina, 1782)",Hippocamelus bisulcus,"Hippocamelus bisulcus (Molina, 1782)",Animalia,Chordata,Artiodactyla,Cervidae,Hippocamelus
bonn_1,Cervus elaphus barbarus,"Cervus elaphus barbarus Bennett, 1833",Cervus elaphus barbarus,"Cervus elaphus barbarus Bennett, 1833",Animalia,Chordata,Artiodactyla,Cervidae,Cervus
bonn_1,Cervus elaphus yarkandensis,"Cervus elaphus yarkandensis Blanford, 1892",Cervus elaphus yarkandensis,"Cervus elaphus yarkandensis Blanford, 1892",Animalia,Chordata,Artiodactyla,Cervidae,Cervus
bonn_1,Eudorcas rufifrons,"Eudorcas rufifrons (Gray, 1846)",Eudorcas rufifrons,"Eudorcas rufifrons (Gray, 1846)",Animalia,Chordata,Artiodactyla,Bovidae,Eudorcas
bonn_1,Gazella cuvieri,"Gazella cuvieri (Ogilby, 1841)",Gazella cuvieri,"Gazella cuvieri (Ogilby, 1841)",Animalia,Chordata,Artiodactyla,Bovidae,Gazella
bonn_1,Gazella dorcas,"Gazella dorcas (Linnaeus, 1758)",Gazella dorcas,"Gazella dorcas (Linnaeus, 1758)",Animalia,Chordata,Artiodactyla,Bovidae,Gazella
bonn_1,Gazella leptoceros,"Gazella leptoceros (F.Cuvier, 1842)",Gazella leptoceros,"Gazella leptoceros (F.Cuvier, 1842)",Animalia,Chordata,Artiodactyla,Bovidae,Gazella
bonn_1,Nanger dama,"Nanger dama (Pallas, 1766)",Nanger dama,"Nanger dama (Pallas, 1766)",Animalia,Chordata,Artiodactyla,Bovidae,Nanger
bonn_1,Bos grunniens,"Bos grunniens Linnaeus, 1766",Bos grunniens,"Bos grunniens Linnaeus, 1766",Animalia,Chordata,Artiodactyla,Bovidae,Bos
bonn_1,Bos sauveli,"Bos sauveli Urbain, 1937",Bos sauveli,"Bos sauveli Urbain, 1937",Animalia,Chordata,Artiodactyla,Bovidae,Bos
bonn_1,Addax nasomaculatus,"Addax nasomaculatus (Blainville, 1816)",Addax nasomaculatus,"Addax nasomaculatus (Blainville, 1816)",Animalia,Chordata,Artiodactyla,Bovidae,Addax
bonn_1,Oryx dammah,"Oryx dammah (Cretzschmar, 1827)",Oryx dammah,"Oryx dammah (Cretzschmar, 1827)",Animalia,Chordata,Artiodactyla,Bovidae,Oryx
bonn_1,Balaena mysticetus,"Balaena mysticetus Linnaeus, 1758",Balaena mysticetus,"Balaena mysticetus Linnaeus, 1758",Animalia,Chordata,Cetacea,Balaenidae,Balaena
bonn_1,Eubalaena glacialis,"Eubalaena glacialis (Müller, 1776)",Eubalaena glacialis,"Eubalaena glacialis (Müller, 1776)",Animalia,Chordata,Cetacea,Balaenidae,Eubalaena
bonn_1,Eubalaena japonica,"Eubalaena japonica (Lacépède, 1818)",Eubalaena japonica,"Eubalaena japonica (Lacépède, 1818)",Animalia,Chordata,Cetacea,Balaenidae,Eubalaena
bonn_1,Eubalaena australis,"Eubalaena australis (Desmoulins, 1822)",Eubalaena australis,"Eubalaena australis (Desmoulins, 1822)",Animalia,Chordata,Cetacea,Balaenidae,Eubalaena
bonn_1,Balaenoptera borealis,"Balaenoptera borealis Lesson, 1828",Balaenoptera borealis,"Balaenoptera borealis Lesson, 1828",Animalia,Chordata,Cetacea,Balaenopteridae,Balaenoptera
bonn_1,Balaenoptera physalus,"Balaenoptera physalus (Linnaeus, 1758)",Balaenoptera physalus,"Balaenoptera physalus (Linnaeus, 1758)",Animalia,Chordata,Cetacea,Balaenopteridae,Balaenoptera
bonn_1,Balaenoptera musculus,"Balaenoptera musculus (Linnaeus, 1758)",Balaenoptera musculus,"Balaenoptera musculus (Linnaeus, 1758)",Animalia,Chordata,Cetacea,Balaenopteridae,Balaenoptera
bonn_1,Megaptera novaeangliae,"Megaptera novaeangliae (Borowski, 1781)",Megaptera novaeangliae,"Megaptera novaeangliae (Borowski, 1781)",Animalia,Chordata,Cetacea,Balaenopteridae,Megaptera
bonn_1,Delphinus delphis,"Delphinus delphis Linnaeus, 1758",Delphinus delphis,"Delphinus delphis Linnaeus, 1758",Animalia,Chordata,Cetacea,Delphinidae,Delphinus
bonn_1,Tursiops truncatus ponticus,"Tursiops truncatus ponticus Barabash-Nikiforov, 1940",Tursiops truncatus ponticus,"Tursiops truncatus ponticus Barabash-Nikiforov, 1940",Animalia,Chordata,Cetacea,Delphinidae,Tursiops
bonn_1,Orcaella brevirostris,"Orcaella brevirostris (Owen, 1866)",Orcaella brevirostris,"Orcaella brevirostris (Owen, 1866)",Animalia,Chordata,Cetacea,Delphinidae,Orcaella
bonn_1,Sousa teuszii,"Sousa teuszii (Kükenthal, 1892)",Sousa teuszii,"Sousa teuszii (Kükenthal, 1892)",Animalia,Chordata,Cetacea,Delphinidae,Sousa
bonn_1,Physeter macrocephalus,"Physeter macrocephalus Linnaeus, 1758",Physeter macrocephalus,"Physeter macrocephalus Linnaeus, 1758",Animalia,Chordata,Cetacea,Physeteridae,Physeter
bonn_1,Platanista gangetica gangetica,Platanista gangetica gangetica,Platanista gangetica gangetica,"Platanista gangetica (Roxburgh, 1801)",Animalia,Chordata,Cetacea,Platanistidae,Platanista
bonn_1,Pontoporia blainvillei,"Pontoporia blainvillei (Gervais & d'Orbigny, 1844)",Pontoporia blainvillei,"Pontoporia blainvillei (Gervais & d'Orbigny, 1844)",Animalia,Chordata,Cetacea,Iniidae,Pontoporia
bonn_1,Ziphius cavirostris,"Ziphius cavirostris G.Cuvier, 1823",Ziphius cavirostris,"Ziphius cavirostris G.Cuvier, 1823",Animalia,Chordata,Cetacea,Hyperoodontidae,Ziphius
bonn_1,Oxyura leucocephala,"Oxyura leucocephala (Scopoli, 1769)",Oxyura leucocephala,"Oxyura leucocephala (Scopoli, 1769)",Animalia,Chordata,Anseriformes,Anatidae,Oxyura
bonn_1,Branta ruficollis,"Branta ruficollis Pallas, 1769",Branta ruficollis,"Branta ruficollis Pallas, 1769",Animalia,Chordata,Anseriformes,Anatidae,Branta
bonn_1,Anser cygnoid,"Anser cygnoid (Linnaeus, 1758)",Anser cygnoid,"Anser cygnoid (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Anatidae,Anser
bonn_1,Anser erythropus,"Anser erythropus (Linnaeus, 1758)",Anser erythropus,"Anser erythropus (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Anatidae,Anser
bonn_1,Polysticta stelleri,"Polysticta stelleri (Pallas, 1769)",Polysticta stelleri,"Polysticta stelleri (Pallas, 1769)",Animalia,Chordata,Anseriformes,Anatidae,Polysticta
bonn_1,Chloephaga rubidiceps,"Chloephaga rubidiceps P.L.Sclater, 1861",Chloephaga rubidiceps,"Chloephaga rubidiceps P.L.Sclater, 1861",Animalia,Chordata,Anseriformes,Anatidae,Chloephaga
bonn_1,Marmaronetta angustirostris,"Marmaronetta angustirostris (Ménétriés, 1832)",Marmaronetta angustirostris,"Marmaronetta angustirostris (Ménétriés, 1832)",Animalia,Chordata,Anseriformes,Anatidae,Marmaronetta
bonn_1,Aythya baeri,"Aythya baeri (Radde, 1863)",Aythya baeri,"Aythya baeri (Radde, 1863)",Animalia,Chordata,Anseriformes,Anatidae,Aythya
bonn_1,Aythya nyroca,"Aythya nyroca (Güldenstädt, 1770)",Aythya nyroca,"Aythya nyroca (Güldenstädt, 1770)",Animalia,Chordata,Anseriformes,Anatidae,Aythya
bonn_1,Sibirionetta formosa,"Sibirionetta formosa (Georgi, 1775)",Sibirionetta formosa,"Anas formosa Georgi, 1775",Animalia,Chordata,Anseriformes,Anatidae,Anas
bonn_1,Phoenicoparrus andinus,"Phoenicoparrus andinus (Philippi, 1854)",Phoenicoparrus andinus,"Phoenicoparrus andinus (Philippi, 1854)",Animalia,Chordata,Phoenicopteriformes,Phoenicopteridae,Phoenicoparrus
bonn_1,Phoenicoparrus jamesi,"Phoenicoparrus jamesi (P.L.Sclater, 1886)",Phoenicoparrus jamesi,"Phoenicoparrus jamesi (P.L.Sclater, 1886)",Animalia,Chordata,Phoenicopteriformes,Phoenicopteridae,Phoenicoparrus
bonn_1,Sarothrura ayresi,"Sarothrura ayresi (Gurney, 1877)",Sarothrura ayresi,"Sarothrura ayresi (Gurney, 1877)",Animalia,Chordata,Gruiformes,Rallidae,Sarothrura
bonn_1,Leucogeranus leucogeranus,"Leucogeranus leucogeranus (Pallas, 1773)",Leucogeranus leucogeranus,"Grus leucogeranus Pallas, 1773",Animalia,Chordata,Gruiformes,Gruidae,Grus
bonn_1,Antigone vipio,"Antigone vipio (Pallas, 1811)",Antigone vipio,"Grus vipio Pallas, 1811",Animalia,Chordata,Gruiformes,Gruidae,Grus
bonn_1,Grus japonensis,"Grus japonensis (Statius Muller, 1776)",Grus japonensis,"Grus japonensis (Statius Muller, 1776)",Animalia,Chordata,Gruiformes,Gruidae,Grus
bonn_1,Grus monacha,"Grus monacha Temminck, 1835",Grus monacha,"Grus monacha Temminck, 1835",Animalia,Chordata,Gruiformes,Gruidae,Grus
bonn_1,Grus nigricollis,"Grus nigricollis Prjevalsky, 1876",Grus nigricollis,"Grus nigricollis Prjevalsky, 1876",Animalia,Chordata,Gruiformes,Gruidae,Grus
bonn_1,Otis tarda,"Otis tarda Linnaeus, 1758",Otis tarda,"Otis tarda Linnaeus, 1758",Animalia,Chordata,Otidiformes,Otididae,Otis
bonn_1,Chlamydotis undulata,"Chlamydotis undulata (Jacquin, 1784)",Chlamydotis undulata,"Chlamydotis undulata (Jacquin, 1784)",Animalia,Chordata,Otidiformes,Otididae,Chlamydotis
bonn_1,Spheniscus humboldti,"Spheniscus humboldti Meyen, 1834",Spheniscus humboldti,"Spheniscus humboldti Meyen, 1834",Animalia,Chordata,Sphenisciformes,Spheniscidae,Spheniscus
bonn_1,Diomedea amsterdamensis,"Diomedea amsterdamensis F.Roux, Jouventin, Mougin, Stahl & Weimerskirch, 1983",Diomedea amsterdamensis,"Diomedea amsterdamensis F.Roux, Jouventin, Mougin, Stahl & Weimerskirch, 1983",Animalia,Chordata,Procellariiformes,Diomedeidae,Diomedea
bonn_1,Phoebastria albatrus,"Phoebastria albatrus (Pallas, 1769)",Phoebastria albatrus,"Phoebastria albatrus (Pallas, 1769)",Animalia,Chordata,Procellariiformes,Diomedeidae,Phoebastria
bonn_1,Pterodroma atrata,"Pterodroma atrata (Mathews, 1912)",Pterodroma atrata,"Pterodroma atrata (Mathews, 1912)",Animalia,Chordata,Procellariiformes,Procellariidae,Pterodroma
bonn_1,Pterodroma sandwichensis,"Pterodroma sandwichensis (Ridgway, 1884)",Pterodroma sandwichensis,"Pterodroma sandwichensis (Ridgway, 1884)",Animalia,Chordata,Procellariiformes,Procellariidae,Pterodroma
bonn_1,Pterodroma phaeopygia,"Pterodroma phaeopygia (Salvin, 1876)",Pterodroma phaeopygia,"Pterodroma phaeopygia (Salvin, 1876)",Animalia,Chordata,Procellariiformes,Procellariidae,Pterodroma
bonn_1,Pterodroma cahow,"Pterodroma cahow (Nichols & Mowbray, 1916)",Pterodroma cahow,"Pterodroma cahow (Nichols & Mowbray, 1916)",Animalia,Chordata,Procellariiformes,Procellariidae,Pterodroma
bonn_1,Ardenna creatopus,"Ardenna creatopus (Coues, 1864)",Ardenna creatopus,"Puffinus creatopus Coues, 1864",Animalia,Chordata,Procellariiformes,Procellariidae,Puffinus
bonn_1,Puffinus mauretanicus,"Puffinus mauretanicus Lowe, 1921",Puffinus mauretanicus,"Puffinus mauretanicus Lowe, 1921",Animalia,Chordata,Procellariiformes,Procellariidae,Puffinus
bonn_1,Pelecanoides garnotii,"Pelecanoides garnotii (Lesson, 1828)",Pelecanoides garnotii,"Pelecanoides garnotii (Lesson, 1828)",Animalia,Chordata,Procellariiformes,Pelecanoididae,Pelecanoides
bonn_1,Ciconia boyciana,"Ciconia boyciana Swinhoe, 1873",Ciconia boyciana,"Ciconia boyciana Swinhoe, 1873",Animalia,Chordata,Ciconiiformes,Ciconiidae,Ciconia
bonn_1,Platalea minor,"Platalea minor Temminck & Schlegel, 1849",Platalea minor,"Platalea minor Temminck & Schlegel, 1849",Animalia,Chordata,Pelecaniformes,Threskiornithidae,Platalea
bonn_1,Geronticus eremita,"Geronticus eremita (Linnaeus, 1758)",Geronticus eremita,"Geronticus eremita (Linnaeus, 1758)",Animalia,Chordata,Pelecaniformes,Threskiornithidae,Geronticus
bonn_1,Gorsachius goisagi,"Gorsachius goisagi (Temminck, 1836)",Gorsachius goisagi,"Gorsachius goisagi (Temminck, 1836)",Animalia,Chordata,Pelecaniformes,Ardeidae,Gorsachius
bonn_1,Ardeola idae,"Ardeola idae (Hartlaub, 1860)",Ardeola idae,"Ardeola idae (Hartlaub, 1860)",Animalia,Chordata,Pelecaniformes,Ardeidae,Ardeola
bonn_1,Egretta eulophotes,"Egretta eulophotes (Swinhoe, 1860)",Egretta eulophotes,"Egretta eulophotes (Swinhoe, 1860)",Animalia,Chordata,Pelecaniformes,Ardeidae,Egretta
bonn_1,Pelecanus crispus,"Pelecanus crispus Bruch, 1832",Pelecanus crispus,"Pelecanus crispus Bruch, 1832",Animalia,Chordata,Pelecaniformes,Pelecanidae,Pelecanus
bonn_1,Pelecanus onocrotalus,"Pelecanus onocrotalus Linnaeus, 1758",Pelecanus onocrotalus,"Pelecanus onocrotalus Linnaeus, 1758",Animalia,Chordata,Pelecaniformes,Pelecanidae,Pelecanus
bonn_1,Fregata andrewsi,"Fregata andrewsi Mathews, 1914",Fregata andrewsi,"Fregata andrewsi Mathews, 1914",Animalia,Chordata,Suliformes,Fregatidae,Fregata
bonn_1,Vanellus gregarius,"Vanellus gregarius (Pallas, 1771)",Vanellus gregarius,"Vanellus gregarius (Pallas, 1771)",Animalia,Chordata,Charadriiformes,Charadriidae,Vanellus
bonn_1,Numenius tahitiensis,"Numenius tahitiensis (Gmelin, 1789)",Numenius tahitiensis,"Numenius tahitiensis (Gmelin, 1789)",Animalia,Chordata,Charadriiformes,Scolopacidae,Numenius
bonn_1,Numenius borealis,"Numenius borealis (J.R.Forster, 1772)",Numenius borealis,"Numenius borealis (J.R.Forster, 1772)",Animalia,Chordata,Charadriiformes,Scolopacidae,Numenius
bonn_1,Numenius tenuirostris,"Numenius tenuirostris Vieillot, 1817",Numenius tenuirostris,"Numenius tenuirostris Vieillot, 1817",Animalia,Chordata,Charadriiformes,Scolopacidae,Numenius
bonn_1,Numenius madagascariensis,"Numenius madagascariensis (Linnaeus, 1766)",Numenius madagascariensis,"Numenius madagascariensis (Linnaeus, 1766)",Animalia,Chordata,Charadriiformes,Scolopacidae,Numenius
bonn_1,Calidris tenuirostris,"Calidris tenuirostris (Horsfield, 1821)",Calidris tenuirostris,"Calidris tenuirostris (Horsfield, 1821)",Animalia,Chordata,Charadriiformes,Scolopacidae,Calidris
bonn_1,Calidris canutus rufa,"Calidris canutus rufa (A.Wilson, 1813)",Calidris canutus rufa,"Calidris canutus rufa (A.Wilson, 1813)",Animalia,Chordata,Charadriiformes,Scolopacidae,Calidris
bonn_1,Calidris pygmea,"Calidris pygmea (Linnaeus, 1758)",Calidris pygmea,"Eurynorhynchus pygmeus (Linnaeus, 1758)",Animalia,Chordata,Charadriiformes,Scolopacidae,Eurynorhynchus
bonn_1,Calidris subruficollis,"Calidris subruficollis (Vieillot, 1819)",Calidris subruficollis,"Tryngites subruficollis (Vieillot, 1819)",Animalia,Chordata,Charadriiformes,Scolopacidae,Tryngites
bonn_1,Calidris pusilla,"Calidris pusilla (Linnaeus, 1766)",Calidris pusilla,"Calidris pusilla (Linnaeus, 1766)",Animalia,Chordata,Charadriiformes,Scolopacidae,Calidris
bonn_1,Tringa guttifer,"Tringa guttifer (Nordmann, 1835)",Tringa guttifer,"Tringa guttifer (Nordmann, 1835)",Animalia,Chordata,Charadriiformes,Scolopacidae,Tringa
bonn_1,Saundersilarus saundersi,"Saundersilarus saundersi (Swinhoe, 1871)",Saundersilarus saundersi,"Chroicocephalus saundersi Swinhoe, 1871",Animalia,Chordata,Charadriiformes,Laridae,Chroicocephalus
bonn_1,Larus relictus,"Larus relictus Lonnberg, 1931",Larus relictus,"Ichthyaetus relictus (Lonnberg, 1931)",Animalia,Chordata,Charadriiformes,Laridae,Ichthyaetus
bonn_1,Larus leucophthalmus,"Larus leucophthalmus Temminck, 1825",Larus leucophthalmus,"Ichthyaetus leucophthalmus (Temminck, 1825)",Animalia,Chordata,Charadriiformes,Laridae,Ichthyaetus
bonn_1,Larus audouinii,"Larus audouinii Payraudeau, 1826",Larus audouinii,"Ichthyaetus audouinii (Payraudeau, 1826)",Animalia,Chordata,Charadriiformes,Laridae,Ichthyaetus
bonn_1,Larus atlanticus,"Larus atlanticus Olrog, 1958",Larus atlanticus,"Larus atlanticus Olrog, 1958",Animalia,Chordata,Charadriiformes,Laridae,Larus
bonn_1,Sternula lorata,"Sternula lorata (Philippi & Landbeck, 1861)",Sternula lorata,"Sternula lorata (Philippi & Landbeck, 1861)",Animalia,Chordata,Charadriiformes,Laridae,Sternula
bonn_1,Thalasseus bernsteini,"Thalasseus bernsteini (Schlegel, 1863)",Thalasseus bernsteini,"Thalasseus bernsteini (Schlegel, 1863)",Animalia,Chordata,Charadriiformes,Laridae,Thalasseus
bonn_1,Synthliboramphus wumizusume,"Synthliboramphus wumizusume (Temminck, 1836)",Synthliboramphus wumizusume,"Synthliboramphus wumizusume (Temminck, 1836)",Animalia,Chordata,Charadriiformes,Alcidae,Synthliboramphus
bonn_1,Neophron percnopterus,"Neophron percnopterus (Linnaeus, 1758)",Neophron percnopterus,"Neophron perenopterus (Linnaeus, 1758)",Animalia,Chordata,Accipitriformes,Accipitridae,Neophron
bonn_1,Sarcogyps calvus,"Sarcogyps calvus (Scopoli, 1786)",Sarcogyps calvus,"Sarcogyps calvus (Scopoli, 1786)",Animalia,Chordata,Accipitriformes,Accipitridae,Sarcogyps
bonn_1,Trigonoceps occipitalis,"Trigonoceps occipitalis (Burchell, 1824)",Trigonoceps occipitalis,"Trigonoceps occipitalis (Burchell, 1824)",Animalia,Chordata,Accipitriformes,Accipitridae,Trigonoceps
bonn_1,Necrosyrtes monachus,"Necrosyrtes monachus (Temminck, 1823)",Necrosyrtes monachus,"Necrosyrtes monachus (Temminck, 1823)",Animalia,Chordata,Accipitriformes,Accipitridae,Necrosyrtes
bonn_1,Gyps bengalensis,"Gyps bengalensis (Gmelin, 1788)",Gyps bengalensis,"Gyps bengalensis (Gmelin, 1788)",Animalia,Chordata,Accipitriformes,Accipitridae,Gyps
bonn_1,Gyps africanus,"Gyps africanus Salvadori, 1865",Gyps africanus,"Gyps africanus Salvadori, 1865",Animalia,Chordata,Accipitriformes,Accipitridae,Gyps
bonn_1,Gyps indicus,"Gyps indicus (Scopoli, 1786)",Gyps indicus,"Gyps indicus (Scopoli, 1786)",Animalia,Chordata,Accipitriformes,Accipitridae,Gyps
bonn_1,Gyps tenuirostris,"Gyps tenuirostris G.R.Gray, 1844",Gyps tenuirostris,"Gyps tenuirostris G.R.Gray, 1844",Animalia,Chordata,Accipitriformes,Accipitridae,Gyps
bonn_1,Gyps coprotheres,"Gyps coprotheres (J.R.Forster, 1798)",Gyps coprotheres,"Gyps coprotheres (J.R.Forster, 1798)",Animalia,Chordata,Accipitriformes,Accipitridae,Gyps
bonn_1,Gyps rueppelli,"Gyps rueppellii (A.E.Brehm, 1852)",Gyps rueppellii,"Gyps rueppellii (A.E.Brehm, 1852)",Animalia,Chordata,Accipitriformes,Accipitridae,Gyps
bonn_1,Torgos tracheliotos,"Torgos tracheliotos (Forster & JR, 1796)",Torgos tracheliotos,"Torgos tracheliotos (Forster & JR, 1796)",Animalia,Chordata,Accipitriformes,Accipitridae,Torgos
bonn_1,Clanga clanga,"Clanga clanga (Pallas, 1811)",Clanga clanga,"Aquila clanga Pallas, 1811",Animalia,Chordata,Accipitriformes,Accipitridae,Aquila
bonn_1,Aquila nipalensis,"Aquila nipalensis Hodgson, 1833",Aquila nipalensis,"Aquila nipalensis Hodgson, 1833",Animalia,Chordata,Accipitriformes,Accipitridae,Aquila
bonn_1,Aquila adalberti,"Aquila adalberti C.L.Brehm, 1861",Aquila adalberti,"Aquila adalberti C.L.Brehm, 1861",Animalia,Chordata,Accipitriformes,Accipitridae,Aquila
bonn_1,Aquila heliaca,"Aquila heliaca Savigny, 1809",Aquila heliaca,"Aquila heliaca Savigny, 1809",Animalia,Chordata,Accipitriformes,Accipitridae,Aquila
bonn_1,Haliaeetus leucoryphus,"Haliaeetus leucoryphus (Pallas, 1771)",Haliaeetus leucoryphus,"Haliaeetus leucoryphus (Pallas, 1771)",Animalia,Chordata,Accipitriformes,Accipitridae,Haliaeetus
bonn_1,Haliaeetus albicilla,"Haliaeetus albicilla (Linnaeus, 1758)",Haliaeetus albicilla,"Haliaeetus albicilla (Linnaeus, 1758)",Animalia,Chordata,Accipitriformes,Accipitridae,Haliaeetus
bonn_1,Haliaeetus pelagicus,"Haliaeetus pelagicus (Pallas, 1811)",Haliaeetus pelagicus,"Haliaeetus pelagicus (Pallas, 1811)",Animalia,Chordata,Accipitriformes,Accipitridae,Haliaeetus
bonn_1,Coracias garrulus,"Coracias garrulus Linnaeus, 1758",Coracias garrulus,"Coracias garrulus Linnaeus, 1758",Animalia,Chordata,Coraciiformes,Coraciidae,Coracias
bonn_1,Falco naumanni,"Falco naumanni Fleischer, 1818",Falco naumanni,"Falco naumanni Fleischer, 1818",Animalia,Chordata,Falconiformes,Falconidae,Falco
bonn_1,Falco vespertinus,"Falco vespertinus Linnaeus, 1766",Falco vespertinus,"Falco vespertinus Linnaeus, 1766",Animalia,Chordata,Falconiformes,Falconidae,Falco
bonn_1,Falco cherrug,"Falco cherrug J.E.Gray, 1834",Falco cherrug,"Falco cherrug J.E.Gray, 1834",Animalia,Chordata,Falconiformes,Falconidae,Falco
bonn_1,Brotogeris pyrrhoptera,"Brotogeris pyrrhoptera (Latham, 1802)",Brotogeris pyrrhoptera,"Brotogeris pyrrhoptera (Latham, 1802)",Animalia,Chordata,Psittaciformes,Psittacidae,Brotogeris
bonn_1,Alectrurus tricolor,"Alectrurus tricolor (Vieillot, 1816)",Alectrurus tricolor,"Alectrurus tricolor (Vieillot, 1816)",Animalia,Chordata,Passeriformes,Tyrannidae,Alectrurus
bonn_1,Alectrurus risora,"Alectrurus risora (Vieillot, 1824)",Alectrurus risora,"Alectrurus risora (Vieillot, 1824)",Animalia,Chordata,Passeriformes,Tyrannidae,Alectrurus
bonn_1,Acrocephalus sorghophilus,"Acrocephalus sorghophilus (Swinhoe, 1863)",Acrocephalus sorghophilus,"Acrocephalus sorghophilus (Swinhoe, 1863)",Animalia,Chordata,Passeriformes,Acrocephalidae,Acrocephalus
bonn_1,Acrocephalus paludicola,"Acrocephalus paludicola (Vieillot, 1817)",Acrocephalus paludicola,"Acrocephalus paludicola (Vieillot, 1817)",Animalia,Chordata,Passeriformes,Acrocephalidae,Acrocephalus
bonn_1,Acrocephalus griseldis,"Acrocephalus griseldis (Hartlaub, 1891)",Acrocephalus griseldis,"Acrocephalus griseldis (Hartlaub, 1891)",Animalia,Chordata,Passeriformes,Acrocephalidae,Acrocephalus
bonn_1,Hirundo atrocaerulea,"Hirundo atrocaerulea Sundevall, 1850",Hirundo atrocaerulea,"Hirundo atrocaerulea Sundevall, 1850",Animalia,Chordata,Passeriformes,Hirundinidae,Hirundo
bonn_1,Geokichla guttata,"Geokichla guttata (Vigors, 1831)",Geokichla guttata,"Geokichla guttata (Vigors, 1831)",Animalia,Chordata,Passeriformes,Turdidae,Geokichla
bonn_1,Serinus syriacus,"Serinus syriacus Bonaparte, 1850",Serinus syriacus,"Serinus syriacus Bonaparte, 1850",Animalia,Chordata,Passeriformes,Fringillidae,Serinus
bonn_1,Emberiza aureola,"Emberiza aureola Pallas, 1773",Emberiza aureola,"Emberiza aureola Pallas, 1773",Animalia,Chordata,Passeriformes,Emberizidae,Emberiza
bonn_1,Xanthopsar flavus,"Xanthopsar flavus (Gmelin, 1788)",Xanthopsar flavus,"Xanthopsar flavus (Gmelin, 1788)",Animalia,Chordata,Passeriformes,Icteridae,Xanthopsar
bonn_1,Setophaga kirtlandii,"Setophaga kirtlandii (S.F.Baird, 1852)",Setophaga kirtlandii,"Setophaga kirtlandii (S.F.Baird, 1852)",Animalia,Chordata,Passeriformes,Parulidae,Setophaga
