id	speciesbeid	colid	acceptedname	vernacularnamefr	vernacularnamenl	scientificnameauthorship	parentid	distributionstatuscode	taxonranken	media	taxonomicstatusen	speciesbeparentid	bruenvi_created	bruenvi_modified	bruenvi_author
5256	6322		Omphalina baeospora		kleinsporig trechtertje	Singer	43138	1a	species		accepted	56260	2015-04-29		
5409	6474		Strobilomyces strobilaceus		geschubde boleet	(Scop.:Fr.) Berk.	43698	1a	species		accepted	56857	2015-04-29		
5418	6483		Tephrocybe ozes		zijdesteelgrauwkop	(Fr.) Singer	43749	1a	species		accepted	56910	2015-04-29		
5451	6515		Trichophaea albospadicea			(Grev.) Boud.	43821	1a	species		accepted	56995	2015-04-29		
5455	6519		Tuber rufum		roodbruine truffel	Pico:Fr.	43839	1a	species		accepted	57013	2015-04-29		
5457	6521		Tuber maculatum		gevlekte truffel	Vittad.	43839	1a	species		accepted	57013	2015-04-29		
5547	6611		Calocybe chrysenteron		gouden pronkridder	(Bull.:Fr.) Singer	42034	1a	species		accepted	55059	2015-04-29		
5572	6635		Conocybe hadrocystis		knotscelbreeksteeltje	(Kits van Wav.) Watling	42184	1a	species		accepted	55223	2015-04-29		
5577	6640		Conocybe dumetorum		dwergbreeksteeltje	(Velen.) Svrcek	42184	1a	species		accepted	55223	2015-04-29		
5701	6766		Melogona voigtii		kleidikwang	(Verhoeff, 1899)	34365	1a	species		accepted	47337	2015-04-29		
6367	7463		Phaeostigma notata			(Fabricius, 1781)	34689	1a	species		accepted	47660	2015-04-29		
6385	7481		Ceratophyllus gallinae		kippenvlo	(Schrank, 1803)	34698	1a	species		accepted	47669	2015-04-29		
7852	8947		Amblyteles armatorius			(Forster, 1771)	35045	1a	species		accepted	48017	2015-04-29		
8484	9580		Ichneumon extensorius			Linnaeus, 1758	35194	1a	species		accepted	48165	2015-04-29		
8523	9618		Ichneumon gracilicornis			Gravenhorst, 1829	35194	1a	species		accepted	48165	2015-04-29		
8546	9642		Ichneumon sarcitorius			Linnaeus, 1758	35194	1a	species		accepted	48165	2015-04-29		
51346			Leucochloridium			Carus, 1835			genus		accepted		2017-02-15		
8644	9737		Lymantrichneumon disparis			(Poda, 1761)	35218	1a	species		accepted	48189	2015-04-29		
8868	9961		Phaenolobus terebrator			(Scopoli, 1763)	35277	1a	species		accepted	48248	2015-04-29		
9402	10503		Athalia circularis			(Klug, 1815)	35419	0a	species		accepted	48389	2015-04-29		
9405	10508		Athalia lugens			(Klug, 1815)	35419	0a	species		accepted	48389	2015-04-29		
9406	10509		Athalia rosae		knollebladwesp	(Linnaeus, 1758)	35419	0a	species		accepted	48389	2015-04-29		
9518	10635		Hoplocampa testudinea		appelzaagwesp	(Klug, 1816)	35447	0a	species		accepted	48417	2015-04-29		
39089	52081		Malva			L.	44742		genus		to determine	57920	2015-04-29		
9807	10995		Nomada fabriciana		roodzwarte dubbeltand	(Linnaeus, 1767)	34308	1a	species		accepted	47280	2015-04-29		
9824	11021		Panurgus banksianus		grote roetbij	(Kirby, 1802)	34309	1a	species		accepted	47281	2015-04-29		
9826	11023		Sphecodes albilabris		grote bloedbij	(Fabricius, 1793)	35503	1a	species		accepted	48483	2015-04-29		
9836	11035		Sphecodes puncticeps		grote spitstandbloedbij	Thomson, 1870	35503	1a	species		accepted	48483	2015-04-29		
9849	11060		Helobdella stagnalis		tweeogige bloedzuiger	(Linnaeus, 1758)	35517	1a	species		accepted	48498	2015-04-29		
51347			Linaria cannabina			(Linnaeus, 1758)			species		accepted		2017-02-15		
11200	12572		Chirosia betuleti			(Ringdahl, 1935)	35826	0a	species		accepted	48807	2015-04-29		
11688	13186		Mikiola fagi		beukengalmug	(Hartig, 1839)	35978	0a	species		accepted	48957	2015-04-29		
11708	13212		Parallelodiplosis galliperda			(Löw, 1889)	35990	0a	species		accepted	48969	2015-04-29		
11727	13235		Rabdophaga clausilia			(Bremi, 1847)	35998	0a	species		accepted	48977	2015-04-29		
11742	13256		Rabdophaga rosaria		wilgerozetgalmug	(Loew, 1850)	35998	0a	species		accepted	48977	2015-04-29		
11759	13273		Rhopalomyia tanaceticola		boerenwormkruidgalmug	(Karsch, 1879)	36001	0a	species		accepted	48980	2015-04-29		
11760	13274		Rondaniola bursaria			(Bremi, 1847)	36002	0a	species		accepted	48981	2015-04-29		
12765	14494		Liancalus virens			(Scopoli, 1963)	36259	0a	species		accepted	49238	2015-04-29		
12956	14729		Empis livida		akkerdisteldansvlieg	Linnaeus, 1758	36299	0a	species		accepted	49277	2015-04-29		
12979	14757		Empis tessellata		grote dansvlieg	Fabricius, 1794	36299	0a	species		accepted	49277	2015-04-29		
13275	15107		Suillia affinis			(Meigen, 1830)	36357	0a	species		accepted	49335	2015-04-29		
13657	15567		Pseudolimnophila lucorum			(Meigen, 1818)	36451	0a	species		accepted	49428	2015-04-29		
14201	16270		Geomyza tripunctata			Fallén, 1823	36573	0a	species		accepted	49548	2015-04-29		
14606	16789		Polyporivora picta			(Meigen, 1830)	36633	0a	species		accepted	49608	2015-04-29		
14741	16943		Nyctia halterata			(Panzer, 1798)	36679	0a	species		accepted	49654	2015-04-29		
15162	17480		Pachygaster atra			(Panzer, 1798)	36803	0a	species		accepted	49778	2015-04-29		
15163	17481		Pachygaster leachii			(Curtis, 1824)	36803	0a	species		accepted	49778	2015-04-29		
15256	17591		Chrysogaster solstitialis		donker doflijfje	(Fallén, 1817)	36821	0a	species		accepted	49795	2015-04-29		
15356	17714		Melangyna umbellatarum		melkelfje	(Fabricius, 1794)	36840	0a	species		accepted	49814	2015-04-29		
15454	17832		Scaeva selenitica		gele halvemaanzweefvlieg	(Meigen, 1822)	36866	0a	species		accepted	49840	2015-04-29		
15475	17863		Syritta pipiens		menuetzweefvlieg	(Linnaeus, 1758)	36872	0a	species		accepted	49846	2015-04-29		
15480	17868		Syrphus vitripennis		kleine bandzweefvlieg	Meigen, 1822	36873	0a	species		accepted	49847	2015-04-29		
15496	17887		Xylota florum		grote grijze bladloper	(Fabricius, 1805)	36881	0a	species		accepted	49855	2015-04-29		
15849	18329		Tachina fera			(Linnaeus, 1761)	37026	0a	species		accepted	49999	2015-04-29		
15942	18445		Terellia ruficauda			(Fabricius, 1794)	37072	0a	species		accepted	50046	2015-04-29		
15943	18446		Terellia serratulae		glasvleugeldistelboorvlieg	(Linnaeus, 1758)	37072	0a	species		accepted	50046	2015-04-29		
15987	18499		Nephrotoma aculeata			(Loew, 1871)	37088	0a	species		accepted	50062	2015-04-29		
15995	18507		Nephrotoma flavescens			(Linnaeus, 1758)	37088	0a	species		accepted	50062	2015-04-29		
15997	18509		Nephrotoma guestfalica			(Westhoff, 1879)	37088	0a	species		accepted	50062	2015-04-29		
16001	18515		Nephrotoma quadrifaria			(Meigen, 1804)	37088	0a	species		accepted	50062	2015-04-29		
16233	20487		Stereonychus fraxini			Hustache, A. , 1931	37677	0a	species		accepted	50660	2015-04-29		
16245	20475		Sitona suturalis			Stephens , 1831	37671	0a	species		accepted	50654	2015-04-29		
16257	20464		Sitona hispidulus			(Fabricius, 1777)	37671	0a	species		accepted	50654	2015-04-29		
16321	18910		Anthaxia nitidula		bloemenprachtkever, metaalglanzende prachtkever, blinkende prachtkever	(Linnaeus, 1758)	37250	0a	species		accepted	50225	2015-04-29		
16471	19064		Badister bullatus			(Schrk., 1798)	37281	1a	species		accepted	50256	2015-04-29		
16481	19074		Bembidion articulatum			(Panz., 1796)	37282	1a	species		accepted	50257	2015-04-29		
16490	19082		Bembidion deletum			Serv., 1821	37282	1a	species		accepted	50257	2015-04-29		
16491	19083		Bembidion dentellum			(Thunb., 1787)	37282	1a	species		accepted	50257	2015-04-29		
16525	19117		Bembidion semipunctatum			(Donovan, 1806)	37282	1a	species		accepted	50257	2015-04-29		
16748	19347		Pterostichus cristatus			(Duf., 1820)	37348	1a	species		accepted	50323	2015-04-29		
16773	19371		Synuchus vivalis			(Ill., 1798)	37353	1a	species		accepted	50328	2015-04-29		
16778	19376		Trechus obtusus			Erichson, 1837	37358	1a	species		accepted	50333	2015-04-29		
16812	19420		Mesosa nebulosa		toverboktor	(F., 1781)	37385	0a	species		accepted	50364	2015-04-29		
17088	19714		Lilioceris lilii		leliehaantje, leliekevertje, leliehaan	(Scopoli, 1763)	37466	1a	species		accepted	50447	2015-04-29		
17146	19774		Trichodes apiarius		bijenkever, bijenwolf	(Linnaeus, 1758)	37478	0a	species		accepted	50459	2015-04-29		
17157	19785		Oulema gallaeciana			(Heyden, 1870)	37486	1a	species		accepted	50466	2015-04-29		
17193	20429		Rhinoncus pericarpius		zuringsnuitkever	(Linnaeus, 1758)	37662	0a	species		accepted	50645	2015-04-29		
17306	19946		Nephus quadrimaculatus			(Hbst., 1783)	37535	0a	species		accepted	50516	2015-04-29		
17345	19984		Bitoma crenata		gekerfde schorskever	(F., 1775)	37551	0a	species		accepted	50532	2015-04-29		
17463	20394		Phyllobius roboretanus			Desbrochers, J. , 1891	37651	0a	species		accepted	50634	2015-04-29		
17470	20387		Phyllobius argentatus		groene beukensnuitkever, entknopvreter	(Linnaeus, 1758)	37651	0a	species		accepted	50634	2015-04-29		
17506	20351		Notaris acridulus		donkerbruine moerassnuitkever, kleine donkerbruine moerassnuittor	(Linnaeus, 1758)	37639	0a	species		accepted	50622	2015-04-29		
17549	20307		Magdalis carbonaria			(Linnaeus, 1758)	37627	0a	species		accepted	50610	2015-04-29		
17665	20192		Cleonis pigra		trage distelsnuitkever, trage distelsnuittor, gegroefde snuittor	(Scop., 1763)	37592	0a	species		accepted	50575	2015-04-29		
18068	20763		Melanotus rufipes			(Hbst., 1784)	37763	0a	species		accepted	50747	2015-04-29		
18127	20824		Anoplotrupes stercorosus			(Scriba, 1791)	37798	0a	species		accepted	50782	2015-04-29		
18364	21068		Sphaeridium lunatum			Fabricius, 1792	37853	0a	species		accepted	50838	2015-04-29		
18366	21070		Sphaeridium scarabaeoides		mestkogeltje, mest-waterkever, mestzwemtor	(Linnaeus, 1758)	37853	0a	species		accepted	50838	2015-04-29		
18392	21096		Phosphaenus hemipterus		kortschildglimworm	(Goeze, 1777)	37867	0a	species		accepted	50852	2015-04-29		
18393	21097		Cartodere bifasciata			(Rtt., 1877)	37868	0a	species		accepted	50853	2015-04-29		
18490	21214		Axinotarsus ruficollis			(Ol., 1790)	37902	0a	species		accepted	50887	2015-04-29		
18495	21219		Clanoptilus strangulatus			(Ab., 1885)	37905	0a	species		accepted	50890	2015-04-29		
18586	21311		Cychramus luteus		grote gele glanskever, gele bloemkevertje	(Fabricius, 1787)	37939	0a	species		accepted	50924	2015-04-29		
18831	18781		Brachytarsus nebulosus			(Forst., 1771)	37195	0a	species		accepted	50170	2015-04-29		
19011	21739		Anaspis costai			Em., 1876	38083	0a	species		accepted	51070	2015-04-29		
19015	21743		Anaspis humeralis			(F., 1775)	38083	0a	species		accepted	51070	2015-04-29		
19017	21745		Anaspis maculata			Fourcr., 1785	38083	0a	species		accepted	51070	2015-04-29		
51348			Linaria simplex			DC. (Willd.)			species		accepted		2017-02-15		
20073	22797		Tribolium confusum		gewone rijstmeelkever, kleine meeltor, gewelfde bruine zwartlijf	Duval, 1863	38332	1a	species		accepted	51322	2015-04-29		
20154	22878		Glyphotaelius pellucidus			(Retzius, 1783)	38384	1a	species		accepted	51375	2015-04-29		
20207	22937		Aeshna affinis	aeschne affine	zuidelijke glazenmaker	Vander Linden, 1820	38419	1a	species		accepted	51411	2015-04-29		
20247	22984		Cratoneuron filicinum		gewoon diknerfmos	Spruce, 1867	38452	1a	species		accepted	51448	2015-04-29		
20248	22985		Drepanocladus aduncus		moerassikkelmos	Warnstorf, 1903	38453	1a	species		accepted	51449	2015-04-29		
20253	22990		Aneura pinguis		echt vetmos	(L.) Dumort.	38460	1a	species		accepted	51456	2015-04-29		
20283	23021		Homalothecium sericeum		gewoon zijdemos	W. P. Schimper in B.S.G., 1851	38475	1a	species		accepted	51471	2015-04-29		
20298	23036		Bryum capillare		gedraaid knikmos	Hedw.	38481	1a	species		accepted	51477	2015-04-29		
20306	23044		Bryum rubens		roodknolknikmos	Mitten, 1856	38481	1a	species		accepted	51477	2015-04-29		
20321	23058		Calliergon cordifolium		hartbladig puntmos	(Hedw.) Kindb.	38484	1a	species		accepted	51480	2015-04-29		
20340	23077		Conocephalum conicum		kegelmos	(L.) Dumort.	38498	1a	species		accepted	51493	2015-04-29		
20382	23118		Physcomitrium pyriforme		gewoon knikkertjesmos	Hampe, 1837	38521	1a	species		accepted	51516	2015-04-29		
20385	23121		Lophocolea bidentata	lophocolée à deux dents	gewoon kantmos	(L.) Dumort.	38523	1a	species		accepted	51518	2015-04-29		
20391	23127		Grimmia pulvinata		gewoon muisjesmos	Smith, 1807	38524	1a	species		accepted	51519	2015-04-29		
20437	23173		Mnium hornum	mnie annuelle	gewoon sterrenmos	Hedwig, 1801	38575	1a	species		accepted	51570	2015-04-29		
20496	23231		Barbula unguiculata		kleismaragdsteeltje	Hedwig, 1801	38601	1a	species		accepted	51596	2015-04-29		
20582	23318		Tetrix subulata	tétrix subulé	zeggedoorntje	(Linnaeus, 1758)	38681	1a	species		accepted	51676	2015-04-29		
20583	23319		Barbitistes serricauda		zaagsprinkhaan	(Fabricius, 1794)	38682	3c	species		accepted	51677	2015-04-29		
20617	23380		Acer platanoides	érable plane	noorse esdoorn	L.	38732	2b	species		accepted	51725	2015-04-29		
20623	23385		Alisma plantago-aquatica	plantain d'eau commun	grote waterweegbree	L.	38734	1a	species		accepted	51727	2015-04-29		
51395			Orchestia cavimana			Heller, 1865			species		accepted		2017-02-20		
20632	23394		Angelica archangelica	angélique vraie	grote engelwortel	L.	38741	1a	species		accepted	51734	2015-04-29		
20679	23439		Bidens cernua	bident penché	knikkend tandzaad	L.	38793	1a	species		accepted	51785	2015-04-29		
20738	23495		Senecio inaequidens	seneçon sud-africain	bezemkruiskruid	DC.	38828	2b	species		accepted	51820	2015-04-29		
20744	23501		Senecio vulgaris	séneçon vulgaire	klein kruiskruid	L.	38828	1a	species		accepted	51820	2015-04-29		
20745	23502		Solidago canadensis	solidage du canada	canadese guldenroede	L.	38831	2a	species		accepted	51823	2015-04-29		
20746	23503		Solidago gigantea	solidage glabre	late guldenroede	Aiton	38831	2a	species		accepted	51823	2015-04-29		
20800	23556		Cardamine amara	cardamine amère	bittere veldkers	L.	38872	1a	species		accepted	51864	2015-04-29		
20804	23559		Cardamine pratensis	cardamine des prés	pinksterbloem	L.	38872	1a	species		accepted	51864	2015-04-29		
20859	23614		Viburnum lantana	viorne mancienne	wollige sneeuwbal	L.	38910	1a	species		accepted	51902	2015-04-29		
20865	23620		Cerastium semidecandrum	céraiste des sables	zandhoornbloem	L.	38913	1a	species		accepted	51905	2015-04-29		
20898	23653		Atriplex littoralis	arroche littorale	strandmelde	L.	34316	1a	species		accepted	47288	2015-04-29		
20908	23662		Chenopodium ficifolium	chénopode à feuilles de figuier	stippelganzenvoet	Sm.	38938	1a	species		accepted	51930	2015-04-29		
20912	23666		Chenopodium murale	ansérine des murs	muurganzenvoet	L.	38938	1a	species		accepted	51930	2015-04-29		
20913	23667		Chenopodium polyspermum	chénopode polysperme	korrelganzenvoet	L.	38938	1a	species		accepted	51930	2015-04-29		
20918	23671		Salicornia europaea	coléophore de la salicorne	kortarige zeekraal	L.	34317	1a	species		accepted	47289	2015-04-29		
20941	23694		Carex acuta	laîche aiguë	scherpe zegge	L.	38955	1a	species		accepted	51947	2015-04-29		
20947	23700		Carex disticha	laîche distique	tweerijige zegge	Huds.	38955	1a	species		accepted	51947	2015-04-29		
20954	23706		Carex hirta	laîche hérissée	ruige zegge	L.	38955	1a	species		accepted	51947	2015-04-29		
20956	23708		Carex nigra	laîche noire	zwarte zegge	(L.) Reichard	38955	1a	species		accepted	51947	2015-04-29		
20958	23710		Carex otrubae	laîche cuivrée	valse voszegge	Podp.	38955	1a	species		accepted	51947	2015-04-29		
20968	23720		Carex spicata	laîche en épi	gewone bermzegge	Huds.	38955	1a	species		accepted	51947	2015-04-29		
20969	23721		Carex sylvatica	laîche des bois	boszegge	Huds.	38955	1a	species		accepted	51947	2015-04-29		
20987	23739		Dryopteris carthusiana	dryoptéris des chartreux	smalle stekelvaren	(Vill.) H.P.Fuchs	38974	1a	species		accepted	51966	2015-04-29		
20998	23750		Equisetum sylvaticum	prêle des bois	bospaardenstaart	L.	38979	1a	species		accepted	51971	2015-04-29		
21000	23752		Erica scoparia		bezemdophei	L.	38983	2b	species		accepted	51975	2015-04-29		
21001	23753		Rhododendron ponticum	rhododendron pontique	pontische rododendron	L.	38985	2a	species		accepted	51977	2015-04-29		
21158	23907		Asparagus officinalis	asperge	asperge en liggende asperge	L.	39063	1a	species		accepted	52055	2015-04-29		
21187	23935		Ligustrum vulgare	troène commun	wilde liguster	L.	39099	1a	species		accepted	52091	2015-04-29		
21190	23938		Circaea lutetiana	circée de paris	groot heksenkruid	L.	39102	1a	species		accepted	52094	2015-04-29		
21209	23957		Papaver argemone	pavot argémone	ruige klaproos	L.	39132	1a	species		accepted	52124	2015-04-29		
21264	24011		Eragrostis minor	eragrostis faux-pâturin	klein liefdegras	Host	39167	2b	species		accepted	52160	2015-04-29		
21297	24042		Phleum pratense		timoteegras en klein timoteegras	L.	39187	1a	species		accepted	52180	2015-04-29		
21389	24132		Ranunculus auricomus	renoncule tête d'or	gulden boterbloem	L.	39232	1a	species		accepted	52225	2015-04-29		
21390	24133		Ranunculus bulbosus	renoncule bulbeuse	knolboterbloem	L.	39232	1a	species		accepted	52225	2015-04-29		
21399	24141		Ranunculus sceleratus	renoncule scélérate	blaartrekkende boterbloem	L.	39232	1a	species		accepted	52225	2015-04-29		
21456	24197		Galium saxatile	gaillet du harz	liggend walstro	L.	39257	1a	species		accepted	52250	2015-04-29		
21459	24199		Galium verum	gaillet jaune	geel walstro	L.	39257	1a	species		accepted	52250	2015-04-29		
21483	24223		Melampyrum pratense	mélampyre des prés	hengel	L.	39278	1a	species		accepted	52271	2015-04-29		
21502	24241		Veronica beccabunga	véronique des ruisseaux	beekpunge	L.	39287	1a	species		accepted	52280	2015-04-29		
21510	24248		Veronica polita	véronique à feuilles luisantes	gladde ereprijs	Fr.	39287	1a	species		accepted	52280	2015-04-29		
21527	24265		Tilia platyphyllos	tilleul à larges feuilles	zomerlinde	Scop.	39300	1a	species		accepted	52293	2015-04-29		
21559	24306		Vimba vimba		blauwneus	Linnaeus, 1758	39379	3a	species		accepted	52373	2015-04-29		
21563	24309		Ameiurus melas	barbotte noire	zwarte dwergmeerval, zwarte amerikaanse dwergmeerval	(Rafinesque, 1820)	39404	2d	species		accepted	52398	2015-04-29		
21793	24551		Anania verbascalis			(Denis & Schiffermüller, 1775)	39537	0a	species		accepted	52535	2015-04-29		
21829	24587		Eudonia mercurella			(Linnaeus, 1758)	39553	0a	species		accepted	52552	2015-04-29		
21857	24615		Platytes alpinella			(Hübner, 1813)	39572	0a	species		accepted	52571	2015-04-29		
21905	24663		Agonopterix purpurea			(Haworth, 1811)	39585	0a	species		accepted	52584	2015-04-29		
21943	24701		Tethea or	double-bande brune	orvlinder	(Denis & Schiffermüller, 1775)	39601	0a	species		accepted	52600	2015-04-29		
21946	24704		Watsonalla binaria	binaire	gele eenstaart	(Hüfnagel, 1767)	39604	0a	species		accepted	52603	2015-04-29		
21998	24755		Heringocrania unimaculella			(Zetterstedt, 1839)	39613	0a	species		accepted	52612	2015-04-29		
22120	24877		Scrobipalpa acuminatella			(Sircom, 1850)	39656	0a	species		accepted	52655	2015-04-29		
22151	24908		Abraxas sylvata	zérène de l'orme	porseleinvlinder	(Scopoli, 1763)	39667	0a	species		accepted	52666	2015-04-29		
22264	25019		Eupithecia haworthiata	eupithécie de la clématite	bosrankdwergspanner	Doubleday, 1856	39726	0a	species		accepted	52725	2015-04-29		
22281	25036		Eupithecia pygmaeata	eupithécie pygmée	hoornbloemdwergspanner	(Hübner, 1799)	39726	0a	species		accepted	52725	2015-04-29		
22287	25042		Eupithecia subfuscata	eupithécie noirâtre	grijze dwergspanner	(Haworth, 1809)	39726	0a	species		accepted	52725	2015-04-29		
22297	25052		Eupithecia vulgata	eupithécie austère	gewone dwergspanner	Haworth, 1809	39726	0a	species		accepted	52725	2015-04-29		
