id	speciesbeid	colid	acceptedname	vernacularnamefr	vernacularnamenl	scientificnameauthorship	parentid	distributionstatuscode	taxonranken	media	taxonomicstatusen	speciesbeparentid	bruenvi_created	bruenvi_modified	bruenvi_author	n_occs	kingdom_id	bim_kingdom	name_for_gbif	rank_for_gbif	remark	corrected
4292	5320		Psathyrella chondroderma		naaldhoutfranjehoed	(Berk. & Broome) A.H. Sm.	43427	1a	species		accepted	56561	2015-04-29				3902	Fungi	Psathyrella chondroderma (Berk. & Broome) A.H. Sm.	species		FALSE
4295	5323		Psathyrella spintrigera		vloksteelfranjehoed	(Fr.) Konrad & Maubl.	43427	1a	species		accepted	56561	2015-04-29				3902	Fungi	Psathyrella spintrigera (Fr.) Konrad & Maubl.	species		FALSE
4296	5324		Psathyrella stellata		platte franjehoed	(Romagn.) M.M. Moser	43427	1a	species		accepted	56561	2015-04-29				3902	Fungi	Psathyrella stellata (Romagn.) M.M. Moser	species		FALSE
4312	5340		Scytinostroma hemidichophyticum		rondsporige stinkkorstzwam	Pouzar, 1966	43577	1a	species		accepted	56723	2015-04-29			2	3902	Fungi	Scytinostroma hemidichophyticum Pouzar, 1966	species		FALSE
4329	5359		Coprinus extinctorius		ivoorinktzwam	(Bull.) Fr.	42195	1a	species		accepted	55234	2015-04-29				3902	Fungi	Coprinus extinctorius (Bull.) Fr.	species		FALSE
4330	5360		Lepiota lilacea		lila parasolzwam	Bres.	27738	1a	species		accepted	55961	2015-04-29				3902	Fungi	Lepiota lilacea Bres.	species		FALSE
4336	5366		Tuber puberulum		donzige truffel	Berk. & Broome	43839	1a	species		accepted	57013	2015-04-29				3902	Fungi	Tuber puberulum Berk. & Broome	species		FALSE
4345	5376		Tephrocybe atrata		gladsporig pekzwammetje	(Fr.:Fr.) Donk	43749	1a	species		accepted	56910	2015-04-29				3902	Fungi	Tephrocybe atrata (Fr.:Fr.) Donk	species		FALSE
4359	5394		Psathyrella fatua		lentefranjehoed	(Fr.:Fr.) Konrad & Maubl.	43427	1a	species		accepted	56561	2015-04-29			1	3902	Fungi	Psathyrella fatua (Fr.:Fr.) Konrad & Maubl.	species		FALSE
4360	5395		Psathyrella friesii		vezelige franjehoed	Kits van Wav., 1985	43427	1a	species		accepted	56561	2015-04-29				3902	Fungi	Psathyrella friesii Kits van Wav., 1985	species		FALSE
4368	5406		Psathyrella maculata		gevlekte franjehoed	(C.S. Parker) A.H. Sm., 1972	43427	1a	species		accepted	56561	2015-04-29			1	3902	Fungi	Psathyrella maculata (C.S. Parker) A.H. Sm., 1972	species		FALSE
4374	5416		Gloeophyllum trabeum		dunplaathoutzwam	(Pers.) Murrill, 1908	42595	1a	species		accepted	55678	2015-04-29			1	3902	Fungi	Gloeophyllum trabeum (Pers.) Murrill, 1908	species		FALSE
4378	5421		Armillaria ectypa		moerashoningzwam	(Fr.) Lamoure	41857	1a	species		accepted	54874	2015-04-29				3902	Fungi	Armillaria ectypa (Fr.) Lamoure	species		FALSE
4383	5426		Mycena megaspora		veenmycena	Kauffman	43072	1a	species		accepted	56193	2015-04-29				3902	Fungi	Mycena megaspora Kauffman	species		FALSE
4397	5446		Psathyrella hirta		vlokkige mestfranjehoed	Peck	43427	1a	species		accepted	56561	2015-04-29				3902	Fungi	Psathyrella hirta Peck	species		FALSE
4414	5466		Psathyrella coprophila		paardemestfranjehoed	Watling, 1971	43427	1a	species		accepted	56561	2015-04-29				3902	Fungi	Psathyrella coprophila Watling, 1971	species		FALSE
4416	5468		Phlebia ochraceofulva			(Bourdot & Galzin) Donk, 1957	43271	1a	species		accepted	56402	2015-04-29				3902	Fungi	Phlebia ochraceofulva (Bourdot & Galzin) Donk, 1957	species		FALSE
4451	5508		Gloeocystidiellum convolvens		ruwe oliecelkorst	(P. Karst.) Donk, 1956	42603	1a	species		accepted	55686	2015-04-29				3902	Fungi	Gloeocystidiellum convolvens (P. Karst.) Donk, 1956	species		FALSE
4487	5554		Ceriporia viridans		groenige wasporia	(Berk. & Broome) Donk, 1933	42068	1a	species		accepted	55093	2015-04-29				3902	Fungi	Ceriporia viridans (Berk. & Broome) Donk, 1933	species		FALSE
4495	5563		Hydnellum caeruleum		blauwgestreepte stekelzwam	(Hornem.) P. Karst., 1879	42727	1a	species		accepted	55825	2015-04-29				3902	Fungi	Hydnellum caeruleum (Hornem.) P. Karst., 1879	species		FALSE
4507	5576		Hydnellum aurantiacum		oranje stekelzwam	(Batsch) P. Karst., 1879	42727	1a	species		accepted	55825	2015-04-29				3902	Fungi	Hydnellum aurantiacum (Batsch) P. Karst., 1879	species		FALSE
4554	5628		Conocybe rubiginosa		wimperbreeksteeltje	Watling	42184	1a	species		accepted	55223	2015-04-29				3902	Fungi	Conocybe rubiginosa Watling	species		FALSE
4580	5653		Cortinarius sublatisporus			Svrcek	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius sublatisporus Svrcek	species		FALSE
4584	5657		Cortinarius sebaceus		bleke zijdegordijnzwam	Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius sebaceus Fr.	species		FALSE
4592	5665		Cortinarius rubellopes			Rob. Henry	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius rubellopes Rob. Henry	species		FALSE
4593	5666		Cortinarius romagnesii		voorjaarsgordijnzwam	Rob. Henry	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius romagnesii Rob. Henry	species		FALSE
4596	5669		Cortinarius purpurascens		purperen gordijnzwam	(Fr.:Fr.) Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius purpurascens (Fr.:Fr.) Fr.	species		FALSE
4608	5680		Cortinarius pearsonii		kleinsporige gordijnzwam	P.D. Orton	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius pearsonii P.D. Orton	species		FALSE
4609	5681		Cortinarius parvannulatus		cederhoutgordijnzwam	Kühner	42197	1a	species		accepted	55236	2015-04-29			1	3902	Fungi	Cortinarius parvannulatus Kühner	species		FALSE
4614	5686		Cortinarius ochrophyllus		okervezelgordijnzwam	Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius ochrophyllus Fr.	species		FALSE
4615	5687		Cortinarius ochroleucus		droge galgordijnzwam	(Schaeff.:Fr.) Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius ochroleucus (Schaeff.:Fr.) Fr.	species		FALSE
4617	5689		Cortinarius napus			Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius napus Fr.	species		FALSE
4618	5690		Cortinarius multiformis		zaagplaatgordijnzwam	Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius multiformis Fr.	species		FALSE
4620	5692		Cortinarius mucosus		slijmige gordijnzwam	(Bull.) Kickx	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius mucosus (Bull.) Kickx	species		FALSE
4627	5699		Cortinarius laetus		levendige gordijnzwam	M.M. Moser	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius laetus M.M. Moser	species		FALSE
4629	5701		Cortinarius infractus		olijfkleurige gordijnzwam	(Pers.:Fr.) Fr.	42197	1a	species		accepted	55236	2015-04-29			3	3902	Fungi	Cortinarius infractus (Pers.:Fr.) Fr.	species		FALSE
4634	5706		Cortinarius heterosporus		slanksporige gordijnzwam	Bres.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius heterosporus Bres.	species		FALSE
4636	5708		Cortinarius fistularis			Britzelm.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius fistularis Britzelm.	species		FALSE
4637	5709		Cortinarius ferrugineipes		roodgegordelde gordijnzwam	Ricek	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius ferrugineipes Ricek	species		FALSE
4638	5710		Cortinarius evernius		violetsteelgordijnzwam	(Fr.:Fr.) Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius evernius (Fr.:Fr.) Fr.	species		FALSE
4643	5715		Cortinarius dilutus		vage gordijnzwam	(Pers.) Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius dilutus (Pers.) Fr.	species		FALSE
4645	5717		Cortinarius damascenus			Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius damascenus Fr.	species		FALSE
4648	5720		Cortinarius comatus		dwerggordijnzwam	J. Favre	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius comatus J. Favre	species		FALSE
4650	5722		Cortinarius coerulescens		blauwe knolgordijnzwam	(Schaeff.) Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius coerulescens (Schaeff.) Fr.	species		FALSE
4663	5735		Cortinarius bulliardii		roodvoetgordijnzwam	(Pers.:Fr.) Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius bulliardii (Pers.:Fr.) Fr.	species		FALSE
4667	5739		Cortinarius bivelus		gegordelde beukegordijnzwam	Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius bivelus Fr.	species		FALSE
4670	5742		Cortinarius betulinus		bleke berkegordijnzwam	J. Favre	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius betulinus J. Favre	species		FALSE
4672	5744		Cortinarius balteatocumatilis		violetbruine gordijnzwam	P.D. Orton	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius balteatocumatilis P.D. Orton	species		FALSE
4675	5747		Cortinarius azureus		azuursteelgordijnzwam	Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius azureus Fr.	species		FALSE
4677	5749		Cortinarius armillatus		armbandgordijnzwam	(Fr.:Fr.) Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius armillatus (Fr.:Fr.) Fr.	species		FALSE
4686	5758		Cortinarius viscidulus		kleverige gordijnzwam	M.M. Moser	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius viscidulus M.M. Moser	species		FALSE
4687	5759		Cortinarius violaceus		violette gordijnzwam	(L.:Fr.) S.F. Gray	42197	1a	species		accepted	55236	2015-04-29			111	3902	Fungi	Cortinarius violaceus (L.:Fr.) S.F. Gray	species		FALSE
4692	5764		Cortinarius variegatus			Bres.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius variegatus Bres.	species		FALSE
51345			Leiopus femoratus			Fairmaire, 1859			species		accepted		2017-02-15			3			Leiopus femoratus Fairmaire, 1859	species		FALSE
4694	5766		Cortinarius valgus		verborgen gordijnzwam	Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius valgus Fr.	species		FALSE
4696	5768		Cortinarius turgidus		witte zijdegordijnzwam	Fr.	42197	1a	species		accepted	55236	2015-04-29				3902	Fungi	Cortinarius turgidus Fr.	species		FALSE
4709	5780		Cystoderma tricholomoides		reuzekorrelhoed	Heinem. & Thoen	42298	1a	species		accepted	55337	2015-04-29				3902	Fungi	Cystoderma tricholomoides Heinem. & Thoen	species		FALSE
4710	5781		Cystoderma terryi		rode korrelhoed	(Berk. & Broome) Harmaja	42298	1a	species		accepted	55337	2015-04-29				3902	Fungi	Cystoderma terrei (Berk. & Broome) Harm.	species		TRUE
4718	5789		Dermoloma josserandii		bleke, donkere barsthoed	Dennis & P.D. Orton	42338	1a	species		accepted	55387	2015-04-29				3902	Fungi	Dermoloma josserandii Dennis & P.D. Orton	species		FALSE
4722	5793		Discinella boudieri		bruin grondschijfje	(Quél.) Boud.	42374	1a	species		accepted	55440	2015-04-29				3902	Fungi	Discinella boudieri (Quél.) Boud.	species		FALSE
4908	5978		Genea hispidula		harige manteltruffel	(Berk.) Tul.	42572	1a	species		accepted	55655	2015-04-29				3902	Fungi	Genea hispidula (Berk.) Tul.	species		FALSE
4909	5979		Genea fragrans		wrattige manteltruffel	(Wallr.) Paol.	42572	1a	species		accepted	55655	2015-04-29				3902	Fungi	Genea fragrans (Wallr.) Paol.	species		FALSE
4920	5990		Geopyxis majalis			(Fr.) Sacc.	42574	1a	species		accepted	55657	2015-04-29				3902	Fungi	Geopyxis majalis (Fr.) Sacc.	species		FALSE
4931	6001		Gyromitra infula		bisschopsmuts	(Schaeff.:Fr.) Quél.	42634	1a	species		accepted	55717	2015-04-29				3902	Fungi	Gyromitra infula (Schaeff.:Fr.) Quél.	species		FALSE
5121	6189		Lepiota xanthophylla		geelplaatparasolzwam	P.D. Orton	27738	1a	species		accepted	55961	2015-04-29				3902	Fungi	Lepiota xanthophylla P.D. Orton	species		FALSE
38107	51094		Uleiota			Latr., 1796	44525		genus		to determine	57704	2015-04-29				45974	Animalia	Uleiota Latr., 1796	genus		FALSE
5127	6195		Lepiota pseudoasperula		kleine stekelparasolzwam	(Knudsen) Knudsen	27738	1a	species		accepted	55961	2015-04-29			1	3902	Fungi	Lepiota pseudoasperula (Knudsen) Knudsen	species		FALSE
5130	6198		Lepiota perplexa		egelparasolzwam	Knudsen	27738	1a	species		accepted	55961	2015-04-29			81	3902	Fungi	Lepiota perplexa Knudsen	species		FALSE
5134	6202		Lepiota ignicolor		vuurparasolzwam	Bres.	27738	1a	species		accepted	55961	2015-04-29				3902	Fungi	Lepiota ignicolor Bres.	species		FALSE
5135	6203		Lepiota hymenoderma		ringloze stinkparasolzwam	D.A. Reid	27738	1a	species		accepted	55961	2015-04-29				3902	Fungi	Lepiota hymenoderma D.A. Reid	species		FALSE
5136	6204		Lepiota grangei		groenschubbige parasolzwam	(Eyre) J.E. Lange	27738	1a	species		accepted	55961	2015-04-29			1	3902	Fungi	Lepiota grangei (Eyre) J.E. Lange	species		FALSE
5141	6209		Lepiota cortinarius		gordijnparasolzwam	J.E. Lange	27738	1a	species		accepted	55961	2015-04-29				3902	Fungi	Lepiota cortinarius J.E. Lange	species		FALSE
5142	6210		Lepiota cingulum		gordelsteelparasolzwam	Kelderman	27738	1a	species		accepted	55961	2015-04-29				3902	Fungi	Lepiota cingulum Kelderman	species		FALSE
5168	6235		Leucoscypha patavina		bruin viltkogeltje	(Cooke) Pont & Tewari	42879	1a	species		accepted	55993	2015-04-29				3902	Fungi	Leucoscypha patavina (Cooke) Pont & Tewari	species		FALSE
5170	6237		Limacella vinosorubescens		wijnrode kleefparasol	Furrer-Ziogas	42899	1a	species		accepted	56013	2015-04-29				3902	Fungi	Limacella vinosorubescens Furrer-Ziogas	species		FALSE
5172	6239		Limacella ochraceolutea		gele kleefparasol	P.D. Orton	42899	1a	species		accepted	56013	2015-04-29				3902	Fungi	Limacella ochraceolutea P.D. Orton	species		FALSE
5175	6242		Limacella delicata		tengere kleefparasol	(Fr.:Fr.) H.V. Sm.	42899	1a	species		accepted	56013	2015-04-29				3902	Fungi	Limacella delicata (Fr.:Fr.) H.V. Sm.	species		FALSE
5203	6269		Mycena viridimarginata		groensnedemycena	P. Karst.	43072	1a	species		accepted	56193	2015-04-29				3902	Fungi	Mycena viridimarginata P. Karst.	species		FALSE
5209	6275		Mycena saccharifera		zeggemycena	(Berk. & Broome) Gillet	43072	1a	species		accepted	56193	2015-04-29				3902	Fungi	Mycena saccharifera (Berk. & Broome) Gillet	species		FALSE
5210	6276		Mycena pterigena		varenmycena	(Fr.:Fr.) P. Kumm.	43072	1a	species		accepted	56193	2015-04-29				3902	Fungi	Mycena pterigena (Fr.:Fr.) P. Kumm.	species		FALSE
5215	6281		Mycena pelliculosa		heidekleefsteelmycena	(Fr.) Quél.	43072	1a	species		accepted	56193	2015-04-29				3902	Fungi	Mycena pelliculosa (Fr.) Quél.	species		FALSE
5217	6283		Mycena mitis		blozende mycena	Maas Geest.	43072	1a	species		accepted	56193	2015-04-29				3902	Fungi	Mycena mitis Maas Geest.	species		FALSE
5221	6287		Mycena limonia		citroengele mycena	Maas Geest.	43072	1a	species		accepted	56193	2015-04-29				3902	Fungi	Mycena limonia Maas Geest.	species		FALSE
5224	6290		Mycena diosma		donker elfenschermpje	Krieglst. & Schwöbel	43072	1a	species		accepted	56193	2015-04-29			328	3902	Fungi	Mycena diosma Krieglst. & Schwöbel	species		FALSE
5229	6295		Mycena belliae		rietmycena	(Johnst.) P.D. Orton	43072	1a	species		accepted	56193	2015-04-29				3902	Fungi	Mycena belliae (Johnst.) P.D. Orton	species		FALSE
5230	6296		Mycena alba		witte schorsmycena	(Bres.) Kühner	43072	1a	species		accepted	56193	2015-04-29				3902	Fungi	Mycena alba (Bres.) Kühner	species		FALSE
5231	6297		Mycena adscendens		suikermycena	(Lasch) Maas Geest.	43072	1a	species		accepted	56193	2015-04-29			204	3902	Fungi	Mycena adscendens (Lasch) Maas Geest.	species		FALSE
5240	6306		Neottiella hetieri		gladsporig mosbekertje	Boud.	43101	1a	species		accepted	56222	2015-04-29				3902	Fungi	Neottiella hetieri Boud.	species		FALSE
5249	6315		Omphalina oniscus		donker veenmostrechtertje	(Fr.:Fr.) Quél.	43138	1a	species		accepted	56260	2015-04-29				3902	Fungi	Omphalina oniscus (Fr.:Fr.) Quél.	species		FALSE
5253	6319		Omphalina demissa		purpertrechtertje	(Fr.:Fr.) Quél.	43138	1a	species		accepted	56260	2015-04-29				3902	Fungi	Omphalina demissa (Fr.:Fr.) Quél.	species		FALSE
5256	6322		Omphalina baeospora		kleinsporig trechtertje	Singer	43138	1a	species		accepted	56260	2015-04-29				3902	Fungi	Omphalina baeospora Singer	species		FALSE
5409	6474		Strobilomyces strobilaceus		geschubde boleet	(Scop.:Fr.) Berk.	43698	1a	species		accepted	56857	2015-04-29			3	3902	Fungi	Strobilomyces strobilaceus (Scop.:Fr.) Berk.	species		FALSE
5418	6483		Tephrocybe ozes		zijdesteelgrauwkop	(Fr.) Singer	43749	1a	species		accepted	56910	2015-04-29				3902	Fungi	Tephrocybe ozes (Fr.) Singer	species		FALSE
5451	6515		Trichophaea albospadicea			(Grev.) Boud.	43821	1a	species		accepted	56995	2015-04-29				3902	Fungi	Trichophaea albospadicea (Grev.) Boud.	species		FALSE
5455	6519		Tuber rufum		roodbruine truffel	Pico:Fr.	43839	1a	species		accepted	57013	2015-04-29				3902	Fungi	Tuber rufum Pico:Fr.	species		FALSE
5457	6521		Tuber maculatum		gevlekte truffel	Vittad.	43839	1a	species		accepted	57013	2015-04-29				3902	Fungi	Tuber maculatum Vittad.	species		FALSE
5547	6611		Calocybe chrysenteron		gouden pronkridder	(Bull.:Fr.) Singer	42034	1a	species		accepted	55059	2015-04-29				3902	Fungi	Calocybe chrysenteron (Bull.:Fr.) Singer	species		FALSE
5572	6635		Conocybe hadrocystis		knotscelbreeksteeltje	(Kits van Wav.) Watling	42184	1a	species		accepted	55223	2015-04-29				3902	Fungi	Conocybe hadrocystis (Kits van Wav.) Watling	species		FALSE
5577	6640		Conocybe dumetorum		dwergbreeksteeltje	(Velen.) Svrcek	42184	1a	species		accepted	55223	2015-04-29				3902	Fungi	Conocybe dumetorum (Velen.) Svrcek	species		FALSE
5701	6766		Melogona voigtii		kleidikwang	(Verhoeff, 1899)	34365	1a	species		accepted	47337	2015-04-29			1	45974	Animalia	Melogona voigtii (Verhoeff, 1899)	species		FALSE
39684	52683		Biston			Leach, 1815	44898		genus		to determine	58077	2015-04-29				45974	Animalia	Biston Leach, 1815	genus		FALSE
6367	7463		Phaeostigma notatum			(Fabricius, 1781)	34689	1a	species		accepted	47660	2015-04-29			3	45974	Animalia	Phaeostigma notata (Fabricius, 1781)	species		TRUE
6385	7481		Ceratophyllus gallinae		kippenvlo	(Schrank, 1803)	34698	1a	species		accepted	47669	2015-04-29			2	45974	Animalia	Ceratophyllus gallinae (Schrank, 1803)	species		FALSE
7852	8947		Amblyteles armatorius			(Forster, 1771)	35045	1a	species		accepted	48017	2015-04-29			3	45974	Animalia	Amblyteles armatorius (Forster, 1771)	species		FALSE
8484	9580		Ichneumon extensorius			Linnaeus, 1758	35194	1a	species		accepted	48165	2015-04-29			1	45974	Animalia	Ichneumon extensorius Linnaeus, 1758	species		FALSE
8523	9618		Ichneumon gracilicornis			Gravenhorst, 1829	35194	1a	species		accepted	48165	2015-04-29			1	45974	Animalia	Ichneumon gracilicornis Gravenhorst, 1829	species		FALSE
8546	9642		Ichneumon sarcitorius			Linnaeus, 1758	35194	1a	species		accepted	48165	2015-04-29			5	45974	Animalia	Ichneumon sarcitorius Linnaeus, 1758	species		FALSE
51346			Leucochloridium			Carus, 1835			genus		accepted		2017-02-15			3			Leucochloridium Carus, 1835	genus		FALSE
8644	9737		Lymantrichneumon disparis			(Poda, 1761)	35218	1a	species		accepted	48189	2015-04-29			1	45974	Animalia	Lymantrichneumon disparis (Poda, 1761)	species		FALSE
8868	9961		Phaenolobus terebrator			(Scopoli, 1763)	35277	1a	species		accepted	48248	2015-04-29			6	45974	Animalia	Phaenolobus terebrator (Scopoli, 1763)	species		FALSE
9402	10503		Athalia circularis			(Klug, 1815)	35419	0a	species		accepted	48389	2015-04-29			2	45974	Animalia	Athalia circularis (Klug, 1815)	species		FALSE
9405	10508		Athalia lugens			(Klug, 1815)	35419	0a	species		accepted	48389	2015-04-29			4	45974	Animalia	Athalia lugens (Klug, 1815)	species		FALSE
9406	10509		Athalia rosae		knollebladwesp	(Linnaeus, 1758)	35419	0a	species		accepted	48389	2015-04-29			19	45974	Animalia	Athalia rosae (Linnaeus, 1758)	species		FALSE
