taxonid,annexcode,acceptedname,gbif_scientificName,gbif_accepted_name,gbif_kingdom,gbif_phylum,gbif_order,gbif_class,gbif_family,gbif_genus
15960,UN-CON-BON-Annex II,Physeter macrocephalus,"Physeter macrocephalus Linnaeus, 1758","Physeter macrocephalus Linnaeus, 1758",Animalia,Chordata,Cetacea,Mammalia,Physeteridae,Physeter
23751,UN-CON-BON-Annex II,Charadrius morinellus,"Charadrius morinellus Linnaeus, 1758","Charadrius morinellus Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Charadrius
26496,UN-CON-BON-Annex II,Danaus plexippus,"Danaus plexippus (Linnaeus, 1758)","Danaus plexippus (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Nymphalidae,Danaus
46917,UN-CON-BON-Annex II,Chlidonias niger,"Chlidonias niger (Linnaeus, 1758)","Chlidonias niger (Linnaeus, 1758)",Animalia,Chordata,Charadriiformes,Aves,Laridae,Chlidonias
46918,UN-CON-BON-Annex II,Gavia arctica,"Gavia arctica (Linnaeus, 1758)","Gavia arctica (Linnaeus, 1758)",Animalia,Chordata,Gaviiformes,Aves,Gaviidae,Gavia
46919,UN-CON-BON-Annex II,Gavia immer,"Gavia immer (Brunnich, 1764)","Gavia immer (Brunnich, 1764)",Animalia,Chordata,Gaviiformes,Aves,Gaviidae,Gavia
46925,UN-CON-BON-Annex II,Charadrius hiaticula,"Charadrius hiaticula Linnaeus, 1758","Charadrius hiaticula Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Charadrius
49380,UN-CON-BON-Annex II,Gavia stellata,"Gavia stellata (Pontoppidan, 1763)","Gavia stellata (Pontoppidan, 1763)",Animalia,Chordata,Gaviiformes,Aves,Gaviidae,Gavia
49450,UN-CON-BON-Annex II,Acipenser sturio,"Acipenser sturio Linnaeus, 1758","Acipenser sturio Linnaeus, 1758",Animalia,Chordata,Acipenseriformes,Actinopterygii,Acipenseridae,Acipenser
49464,UN-CON-BON-Annex II,Sterna albifrons,"Sterna albifrons Pallas, 1764","Sternula albifrons (Pallas, 1764)",Animalia,Chordata,Charadriiformes,Aves,Laridae,Sternula
49465,UN-CON-BON-Annex II,Pluvialis squatarola,"Pluvialis squatarola Linnaeus, 1758","Pluvialis squatarola Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Pluvialis
49467,UN-CON-BON-Annex II,Sterna hirundo,"Sterna hirundo Linnaeus, 1758","Sterna hirundo Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Laridae,Sterna
49468,UN-CON-BON-Annex II,Podiceps auritus,"Podiceps auritus (Linnaeus, 1758)","Podiceps auritus (Linnaeus, 1758)",Animalia,Chordata,Podicipediformes,Aves,Podicipedidae,Podiceps
49470,UN-CON-BON-Annex II,Podiceps grisegena,"Podiceps grisegena (Boddaert, 1783)","Podiceps grisegena (Boddaert, 1783)",Animalia,Chordata,Podicipediformes,Aves,Podicipedidae,Podiceps
49474,UN-CON-BON-Annex II,Sterna dougallii,"Sterna dougallii Montagu, 1813","Sterna dougallii Montagu, 1813",Animalia,Chordata,Charadriiformes,Aves,Laridae,Sterna
49476,UN-CON-BON-Annex II,Sterna paradisaea,"Sterna paradisaea Pontoppidan, 1763","Sterna paradisaea Pontoppidan, 1763",Animalia,Chordata,Charadriiformes,Aves,Laridae,Sterna
49477,UN-CON-BON-Annex II,Sterna sandvicensis,"Sterna sandvicensis Latham, 1787","Thalasseus sandvicensis (Latham, 1787)",Animalia,Chordata,Charadriiformes,Aves,Laridae,Thalasseus
49481,UN-CON-BON-Annex II,Globicephala melas,"Globicephala melas (Traill, 1809)","Globicephala melas (Traill, 1809)",Animalia,Chordata,Cetacea,Mammalia,Delphinidae,Globicephala
49482,UN-CON-BON-Annex II,Grampus griseus,"Grampus griseus (G.Cuvier, 1812)","Grampus griseus (G.Cuvier, 1812)",Animalia,Chordata,Cetacea,Mammalia,Delphinidae,Grampus
49483,UN-CON-BON-Annex II,Halichoerus grypus,"Halichoerus grypus (Fabricius, 1791)","Halichoerus grypus (Fabricius, 1791)",Animalia,Chordata,Carnivora,Mammalia,Phocidae,Halichoerus
49484,UN-CON-BON-Annex II,Hyperoodon ampullatus,"Hyperoodon ampullatus (Forster, 1770)","Hyperoodon ampullatus (Forster, 1770)",Animalia,Chordata,Cetacea,Mammalia,Hyperoodontidae,Hyperoodon
49487,UN-CON-BON-Annex II,Charadrius alexandrinus,"Charadrius alexandrinus Linnaeus, 1758","Charadrius alexandrinus Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Charadrius
49502,UN-CON-BON-Annex II,Larus melanocephalus,"Larus melanocephalus Temminck, 1820","Ichthyaetus melanocephalus (Temminck, 1820)",Animalia,Chordata,Charadriiformes,Aves,Laridae,Ichthyaetus
49519,UN-CON-BON-Annex II,Lagenorhynchus acutus,"Lagenorhynchus acutus (Gray, 1828)","Lagenorhynchus acutus (Gray, 1828)",Animalia,Chordata,Cetacea,Mammalia,Delphinidae,Lagenorhynchus
49520,UN-CON-BON-Annex II,Lagenorhynchus albirostris,"Lagenorhynchus albirostris (Gray, 1846)","Lagenorhynchus albirostris (Gray, 1846)",Animalia,Chordata,Cetacea,Mammalia,Delphinidae,Lagenorhynchus
49523,UN-CON-BON-Annex II,Orcinus orca,"Orcinus orca (Linnaeus, 1758)","Orcinus orca (Linnaeus, 1758)",Animalia,Chordata,Cetacea,Mammalia,Delphinidae,Orcinus
49524,UN-CON-BON-Annex II,Phocoena phocoena,"Phocoena phocoena (Linnaeus, 1758)","Phocoena phocoena (Linnaeus, 1758)",Animalia,Chordata,Cetacea,Mammalia,Phocoenidae,Phocoena
49525,UN-CON-BON-Annex II,Stenella coeruleoalba,"Stenella coeruleoalba (Meyen, 1833)","Stenella coeruleoalba (Meyen, 1833)",Animalia,Chordata,Cetacea,Mammalia,Delphinidae,Stenella
49526,UN-CON-BON-Annex II,Tursiops truncatus,"Tursiops truncatus (Montagu, 1821)","Tursiops truncatus (Montagu, 1821)",Animalia,Chordata,Cetacea,Mammalia,Delphinidae,Tursiops
49527,UN-CON-BON-Annex II,Delphinus delphis,"Delphinus delphis Linnaeus, 1758","Delphinus delphis Linnaeus, 1758",Animalia,Chordata,Cetacea,Mammalia,Delphinidae,Delphinus
49529,UN-CON-BON-Annex II,Balaenoptera borealis,"Balaenoptera borealis Lesson, 1828","Balaenoptera borealis Lesson, 1828",Animalia,Chordata,Cetacea,Mammalia,Balaenopteridae,Balaenoptera
49530,UN-CON-BON-Annex II,Phoca vitulina,"Phoca vitulina Linnaeus, 1758","Phoca vitulina Linnaeus, 1758",Animalia,Chordata,Carnivora,Mammalia,Phocidae,Phoca
49533,UN-CON-BON-Annex II,Balaenoptera physalus,"Balaenoptera physalus (Linnaeus, 1758)","Balaenoptera physalus (Linnaeus, 1758)",Animalia,Chordata,Cetacea,Mammalia,Balaenopteridae,Balaenoptera
49534,UN-CON-BON-Annex II,Delphinapterus leucas,"Delphinapterus leucas (Pallas, 1776)","Delphinapterus leucas (Pallas, 1776)",Animalia,Chordata,Cetacea,Mammalia,Monodontidae,Delphinapterus
1334,EUR-DIR-HAB_Annex II,Triturus cristatus,"Triturus cristatus (Laurenti, 1768)","Triturus cristatus (Laurenti, 1768)",Animalia,Chordata,Caudata,Amphibia,Salamandridae,Triturus
1354,EUR-DIR-HAB_Annex II,Lampetra planeri,"Lampetra planeri (Bloch, 1784)","Lampetra planeri (Bloch, 1784)",Animalia,Chordata,Petromyzontiformes,Cephalaspidomorphi,Petromyzontidae,Lampetra
1365,EUR-DIR-HAB_Annex II,Cobitis taenia,"Cobitis taenia Linnaeus, 1758","Cobitis taenia Linnaeus, 1758",Animalia,Chordata,Cypriniformes,Actinopterygii,Cobitidae,Cobitis
1369,EUR-DIR-HAB_Annex II,Cottus gobio,"Cottus gobio Linnaeus, 1758","Cottus gobio Linnaeus, 1758",Animalia,Chordata,Scorpaeniformes,Actinopterygii,Cottidae,Cottus
1425,EUR-DIR-HAB_Annex II,Apium repens,Apium repens (Jacq.) Lag.,Helosciadium repens W.D.J.Koch,Plantae,Tracheophyta,Apiales,Magnoliopsida,Apiaceae,Helosciadium
1607,EUR-DIR-HAB_Annex II,Liparis loeselii,Liparis loeselii (L.) Rich.,Liparis loeselii (L.) Rich.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Liparis
1616,EUR-DIR-HAB_Annex II,Luronium natans,Luronium natans Raf.,Luronium natans Raf.,Plantae,Tracheophyta,Alismatales,Liliopsida,Alismataceae,Luronium
1849,EUR-DIR-HAB_Annex II,Leucorrhinia pectoralis,"Leucorrhinia pectoralis Charpentier, 1825","Leucorrhinia pectoralis Charpentier, 1825",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Leucorrhinia
2968,EUR-DIR-HAB_Annex II,Barbastella barbastellus,"Barbastella barbastellus (Schreber, 1774)","Barbastella barbastellus (Schreber, 1774)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Barbastella
3641,EUR-DIR-HAB_Annex II,Lutra lutra,"Lutra lutra (Linnaeus, 1758)","Lutra lutra (Linnaeus, 1758)",Animalia,Chordata,Carnivora,Mammalia,Mustelidae,Lutra
3645,EUR-DIR-HAB_Annex II,Myotis dasycneme,"Myotis dasycneme (Boie, 1825)","Myotis dasycneme (Boie, 1825)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
3647,EUR-DIR-HAB_Annex II,Myotis emarginatus,"Myotis emarginatus (E.Geoffroy, 1806)","Myotis emarginatus (E.Geoffroy, 1806)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
3648,EUR-DIR-HAB_Annex II,Myotis myotis,"Myotis myotis (Borkhausen, 1797)","Myotis myotis (Borkhausen, 1797)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
3666,EUR-DIR-HAB_Annex II,Rhinolophus ferrumequinum,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophus ferrumequinum (Schreber, 1774)",Animalia,Chordata,Chiroptera,Mammalia,Rhinolophidae,Rhinolophus
4134,EUR-DIR-HAB_Annex II,Vertigo angustior,"Vertigo angustior Jeffreys, 1830","Vertigo angustior Jeffreys, 1830",Animalia,Mollusca,Stylommatophora,Gastropoda,Vertiginidae,Vertigo
4136,EUR-DIR-HAB_Annex II,Vertigo moulinsiana,"Vertigo moulinsiana (Dupuy, 1849)","Vertigo moulinsiana (Dupuy, 1849)",Animalia,Mollusca,Stylommatophora,Gastropoda,Vertiginidae,Vertigo
5612,EUR-DIR-HAB_Annex II,Lucanus cervus,"Lucanus cervus (Linnaeus, 1758)","Lucanus cervus (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Insecta,Lucanidae,Lucanus
25111,EUR-DIR-HAB_Annex II,Myotis bechsteinii,"Myotis bechsteinii (Kuhl, 1817)","Myotis bechsteinii (Kuhl, 1817)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
46271,EUR-DIR-HAB_Annex II,Rhodeus sericeus,"Rhodeus sericeus (Pallas, 1776)","Rhodeus sericeus (Pallas, 1776)",Animalia,Chordata,Cypriniformes,Actinopterygii,Cyprinidae,Rhodeus
48165,EUR-DIR-HAB_Annex II,Lampetra fluviatilis,"Lampetra fluviatilis (Linnaeus, 1758)","Lampetra fluviatilis (Linnaeus, 1758)",Animalia,Chordata,Petromyzontiformes,Cephalaspidomorphi,Petromyzontidae,Lampetra
1322,EUR-DIR-HAB_Annex IV,Alytes obstetricans,"Alytes obstetricans (Laurenti, 1768)","Alytes obstetricans (Laurenti, 1768)",Animalia,Chordata,Anura,Amphibia,Alytidae,Alytes
1325,EUR-DIR-HAB_Annex IV,Bufo calamita,"Bufo calamita Laurenti, 1768","Epidalea calamita (Laurenti, 1768)",Animalia,Chordata,Anura,Amphibia,Bufonidae,Epidalea
1326,EUR-DIR-HAB_Annex IV,Hyla arborea,"Hyla arborea (Linnaeus, 1758)","Hyla arborea (Linnaeus, 1758)",Animalia,Chordata,Anura,Amphibia,Hylidae,Hyla
1327,EUR-DIR-HAB_Annex IV,Pelobates fuscus,"Pelobates fuscus (Laurenti, 1768)","Pelobates fuscus (Laurenti, 1768)",Animalia,Chordata,Anura,Amphibia,Pelobatidae,Pelobates
1328,EUR-DIR-HAB_Annex IV,Rana arvalis,"Rana arvalis Nilsson, 1842","Rana arvalis Nilsson, 1842",Animalia,Chordata,Anura,Amphibia,Ranidae,Rana
1334,EUR-DIR-HAB_Annex IV,Triturus cristatus,"Triturus cristatus (Laurenti, 1768)","Triturus cristatus (Laurenti, 1768)",Animalia,Chordata,Caudata,Amphibia,Salamandridae,Triturus
1342,EUR-DIR-HAB_Annex IV,Coronella austriaca,"Coronella austriaca Laurenti, 1768","Coronella austriaca Laurenti, 1768",Animalia,Chordata,Squamata,Reptilia,Colubridae,Coronella
1425,EUR-DIR-HAB_Annex IV,Apium repens,Apium repens (Jacq.) Lag.,Helosciadium repens W.D.J.Koch,Plantae,Tracheophyta,Apiales,Magnoliopsida,Apiaceae,Helosciadium
1607,EUR-DIR-HAB_Annex IV,Liparis loeselii,Liparis loeselii (L.) Rich.,Liparis loeselii (L.) Rich.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Liparis
1616,EUR-DIR-HAB_Annex IV,Luronium natans,Luronium natans Raf.,Luronium natans Raf.,Plantae,Tracheophyta,Alismatales,Liliopsida,Alismataceae,Luronium
1849,EUR-DIR-HAB_Annex IV,Leucorrhinia pectoralis,"Leucorrhinia pectoralis Charpentier, 1825","Leucorrhinia pectoralis Charpentier, 1825",Animalia,Arthropoda,Odonata,Insecta,Libellulidae,Leucorrhinia
2968,EUR-DIR-HAB_Annex IV,Barbastella barbastellus,"Barbastella barbastellus (Schreber, 1774)","Barbastella barbastellus (Schreber, 1774)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Barbastella
2971,EUR-DIR-HAB_Annex IV,Eptesicus serotinus,"Eptesicus serotinus (Schreber, 1774)","Eptesicus serotinus (Schreber, 1774)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Eptesicus
3641,EUR-DIR-HAB_Annex IV,Lutra lutra,"Lutra lutra (Linnaeus, 1758)","Lutra lutra (Linnaeus, 1758)",Animalia,Chordata,Carnivora,Mammalia,Mustelidae,Lutra
3645,EUR-DIR-HAB_Annex IV,Myotis dasycneme,"Myotis dasycneme (Boie, 1825)","Myotis dasycneme (Boie, 1825)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
3646,EUR-DIR-HAB_Annex IV,Myotis daubentonii,"Myotis daubentonii (Kuhl, 1817)","Myotis daubentonii (Kuhl, 1817)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
3647,EUR-DIR-HAB_Annex IV,Myotis emarginatus,"Myotis emarginatus (E.Geoffroy, 1806)","Myotis emarginatus (E.Geoffroy, 1806)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
3648,EUR-DIR-HAB_Annex IV,Myotis myotis,"Myotis myotis (Borkhausen, 1797)","Myotis myotis (Borkhausen, 1797)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
3649,EUR-DIR-HAB_Annex IV,Myotis mystacinus,"Myotis mystacinus (Kuhl, 1817)","Myotis mystacinus (Kuhl, 1817)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
3650,EUR-DIR-HAB_Annex IV,Myotis nattereri,"Myotis nattereri (Kuhl, 1817)","Myotis nattereri (Kuhl, 1817)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
3653,EUR-DIR-HAB_Annex IV,Nyctalus leisleri,"Nyctalus leisleri (Kuhl, 1817)","Nyctalus leisleri (Kuhl, 1817)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Nyctalus
3654,EUR-DIR-HAB_Annex IV,Nyctalus noctula,"Nyctalus noctula (Schreber, 1774)","Nyctalus noctula (Schreber, 1774)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Nyctalus
3659,EUR-DIR-HAB_Annex IV,Pipistrellus nathusii,"Pipistrellus nathusii (Keyserling & Blasius, 1839)","Pipistrellus nathusii (Keyserling & Blasius, 1839)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Pipistrellus
3660,EUR-DIR-HAB_Annex IV,Plecotus auritus,"Plecotus auritus (Linnaeus, 1758)","Plecotus auritus (Linnaeus, 1758)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Plecotus
3661,EUR-DIR-HAB_Annex IV,Plecotus austriacus,"Plecotus austriacus (J.Fischer, 1829)","Plecotus austriacus (J.Fischer, 1829)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Plecotus
3666,EUR-DIR-HAB_Annex IV,Rhinolophus ferrumequinum,"Rhinolophus ferrumequinum (Schreber, 1774)","Rhinolophus ferrumequinum (Schreber, 1774)",Animalia,Chordata,Chiroptera,Mammalia,Rhinolophidae,Rhinolophus
3672,EUR-DIR-HAB_Annex IV,Pipistrellus pipistrellus,"Pipistrellus pipistrellus (Schreber, 1774)","Pipistrellus pipistrellus (Schreber, 1774)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Pipistrellus
3695,EUR-DIR-HAB_Annex IV,Vespertilio murinus,"Vespertilio murinus Linnaeus, 1758","Vespertilio murinus Linnaeus, 1758",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Vespertilio
25097,EUR-DIR-HAB_Annex IV,Cricetus cricetus,"Cricetus cricetus (Linnaeus, 1758)","Cricetus cricetus (Linnaeus, 1758)",Animalia,Chordata,Rodentia,Mammalia,Cricetidae,Cricetus
25111,EUR-DIR-HAB_Annex IV,Myotis bechsteinii,"Myotis bechsteinii (Kuhl, 1817)","Myotis bechsteinii (Kuhl, 1817)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
25112,EUR-DIR-HAB_Annex IV,Myotis brandtii,"Myotis brandtii (Eversmann, 1845)","Myotis brandtii (Eversmann, 1845)",Animalia,Chordata,Chiroptera,Mammalia,Vespertilionidae,Myotis
2031,EUR-DIR-BIR_Annex I,Dryocopus martius,"Dryocopus martius (Linnaeus, 1758)","Dryocopus martius (Linnaeus, 1758)",Animalia,Chordata,Piciformes,Aves,Picidae,Dryocopus
2032,EUR-DIR-BIR_Annex I,Egretta garzetta,"Egretta garzetta (Linnaeus, 1766)","Egretta garzetta (Linnaeus, 1766)",Animalia,Chordata,Pelecaniformes,Aves,Ardeidae,Egretta
2035,EUR-DIR-BIR_Annex I,Lanius collurio,"Lanius collurio Linnaeus, 1758","Lanius collurio Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Laniidae,Lanius
2040,EUR-DIR-BIR_Annex I,Ciconia ciconia,"Ciconia ciconia (Linnaeus, 1758)","Ciconia ciconia (Linnaeus, 1758)",Animalia,Chordata,Ciconiiformes,Aves,Ciconiidae,Ciconia
2045,EUR-DIR-BIR_Annex I,Circus cyaneus,"Circus cyaneus (Linnaeus, 1766)","Circus cyaneus (Linnaeus, 1766)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Circus
2046,EUR-DIR-BIR_Annex I,Circus pygargus,"Circus pygargus (Linnaeus, 1758)","Circus pygargus (Linnaeus, 1758)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Circus
2055,EUR-DIR-BIR_Annex I,Ciconia nigra,"Ciconia nigra (Linnaeus, 1758)","Ciconia nigra (Linnaeus, 1758)",Animalia,Chordata,Ciconiiformes,Aves,Ciconiidae,Ciconia
2063,EUR-DIR-BIR_Annex I,Grus grus,"Grus grus (Linnaeus, 1758)","Grus grus (Linnaeus, 1758)",Animalia,Chordata,Gruiformes,Aves,Gruidae,Grus
2068,EUR-DIR-BIR_Annex I,Haliaeetus albicilla,"Haliaeetus albicilla (Linnaeus, 1758)","Haliaeetus albicilla (Linnaeus, 1758)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Haliaeetus
2071,EUR-DIR-BIR_Annex I,Himantopus himantopus,"Himantopus himantopus (Linnaeus, 1758)","Himantopus himantopus (Linnaeus, 1758)",Animalia,Chordata,Charadriiformes,Aves,Recurvirostridae,Himantopus
2081,EUR-DIR-BIR_Annex I,Ixobrychus minutus,"Ixobrychus minutus (Linnaeus, 1766)","Ixobrychus minutus (Linnaeus, 1766)",Animalia,Chordata,Pelecaniformes,Aves,Ardeidae,Ixobrychus
2089,EUR-DIR-BIR_Annex I,Ficedula parva,"Ficedula parva (Bechstein, 1792)","Ficedula parva (Bechstein, 1792)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Ficedula
2097,EUR-DIR-BIR_Annex I,Gallinago media,"Gallinago media (Latham, 1787)","Capella media (Latham, 1787)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Capella
2098,EUR-DIR-BIR_Annex I,Emberiza hortulana,"Emberiza hortulana Linnaeus, 1758","Emberiza hortulana Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2122,EUR-DIR-BIR_Annex I,Acrocephalus paludicola,"Acrocephalus paludicola (Vieillot, 1817)","Acrocephalus paludicola (Vieillot, 1817)",Animalia,Chordata,Passeriformes,Aves,Acrocephalidae,Acrocephalus
2130,EUR-DIR-BIR_Annex I,Tetrao tetrix,"Tetrao tetrix Linnaeus, 1758","Lyrurus tetrix (Linnaeus, 1758)",Animalia,Chordata,Galliformes,Aves,Phasianidae,Lyrurus
2142,EUR-DIR-BIR_Annex I,Lullula arborea,"Lullula arborea (Linnaeus, 1758)","Lullula arborea (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Alaudidae,Lullula
2145,EUR-DIR-BIR_Annex I,Luscinia svecica,"Luscinia svecica (Linnaeus, 1758)","Luscinia svecica (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Luscinia
2857,EUR-DIR-BIR_Annex I,Falco columbarius,"Falco columbarius Linnaeus, 1758","Falco columbarius Linnaeus, 1758",Animalia,Chordata,Falconiformes,Aves,Falconidae,Falco
2859,EUR-DIR-BIR_Annex I,Falco peregrinus,"Falco peregrinus, 1771","Falco peregrinus, 1771",Animalia,Chordata,Falconiformes,Aves,Falconidae,Falco
2881,EUR-DIR-BIR_Annex I,Platalea leucorodia,"Platalea leucorodia Linnaeus, 1758","Platalea leucorodia Linnaeus, 1758",Animalia,Chordata,Pelecaniformes,Aves,Threskiornithidae,Platalea
2884,EUR-DIR-BIR_Annex I,Pluvialis apricaria,"Pluvialis apricaria (Linnaeus, 1758)","Pluvialis apricaria (Linnaeus, 1758)",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Pluvialis
2896,EUR-DIR-BIR_Annex I,Porzana porzana,"Porzana porzana Linnaeus, 1758","Porzana porzana Linnaeus, 1758",Animalia,Chordata,Gruiformes,Aves,Rallidae,Porzana
2897,EUR-DIR-BIR_Annex I,Porzana pusilla,"Porzana pusilla (Pallas, 1776)","Porzana pusilla (Pallas, 1776)",Animalia,Chordata,Gruiformes,Aves,Rallidae,Porzana
2902,EUR-DIR-BIR_Annex I,Tringa glareola,"Tringa glareola Linnaeus, 1758","Tringa glareola Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Tringa
2945,EUR-DIR-BIR_Annex I,Sylvia nisoria,"Sylvia nisoria (Bechstein, 1792)","Sylvia nisoria (Bechstein, 1792)",Animalia,Chordata,Passeriformes,Aves,Sylviidae,Sylvia
3428,EUR-DIR-BIR_Annex I,Crex crex,"Crex crex (Linnaeus, 1758)","Crex crex (Linnaeus, 1758)",Animalia,Chordata,Gruiformes,Aves,Rallidae,Crex
3431,EUR-DIR-BIR_Annex I,Cygnus columbianus,"Cygnus columbianus Ord, 1815","Cygnus columbianus Ord, 1815",Animalia,Chordata,Anseriformes,Aves,Anatidae,Cygnus
3432,EUR-DIR-BIR_Annex I,Cygnus cygnus,"Cygnus cygnus (Linnaeus, 1758)","Cygnus cygnus (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Cygnus
3445,EUR-DIR-BIR_Annex I,Ardea purpurea,"Ardea purpurea Linnaeus, 1766","Ardea purpurea Linnaeus, 1766",Animalia,Chordata,Pelecaniformes,Aves,Ardeidae,Ardea
3448,EUR-DIR-BIR_Annex I,Asio flammeus,"Asio flammeus (Pontoppidan, 1763)","Asio flammeus (Pontoppidan, 1763)",Animalia,Chordata,Strigiformes,Aves,Strigidae,Asio
3456,EUR-DIR-BIR_Annex I,Aythya nyroca,"Aythya nyroca (Güldenstädt, 1770)","Aythya nyroca (Güldenstädt, 1770)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Aythya
3459,EUR-DIR-BIR_Annex I,Botaurus stellaris,"Botaurus stellaris (Linnaeus, 1758)","Botaurus stellaris (Linnaeus, 1758)",Animalia,Chordata,Pelecaniformes,Aves,Ardeidae,Botaurus
3462,EUR-DIR-BIR_Annex I,Branta leucopsis,"Branta leucopsis (Bechstein, 1803)","Branta leucopsis (Bechstein, 1803)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Branta
3463,EUR-DIR-BIR_Annex I,Branta ruficollis,"Branta ruficollis Pallas, 1769","Branta ruficollis Pallas, 1769",Animalia,Chordata,Anseriformes,Aves,Anatidae,Branta
3482,EUR-DIR-BIR_Annex I,Caprimulgus europaeus,"Caprimulgus europaeus Linnaeus, 1758","Caprimulgus europaeus Linnaeus, 1758",Animalia,Chordata,Caprimulgiformes,Aves,Caprimulgidae,Caprimulgus
3501,EUR-DIR-BIR_Annex I,Alcedo atthis,"Alcedo atthis (Linnaeus, 1758)","Alcedo atthis (Linnaeus, 1758)",Animalia,Chordata,Coraciiformes,Aves,Alcedinidae,Alcedo
3507,EUR-DIR-BIR_Annex I,Anthus campestris,"Anthus campestris (Linnaeus, 1758)","Anthus campestris (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Motacillidae,Anthus
3518,EUR-DIR-BIR_Annex I,Anser erythropus,"Anser erythropus (Linnaeus, 1758)","Anser erythropus (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Anser
3536,EUR-DIR-BIR_Annex I,Milvus migrans,"Milvus migrans (Boddaert, 1783)","Milvus migrans (Boddaert, 1783)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Milvus
3537,EUR-DIR-BIR_Annex I,Milvus milvus,"Milvus milvus (Linnaeus, 1758)","Milvus milvus (Linnaeus, 1758)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Milvus
